"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"SPLPETRO","Supreme Petrochem Limited","EQ","Interim Dividend - Rs 2.50 Per Share","2","31-Oct-2024","01-Nov-2024","-","-"
"RRKABEL","R R Kabel Limited","EQ","Interim Dividend - Rs 2.50 Per Share","5","31-Oct-2024","01-Nov-2024","-","-"
"BEPL","Bhansali Engineering Polymers Limited","EQ","Interim Dividend - Re 1 Per Share","1","31-Oct-2024","31-Oct-2024","-","-"
"BSOFT","BIRLASOFT LIMITED","EQ","Interim Dividend - Rs 2.50 Per Share","2","31-Oct-2024","31-Oct-2024","-","-"
"DODLA","Dodla Dairy Limited","EQ","Interim Dividend - Rs 3 Per Share","10","31-Oct-2024","31-Oct-2024","-","-"
"TECHM","Tech Mahindra Limited","EQ","Interim Dividend - Rs 15 Per Share","5","31-Oct-2024","01-Nov-2024","-","-"
"BALKRISIND","Balkrishna Industries Limited","EQ","Interim Dividend - Rs 4 Per Share","2","31-Oct-2024","02-Nov-2024","-","-"
"GODREJCP","Godrej Consumer Products Limited","EQ","Interim Dividend - Rs 5 Per Share","1","31-Oct-2024","01-Nov-2024","-","-"
"IRBINVIT","IRB InvIT Fund","IV","Distribution - Rs 2 Per Unit Consisting Of Interest Rs 1.20 Per Unit/ Return Of Capital Re 0.57 /Exempt Dividend Re 0.23 Per Unit","102","31-Oct-2024","31-Oct-2024","-","-"
"IRBIT","IRB INFRASTRUCTURE TRUST","IV","Distribution - Re 0.57 Per Unit Consisting Of Re 0.04 Per Unit In The Form Of Interest & Re 0.53 Per Unit In The Form Of Return Of Capital","100","31-Oct-2024","31-Oct-2024","-","-"
"ITI","ITI Limited","EQ","Annual General Meeting","10","31-Oct-2024","-","02-Nov-2024","08-Nov-2024"
"JYOTISTRUC","Jyoti Structures Limited","EQ","Extra Ordinary General Meeting","2","31-Oct-2024","-","02-Nov-2024","09-Nov-2024"
"NTPC","NTPC Limited","EQ","Interim Dividend - Rs 2.50 Per Share","10","31-Oct-2024","02-Nov-2024","-","-"
"RKFORGE","Ramkrishna Forgings Limited","EQ","Interim Dividend - Re 1 Per Share","2","31-Oct-2024","02-Nov-2024","-","-"
"TCI","Transport Corporation of India Limited","EQ","Interim Dividend - Rs 3.50 Per Share","2","31-Oct-2024","01-Nov-2024","-","-"
