"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"EQUITAS","Equitas Holdings Limited","EQ"," Interim Dividend - Rs 2 Per Share","10","11-Feb-2021","13-Feb-2021","-","-"
"BLS","BLS International Services Limited","EQ"," Interim Dividend - Rs 0.25 Per Share","1","11-Feb-2021","12-Feb-2021","-","-"
"BALRAMCHIN","Balrampur Chini Mills Limited","EQ"," Interim Dividend - Rs 2.50 Per Share","1","11-Feb-2021","12-Feb-2021","-","-"
"DHAMPURSUG","Dhampur Sugar Mills Limited","EQ"," Interim Dividend - Rs 6 Per Share","10","11-Feb-2021","12-Feb-2021","-","-"
"GILLETTE","Gillette India Limited","EQ"," Interim Dividend - Rs 33 Per Share","10","11-Feb-2021","12-Feb-2021","-","-"
"APCOTEXIND","Apcotex Industries Limited","EQ"," Interim Dividend - Rs 1.50 Per Share","2","11-Feb-2021","12-Feb-2021","-","-"
"CONTROLPR","Control Print Limited","EQ"," Interim Dividend - Rs 4 Per Share","10","11-Feb-2021","12-Feb-2021","-","-"
"824GS2027","GOVERNMENT OF INDIA","GS"," Interest Payment","100","11-Feb-2021","12-Feb-2021","-","-"
"828GS2032","GOVERNMENT OF INDIA","GS"," Interest Payment","100","11-Feb-2021","12-Feb-2021","-","-"
"82GS2022","GOVERNMENT OF INDIA","GS"," Interest Payment","100","11-Feb-2021","12-Feb-2021","-","-"
"NTPC","NTPC Limited","EQ"," Interim Dividend - Rs 3 Per Share","10","11-Feb-2021","12-Feb-2021","-","-"
"360ONE","360 ONE WAM LIMITED","EQ"," Interim Dividend - Rs 30 Per Share","1","11-Feb-2021","12-Feb-2021","-","-"
"ALKEM","Alkem Laboratories Limited","EQ"," Interim Dividend - Rs 25 Per Share","2","11-Feb-2021","13-Feb-2021","-","-"
"PIIND","PI Industries Limited","EQ"," Interim Dividend - Rs 3 Per Share","1","11-Feb-2021","12-Feb-2021","-","-"
"PNBGILTS","PNB Gilts Limited","EQ"," Interim Dividend - Rs 4 Per Share","10","11-Feb-2021","12-Feb-2021","-","-"
"CARBORUNIV","Carborundum Universal Limited","EQ"," Interim Dividend - Rs 1.50 Per Share","1","11-Feb-2021","12-Feb-2021","-","-"
"CASTEXTECH","Castex Technologies Limited","EQ"," Annual General Meeting","2","11-Feb-2021","-","13-Feb-2021","19-Feb-2021"
"BIRLANU","BirlaNu Limited","EQ"," Interim Dividend - Rs 15 Per Share","10","11-Feb-2021","12-Feb-2021","-","-"
"BAJAJCON","Bajaj Consumer Care Limited","EQ"," Interim Dividend - Rs 6 Per Share","1","11-Feb-2021","13-Feb-2021","-","-"
