"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"MANORAMA","Manorama Industries Limited","EQ","Annual General Meeting/Dividend - Re 0.40 Per Share","2","27-Aug-2024","-","28-Aug-2024","03-Sep-2024"
"SCHNEIDER","Schneider Electric Infrastructure Limited","EQ","Annual General Meeting","2","27-Aug-2024","-","28-Aug-2024","03-Sep-2024"
"SOMATEX","Soma Textiles & Industries Limited","EQ","Annual General Meeting","10","27-Aug-2024","-","28-Aug-2024","07-Sep-2024"
"UNIDT","United Drilling Tools Limited","EQ","Dividend - Re 0.60 Per Share","10","27-Aug-2024","27-Aug-2024","-","-"
"UNIDT","United Drilling Tools Limited","EQ","Interim Dividend - Re 0.60 Per Share","10","27-Aug-2024","27-Aug-2024","-","-"
"WINDMACHIN","Windsor Machines Limited","EQ","Annual General Meeting/Dividend - Re 0.50 Per Share","2","27-Aug-2024","-","28-Aug-2024","03-Sep-2024"
"KDDL","KDDL Limited","EQ","Dividend - Rs 4 Per Share","10","27-Aug-2024","27-Aug-2024","-","-"
"JAICORPLTD","Jai Corp Limited","EQ","Annual General Meeting/Dividend - Re 0.5 Per Share","1","27-Aug-2024","-","28-Aug-2024","03-Sep-2024"
"SANGINITA","Sanginita Chemicals Limited","EQ","Annual General Meeting","10","27-Aug-2024","-","28-Aug-2024","04-Sep-2024"
"SUPRAJIT","Suprajit Engineering Limited","EQ","Buy Back","1","27-Aug-2024","27-Aug-2024","-","-"
"TIIL","Technocraft Industries (India) Limited","EQ","Buy Back","10","27-Aug-2024","27-Aug-2024","-","-"
"KDDL","KDDL Limited","EQ","Buy Back","10","27-Aug-2024","27-Aug-2024","-","-"
"AIROLAM","Airo Lam limited","EQ","Annual General Meeting","10","27-Aug-2024","-","28-Aug-2024","03-Sep-2024"
