"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"MAMATA","Mamata Machinery Limited","EQ","Dividend - Re 0.50 Per Share","10","12-Sep-2025","12-Sep-2025","-","-"
"PYRAMID","Pyramid Technoplast Limited","EQ","Dividend - Re 0.50 Per Share","10","12-Sep-2025","12-Sep-2025","-","-"
"MARINE","Marine Electricals (India) Limited","EQ","Dividend - Rs 0.30 Per Share","2","12-Sep-2025","12-Sep-2025","-","-"
"MASTEK","Mastek Limited","EQ","Dividend - Rs 16 Per Share","5","12-Sep-2025","12-Sep-2025","-","-"
"MCLOUD","Magellanic Cloud Limited","EQ","Dividend - Re 0.03 Per Share","2","12-Sep-2025","12-Sep-2025","-","-"
"JTLIND","JTL INDUSTRIES LIMITED","EQ","Dividend - Re 0.125 Per Share","1","12-Sep-2025","12-Sep-2025","-","-"
"PKTEA","The Peria Karamalai Tea & Produce Company Limited","EQ","Dividend - Re 1 Per Share","10","12-Sep-2025","13-Sep-2025","-","-"
"KAJARIACER","Kajaria Ceramics Limited","EQ","Dividend - Rs 4 Per Share","1","12-Sep-2025","12-Sep-2025","-","-"
"KPEL","K.P. Energy Limited","EQ","Dividend - Re 0.10 Per Share","5","12-Sep-2025","12-Sep-2025","-","-"
"KPIGREEN","KPI Green Energy Limited","EQ","Dividend - Re 0.20 Per Share","5","12-Sep-2025","12-Sep-2025","-","-"
"KRSNAA","Krsnaa Diagnostics Limited","EQ","Dividend - Rs 2.75 Per Share","5","12-Sep-2025","12-Sep-2025","-","-"
"NDTV","New Delhi Television Limited","EQ","Rights 3:4 @ Premium Rs 78/-","4","12-Sep-2025","12-Sep-2025","-","-"
"LINCOLN","Lincoln Pharmaceuticals Limited","EQ","Dividend - Rs 1.80 Per Share","10","12-Sep-2025","12-Sep-2025","-","-"
"NPST","Network People Services Technologies Limited","EQ","Dividend - Rs 2 Per Share","10","12-Sep-2025","12-Sep-2025","-","-"
"IVC","IL&FS Investment Managers Limited","EQ","Dividend - Re 0.28 Per Share","2","12-Sep-2025","12-Sep-2025","-","-"
"JAGSNPHARM","Jagsonpal Pharmaceuticals Limited","EQ","Dividend - Rs 2.50 Per Share","2","12-Sep-2025","12-Sep-2025","-","-"
"CAPLIPOINT","Caplin Point Laboratories Limited","EQ","Dividend - Rs 3 Per Share","2","12-Sep-2025","12-Sep-2025","-","-"
"CORALFINAC","Coral India Finance & Housing Limited","EQ","Dividend - Re 0.40 Per Share","2","12-Sep-2025","12-Sep-2025","-","-"
"CSLFINANCE","CSL Finance Limited","EQ","Dividend - Rs 3 Per Share","10","12-Sep-2025","13-Sep-2025","-","-"
"GALLANTT","Gallantt Ispat Limited","EQ","Dividend - Rs 1.25 Per Share","10","12-Sep-2025","12-Sep-2025","-","-"
"GIPCL","Gujarat Industries Power Company Limited","EQ","Dividend - Rs 4.09 Per Share","10","12-Sep-2025","12-Sep-2025","-","-"
"AMNPLST","Amines & Plasticizers Limited","EQ","Dividend - Re 0.50 Per Share","2","12-Sep-2025","12-Sep-2025","-","-"
"DPSCLTD","DPSC Limited","EQ","Dividend - Re 0.05 Per Share","1","12-Sep-2025","12-Sep-2025","-","-"
"GRSE","Garden Reach Shipbuilders & Engineers Limited","EQ","Dividend - Rs 4.90 Per Share","10","12-Sep-2025","12-Sep-2025","-","-"
"HBLENGINE","HBL Engineering Limited","EQ","Dividend - Re 1 Per Share","1","12-Sep-2025","12-Sep-2025","-","-"
"EMMBI","Emmbi Industries Limited","EQ","Dividend - Re 0.30 Per Share","10","12-Sep-2025","13-Sep-2025","-","-"
"HEIDELBERG","HeidelbergCement India Limited","EQ","Dividend - Rs 7 Per Share","10","12-Sep-2025","12-Sep-2025","-","-"
"EVERESTIND","Everest Industries Limited","EQ","Dividend - Rs 2.50 Per Share","10","12-Sep-2025","12-Sep-2025","-","-"
"FCL","Fineotex Chemical Limited","EQ","Dividend - Re 0.40 Per Share","1","12-Sep-2025","13-Sep-2025","-","-"
"FISCHER","Fischer Medical Ventures Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","12-Sep-2025","12-Sep-2025","-","-"
"BECTORFOOD","Mrs. Bectors Food Specialities Limited","EQ","Dividend - Rs 3 Per Share","2","12-Sep-2025","12-Sep-2025","-","-"
"BEPL","Bhansali Engineering Polymers Limited","EQ","Dividend - Re 1 Per Share","1","12-Sep-2025","12-Sep-2025","-","-"
"BHARATRAS","Bharat Rasayan Limited","EQ","Dividend - Rs 1.50 Per Share","5","12-Sep-2025","12-Sep-2025","-","-"
"COCHINSHIP","Cochin Shipyard Limited","EQ","Dividend - Rs 2.25 Per Share","5","12-Sep-2025","12-Sep-2025","-","-"
"UTTAMSUGAR","Uttam Sugar Mills Limited","EQ","Dividend - Rs 2.50 Per Share","10","12-Sep-2025","12-Sep-2025","-","-"
"VADILALIND","Vadilal Industries Limited","EQ","Dividend - Rs 21 Per Share","10","12-Sep-2025","12-Sep-2025","-","-"
"VARDHACRLC","Vardhman Acrylics Limited","EQ","Dividend - Rs 1.50 Per Share","10","12-Sep-2025","12-Sep-2025","-","-"
"RELIABLE","Reliable Data Services Limited","EQ","Dividend - Re 0.04 Per Share","10","12-Sep-2025","12-Sep-2025","-","-"
"REMSONSIND","Remsons Industries Limited","EQ","Dividend - Re 0.30  Per Share","2","12-Sep-2025","12-Sep-2025","-","-"
"RESPONIND","Responsive Industries Limited","EQ","Dividend - Rs 0.10 Per Share","1","12-Sep-2025","12-Sep-2025","-","-"
"RHIM","RHI MAGNESITA INDIA LIMITED","EQ","Dividend - Rs 2.50 Per Share","1","12-Sep-2025","12-Sep-2025","-","-"
"VHL","Vardhman Holdings Limited","EQ","Dividend - Rs 5 Per Share","10","12-Sep-2025","12-Sep-2025","-","-"
"VLSFINANCE","VLS Finance Limited","EQ","Dividend - Rs 1.50 Per Share","10","12-Sep-2025","12-Sep-2025","-","-"
"VSSL","Vardhman Special Steels Limited","EQ","Dividend - Rs 3 Per Share","10","12-Sep-2025","12-Sep-2025","-","-"
"RUSHIL","Rushil Decor Limited","EQ","Dividend - Re 0.10 Per Share","1","12-Sep-2025","13-Sep-2025","-","-"
"VTL","Vardhman Textiles Limited","EQ","Dividend - Rs 5 Per Share","2","12-Sep-2025","12-Sep-2025","-","-"
"SALONA","Salona Cotspin Limited","EQ","Dividend - Re 1 Per Share","10","12-Sep-2025","12-Sep-2025","-","-"
"ZODIAC","Zodiac Energy Limited","EQ","Dividend - Rs 0.75 Per Share","10","12-Sep-2025","12-Sep-2025","-","-"
"SUNFLAG","Sunflag Iron And Steel Company Limited","EQ","Dividend - Re 0.75 Per Share","10","12-Sep-2025","12-Sep-2025","-","-"
"TALBROAUTO","Talbros Automotive Components Limited","EQ","Dividend - Re 0.50 Per Share","2","12-Sep-2025","12-Sep-2025","-","-"
"TATVA","Tatva Chintan Pharma Chem Limited","EQ","Dividend - Re 1  Per Share","10","12-Sep-2025","12-Sep-2025","-","-"
"TECHNOE","Techno Electric & Engineering Company Limited","EQ","Dividend - Rs 9 Per Share","2","12-Sep-2025","12-Sep-2025","-","-"
"TEXINFRA","Texmaco Infrastructure & Holdings Limited","EQ","Dividend - Re 0.15 Per Share","1","12-Sep-2025","12-Sep-2025","-","-"
