"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"RUSHIL","Rushil Decor Limited","EQ","Dividend - Re 0.05 Per Share","1","08-Sep-2026","08-Sep-2026","-","-"
"TINNARUBR","Tinna Rubber and Infrastructure Limited","EQ","Dividend - Rs 3.25 Per Share","10","08-Sep-2026","08-Sep-2026","-","-"
"TVSHLTD","TVS Holdings Limited","EQ","Scheme Of Arrangement - Bonus Ncrps 46:1","5","08-Sep-2026","08-Sep-2026","-","-"
"POLYPLEX","Polyplex Corporation Limited","EQ","Dividend - Re 1 Per Share","10","08-Sep-2026","08-Sep-2026","-","-"
"SINCLAIR","Sinclairs Hotels Limited","EQ","Dividend - Rs 0.80 Per Share","2","08-Sep-2026","08-Sep-2026","-","-"
"APLAPOLLO","APL Apollo Tubes Limited","EQ","Dividend - Rs 8.50 Per Share","2","08-Sep-2026","08-Sep-2026","-","-"
"SKIPPER","Skipper Limited","EQ","Dividend - Re 0.10 Per Share","1","08-Sep-2026","08-Sep-2026","-","-"
"GLOBUSSPR","Globus Spirits Limited","EQ","Dividend - Rs 6.53 Per Share","10","08-Sep-2026","08-Sep-2026","-","-"
"BHANDARI","Bhandari Hosiery Exports Limited","EQ","Dividend - Re 0.01 Per Share","1","08-Sep-2026","08-Sep-2026","-","-"
"BLSE","BLS E-Services Limited","EQ","Dividend - Re 0.50 Per Share","10","08-Sep-2026","08-Sep-2026","-","-"
"KDDL","KDDL Limited","EQ","Dividend - Rs 8 Per Share","10","08-Sep-2026","08-Sep-2026","-","-"
