"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"ROUTE","ROUTE MOBILE LIMITED","EQ"," Dividend - Rs 2 Per Share","10","15-Jul-2021","-","17-Jul-2021","05-Aug-2021"
"683GS2039","GOVERNMENT OF INDIA","GS"," Interest Payment","100","15-Jul-2021","17-Jul-2021","-","-"
"TCS","Tata Consultancy Services Limited","EQ"," Interim Dividend - Rs 7 Per Share","1","15-Jul-2021","16-Jul-2021","-","-"
"TASTYBITE","Tasty Bite Eatables Limited","EQ"," Annual General Meeting/Dividend - Rs 2 Per Share","10","15-Jul-2021","-","17-Jul-2021","05-Aug-2021"
"BHARATFORG","Bharat Forge Limited","EQ"," Dividend - Rs 2 Per Share","2","15-Jul-2021","16-Jul-2021","-","-"
"BALKRISHNA","Balkrishna Paper Mills Limited","EQ"," Annual General Meeting","10","15-Jul-2021","-","17-Jul-2021","23-Jul-2021"
"DCMNVL","DCM Nouvelle Limited","EQ"," Annual General Meeting","10","15-Jul-2021","-","19-Jul-2021","27-Jul-2021"
"ATUL","Atul Limited","EQ"," Annual General Meeting/Dividend - Rs 20 Per Share","10","15-Jul-2021","-","17-Jul-2021","23-Jul-2021"
"ESCORTS","Escorts Kubota Limited","EQ"," Annual General Meeting/Dividend - Rs 5 Per Share/Special Dividend - Rs 2.50 Per Share","10","15-Jul-2021","-","17-Jul-2021","27-Jul-2021"
"APLAPOLLO","APL Apollo Tubes Limited","EQ"," Annual General Meeting","2","15-Jul-2021","-","17-Jul-2021","23-Jul-2021"
"APOLLOTYRE","Apollo Tyres Limited","EQ"," Annual General Meeting/Dividend - Rs 3.50 Per Share","1","15-Jul-2021","-","17-Jul-2021","23-Jul-2021"
"AARVI","Aarvi Encon Limited","EQ"," Dividend - Rs 1.50 Per Share","10","15-Jul-2021","17-Jul-2021","-","-"
"COROMANDEL","Coromandel International Limited","EQ"," Annual General Meeting/Dividend - Rs 6 Per Share","1","15-Jul-2021","-","17-Jul-2021","26-Jul-2021"
"COSMOFIRST","COSMO FIRST LIMITED","EQ"," Annual General Meeting","10","15-Jul-2021","-","17-Jul-2021","23-Jul-2021"
"SASKEN","Sasken Technologies Limited","EQ"," Dividend - Rs 15 Per Share","10","15-Jul-2021","-","17-Jul-2021","17-Jul-2021"
"M&M","Mahindra & Mahindra Limited","EQ"," Annual General Meeting/Dividend - Rs 8.75 Per Share","5","15-Jul-2021","-","17-Jul-2021","06-Aug-2021"
"MAANALU","Maan Aluminium Limited","EQ"," Annual General Meeting","5","15-Jul-2021","-","17-Jul-2021","23-Jul-2021"
"IGPL","IG Petrochemicals Limited","EQ"," Annual General Meeting/Dividend - Rs 7.50 Per Share","10","15-Jul-2021","-","17-Jul-2021","19-Jul-2021"
"KIRLFER","Kirloskar Ferrous Industries Limited","EQ"," Annual General Meeting/Dividend - Rs 3 Per Share","5","15-Jul-2021","-","18-Jul-2021","27-Jul-2021"
"NEWGEN","Newgen Software Technologies Limited","EQ"," Annual General Meeting/Dividend - Rs 3.50 Per Share","10","15-Jul-2021","16-Jul-2021","-","-"
"NUCLEUS","Nucleus Software Exports Limited","EQ"," Annual General Meeting/Dividend - Rs 6 Per Share","10","15-Jul-2021","-","17-Jul-2021","23-Jul-2021"
"BSOFT","BIRLASOFT LIMITED","EQ"," Dividend - Rs 2.50 Per Share","2","15-Jul-2021","16-Jul-2021","-","-"
"DHANUKA","Dhanuka Agritech Limited","EQ"," Annual General Meeting/Dividend - Rs 2 Per Share","2","15-Jul-2021","-","17-Jul-2021","29-Jul-2021"
"SMCGLOBAL","SMC Global Securities Limited","EQ"," Dividend - Re 0.80 Per Share","2","15-Jul-2021","-","17-Jul-2021","21-Jul-2021"
