"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"VAKRANGEE","Vakrangee Limited","EQ"," Dividend - Re 0.10 Per Share","1","20-Aug-2021","-","24-Aug-2021","30-Aug-2021"
"GOCLCORP","GOCL Corporation Limited","EQ"," Special Dividend - Rs 2 Per Share","2","20-Aug-2021","23-Aug-2021","-","-"
"AUROPHARMA","Aurobindo Pharma Limited","EQ"," Annual General Meeting","1","20-Aug-2021","-","24-Aug-2021","26-Aug-2021"
"DHAMPURSUG","Dhampur Sugar Mills Limited","EQ"," Annual General Meeting","10","20-Aug-2021","-","24-Aug-2021","30-Aug-2021"
"GMMPFAUDLR","GMM Pfaudler Limited","EQ"," Interim Dividend - Re 1 Per Share","2","20-Aug-2021","23-Aug-2021","-","-"
"GROBTEA","The Grob Tea Company Limited","EQ"," Annual General Meeting/Dividend - Rs 3 Per Share","10","20-Aug-2021","-","24-Aug-2021","30-Aug-2021"
"MANAPPURAM","Manappuram Finance Limited","EQ"," Interim Dividend - Rs 0.75 Per Share","2","20-Aug-2021","23-Aug-2021","-","-"
"STLTECH","Sterlite Technologies Limited","EQ"," Annual General Meeting/Dividend - Rs 2 Per Share","2","20-Aug-2021","-","24-Aug-2021","26-Aug-2021"
"LUMAXIND","Lumax Industries Limited","EQ"," Annual General Meeting/Dividend - Rs 7 Per Share","10","20-Aug-2021","-","24-Aug-2021","31-Aug-2021"
"LUMAXTECH","Lumax Auto Technologies Limited","EQ"," Annual General Meeting/Dividend - Rs 3 Per Share","2","20-Aug-2021","-","24-Aug-2021","31-Aug-2021"
"DSSL","Dynacons Systems & Solutions Limited","EQ"," Interim Dividend - Rs 0.50 Per Share","10","20-Aug-2021","23-Aug-2021","-","-"
"DOLATALGO","Dolat Algotech Limited","EQ"," Interim Dividend - Rs 0.20 Per Share","1","20-Aug-2021","23-Aug-2021","-","-"
"SANGINITA","Sanginita Chemicals Limited","EQ"," Annual General Meeting","10","20-Aug-2021","-","24-Aug-2021","31-Aug-2021"
