"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"ALKEM","Alkem Laboratories Limited","EQ","Interim Dividend - Rs 15 Per Share & Special Dividend Rs 25 Per Share","2","17-Feb-2023","18-Feb-2023","-","-"
"VIRESCENT","Virescent Renewable Energy Trust","IV","Distribution Rs 2.9452 Per Unit Comprising Of Interest Amount - Rs 1.8749 Per Unit/Capital Repayment- Rs 1.0703 Per Unit","100","17-Feb-2023","18-Feb-2023","-","-"
"BALKRISIND","Balkrishna Industries Limited","EQ","Interim Dividend - Rs 4 Per Share","2","17-Feb-2023","18-Feb-2023","-","-"
"BECTORFOOD","Mrs. Bectors Food Specialities Limited","EQ","Interim Dividend - Rs  1.25 Per Share","10","17-Feb-2023","17-Feb-2023","-","-"
"BLS","BLS International Services Limited","EQ","Interim Dividend - Rs  0.50 Per Share","1","17-Feb-2023","17-Feb-2023","-","-"
"CANTABIL","Cantabil Retail India Limited","EQ","Interim Dividend - Rs 2 Per Share","2","17-Feb-2023","17-Feb-2023","-","-"
"CGCL","Capri Global Capital Limited","EQ","Rights 11:64 @ Premium Rs 473/-","1","17-Feb-2023","17-Feb-2023","-","-"
"DCW","DCW Limited","EQ","Interim Dividend - Re 0.20 Per Share","2","17-Feb-2023","17-Feb-2023","-","-"
"FSL","Firstsource Solutions Limited","EQ","Interim Dividend - Rs  3.50 Per Share","10","17-Feb-2023","17-Feb-2023","-","-"
"HEROMOTOCO","Hero MotoCorp Limited","EQ","Interim Dividend - Rs  65 Per Share","2","17-Feb-2023","17-Feb-2023","-","-"
"IOLCP","IOL Chemicals and Pharmaceuticals Limited","EQ","Interim Dividend - Rs 4 Per Share","2","17-Feb-2023","17-Feb-2023","-","-"
"IRCON","Ircon International Limited","EQ","Interim Dividend - Rs 1.80 Per Share","2","17-Feb-2023","17-Feb-2023","-","-"
"SKYGOLD","SKY GOLD AND DIAMONDS LIMITED","EQ","Interim Dividend - Re 1 Per Share","10","17-Feb-2023","18-Feb-2023","-","-"
"JBCHEPHARM","JB Chemicals & Pharmaceuticals Limited","EQ","Interim Dividend - Rs 8.50 Per Share","1","17-Feb-2023","18-Feb-2023","-","-"
"JKPAPER","JK Paper Limited","EQ","Interim Dividend - Rs 4 Per Share","10","17-Feb-2023","17-Feb-2023","-","-"
"KIRLFER","Kirloskar Ferrous Industries Ltd","EQ","Interim Dividend - Rs  2.50 Per Share","5","17-Feb-2023","17-Feb-2023","-","-"
"MINDACORP","Minda Corporation Limited","EQ","Interim Dividend - Re 0.40 Per Share","2","17-Feb-2023","18-Feb-2023","-","-"
"NHPC","NHPC Limited","EQ","Interim Dividend - Rs 1.40 Per Share","10","17-Feb-2023","17-Feb-2023","-","-"
"PAGEIND","Page Industries Limited","EQ","Interim Dividend - Rs 60 Per Share","10","17-Feb-2023","17-Feb-2023","-","-"
"SAFARI","Safari Industries (India) Limited","EQ","Interim Dividend - Rs 1.50 Per Share","2","17-Feb-2023","17-Feb-2023","-","-"
"SJVN","SJVN Limited","EQ","Interim Dividend - Rs  1.15 Per Share","10","17-Feb-2023","17-Feb-2023","-","-"
"SUNDARMFIN","Sundaram Finance Limited","EQ","Interim Dividend - Rs 12 Per Share","10","17-Feb-2023","17-Feb-2023","-","-"
"COROMANDEL","Coromandel International Limited","EQ","Interim Dividend - Rs 6 Per Share","1","17-Feb-2023","17-Feb-2023","-","-"
"RITES","RITES Limited","EQ","Interim Dividend - Rs 6 Per Share","10","17-Feb-2023","17-Feb-2023","-","-"
"OSEINTRUST","Oriental InfraTrust","IV","Distribution - Rs 1.4514 Per Unit Comprising Of Return On Capital - Rs 1.0203 Per Unit/Interest Amount - Rs 0.4311 Per Unit","100","17-Feb-2023","17-Feb-2023","-","-"
"AUROPHARMA","Aurobindo Pharma Limited","EQ","Interim Dividend - Rs 3 Per Share","1","17-Feb-2023","17-Feb-2023","-","-"
