"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"679GS2034A","Government of India","GS","Interest Payment","100","30-May-2025","31-May-2025","-","-"
"UEL","Ujaas Energy Limited","EQ","Bonus 17:25","1","30-May-2025","30-May-2025","-","-"
"86GS2028","GOVERNMENT OF INDIA","GS","Interest Payment","100","30-May-2025","31-May-2025","-","-"
"OSEINTRUST","Oriental InfraTrust","IV","Distribution - Rs 3.649 Per Unit Consists Of Interest- Rs 1.8475 Per Unit/Dividend - Re 0.9003 Per Unit/ Dividend For Apr 01 To Apr 15, 2025 - Re 0.6669 /Return Of Capital Re 0.2343 Per Unit","100","30-May-2025","30-May-2025","-","-"
"JWL","Jupiter Wagons Limited","EQ","Interim Dividend - Rs 1 Per Share","10","30-May-2025","30-May-2025","-","-"
"INFY","Infosys Limited","EQ","Dividend - Rs 22 Per Share","5","30-May-2025","30-May-2025","-","-"
"JAGRAN","Jagran Prakashan Limited","EQ","Interim Dividend - Rs 6 Per Share","2","30-May-2025","30-May-2025","-","-"
"CAPLIPOINT","Caplin Point Laboratories Limited","EQ","Interim Dividend - Rs 3 Per Share","2","30-May-2025","30-May-2025","-","-"
"ADVANIHOTR","Advani Hotels & Resorts (India) Limited","EQ","Interim Dividend - Re 0.90 Per Share","2","30-May-2025","30-May-2025","-","-"
"GLAXO","GlaxoSmithKline Pharmaceuticals Limited","EQ","Dividend - Rs 42 Per Share","10","30-May-2025","30-May-2025","-","-"
"ANGELONE","Angel One Limited","EQ","Dividend - Rs 26 Per Share","10","30-May-2025","30-May-2025","-","-"
"ANZEN","Anzen India Energy Yield Plus Trust","IV","Distribution - Rs 2.45 Per Unit Consisting Of Interest - Rs 1.74 Per Unit Principal Payment - Re 0.67 Per Unit Other Income - Re 0.04 Per Unit","100","30-May-2025","30-May-2025","-","-"
"BAJFINANCE","Bajaj Finance Limited","EQ","Dividend - Rs 44 Per Share","1","30-May-2025","30-May-2025","-","-"
"HOMEFIRST","Home First Finance Company India Limited","EQ","Dividend - Rs 3.70 Per Share","2","30-May-2025","30-May-2025","-","-"
"UNOMINDA","UNO Minda Limited","EQ","Dividend - Rs 1.50 Per Share","2","30-May-2025","30-May-2025","-","-"
"ROADSTAR","Roadstar Infra Investment Trust","IV","Distribution - Rs 8.90 Per Unit Comprising Interest - Rs 5.35 Per Unit / Return On Capital - Rs 3.21 Per Unit / Other Income  Re - 0.34","100","30-May-2025","30-May-2025","-","-"
"VIMTALABS","Vimta Labs Limited","EQ","Dividend - Rs 2 Per Share","2","30-May-2025","30-May-2025","-","-"
"PONNIERODE","Ponni Sugars (Erode) Limited","EQ","Dividend - Rs 3 Per Share","10","30-May-2025","30-May-2025","-","-"
"SCHAND","S Chand And Company Limited","EQ","Interim Dividend - Rs 4 Per Share","5","30-May-2025","30-May-2025","-","-"
"817GS2044","GOVERNMENT OF INDIA","GS","Interest Payment","100","30-May-2025","31-May-2025","-","-"
