"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"SHIVATEX","Shiva Texyarn Limited","EQ"," Annual General Meeting/Dividend - Rs 1.20 Per Share","10","09-Sep-2021","-","14-Sep-2021","20-Sep-2021"
"VENUSREM","Venus Remedies Limited","EQ"," Annual General Meeting","10","09-Sep-2021","-","14-Sep-2021","20-Sep-2021"
"SPECIALITY","Speciality Restaurants Limited","EQ"," Annual General Meeting","10","09-Sep-2021","-","14-Sep-2021","20-Sep-2021"
"SHEMAROO","Shemaroo Entertainment Limited","EQ"," Annual General Meeting","10","09-Sep-2021","-","14-Sep-2021","20-Sep-2021"
"SHIVAMILLS","Shiva Mills Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","10","09-Sep-2021","-","14-Sep-2021","20-Sep-2021"
"ORICONENT","Oricon Enterprises Limited","EQ"," Annual General Meeting/Dividend - Rs 0.50 Per Share","2","09-Sep-2021","-","14-Sep-2021","22-Sep-2021"
"GNA","GNA Axles Limited","EQ"," Dividend - Rs 2.50 Per Share/ Special Dividend - Rs 2.50 Per Share","10","09-Sep-2021","13-Sep-2021","-","-"
"KECL","Kirloskar Electric Company Limited","EQ"," Annual General Meeting","10","09-Sep-2021","-","14-Sep-2021","21-Sep-2021"
"GUFICBIO","Gufic Biosciences Limited","EQ"," Annual General Meeting/Dividend - Rs 0.10 Per Share","1","09-Sep-2021","-","14-Sep-2021","20-Sep-2021"
"IZMO","IZMO Limited","EQ"," Annual General Meeting","10","09-Sep-2021","-","14-Sep-2021","20-Sep-2021"
"VIKASLIFE","Vikas Lifecare Limited","EQ"," Annual General Meeting","1","09-Sep-2021","-","14-Sep-2021","20-Sep-2021"
