"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"HONDAPOWER","Honda India Power Products Limited","EQ","Intereim Dividend - Rs 3.50 Per Share","10","18-Feb-2026","19-Feb-2026","-","-"
"SICALLOG","Sical Logistics Limited","EQ","Rights 11:5 @ Premium Rs 54/-","10","18-Feb-2026","18-Feb-2026","-","-"
"OIL","Oil India Limited","EQ","Interim Dividend - Rs 7 Per Share","10","18-Feb-2026","18-Feb-2026","-","-"
"AVTNPL","AVT Natural Products Limited","EQ","Interim Dividend - Re 0.35 Per Share","1","18-Feb-2026","19-Feb-2026","-","-"
"UNITEDTEA","The United Nilgiri Tea Estates Company Limited","EQ","Interim Dividend - Re 1 Per Share","10","18-Feb-2026","18-Feb-2026","-","-"
"ONGC","Oil & Natural Gas Corporation Limited","EQ","Interim Dividend - Rs 6.25 Per Share","5","18-Feb-2026","18-Feb-2026","-","-"
"BHARATFORG","Bharat Forge Limited","EQ","Interim Dividend - Rs 2 Per Share","2","18-Feb-2026","18-Feb-2026","-","-"
"NATCOPHARM","Natco Pharma Limited","EQ","Interim Dividend - Rs 1.50 Per Share","2","18-Feb-2026","18-Feb-2026","-","-"
"IRB","IRB Infrastructure Developers Limited","EQ","Interim Dividend - Re 0.07 Per Share","1","18-Feb-2026","19-Feb-2026","-","-"
"BEPL","Bhansali Engineering Polymers Limited","EQ","Interim Dividend - Re 1 Per Share","1","18-Feb-2026","19-Feb-2026","-","-"
"PRECWIRE","Precision Wires India Limited","EQ","Interim Dividend - Re 0.35 Per Share","1","18-Feb-2026","19-Feb-2026","-","-"
"ASHIANA","Ashiana Housing Limited","EQ","Interim Dividend - Re 1 Per Share","2","18-Feb-2026","19-Feb-2026","-","-"
"COALINDIA","Coal India Limited","EQ","Interim Dividend - Rs 5.50 Per Share","10","18-Feb-2026","18-Feb-2026","-","-"
"BLISSGVS","Bliss GVS Pharma Limited","EQ","Interim Dividend - Re 0.50 Per Share","1","18-Feb-2026","18-Feb-2026","-","-"
"TORNTPHARM","Torrent Pharmaceuticals Limited","EQ","Interim Dividend - Rs 29 Per Share","5","18-Feb-2026","19-Feb-2026","-","-"
"GOODLUCK","Goodluck India Limited","EQ","Interim Dividend - Rs 3 Per Share","2","18-Feb-2026","19-Feb-2026","-","-"
"MSTCLTD","Mstc Limited","EQ","Interim Dividend - Rs 7.60 Per Share","10","18-Feb-2026","18-Feb-2026","-","-"
"HAL","Hindustan Aeronautics Limited","EQ","Interim Dividend - Rs 35 Per Share","5","18-Feb-2026","18-Feb-2026","-","-"
"SADHNANIQ","Sadhana Nitrochem Limited","EQ","Rights 8:1 @ Premium Rs 0/-","1","18-Feb-2026","19-Feb-2026","-","-"
"OSEINTRUST","Oriental InfraTrust","IV","Distribution - Rs 2.2834 Per Unit Consists Of Rs 1.0781 Per Unit As Interest/ Re 0.7192 Per Unit As Dividend/ Re 0.4861 Per Unit As Return Of Capital","100","18-Feb-2026","18-Feb-2026","-","-"
"GRINFRA","G R Infraprojects Limited","EQ","Interim Dividend - Rs 2.50 Per Share","5","18-Feb-2026","19-Feb-2026","-","-"
"CMSINFO","CMS Info Systems Limited","EQ","Interim Dividend - Rs 2.75 Per Share","10","18-Feb-2026","18-Feb-2026","-","-"
"IGL","Indraprastha Gas Limited","EQ","Interim Dividend - Rs  3.25 Per Share","2","18-Feb-2026","19-Feb-2026","-","-"
