"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"TATACOMM","Tata Communications Limited","EQ"," Annual General Meeting/Dividend - Rs 14 Per Share","10","17-Jun-2021","-","19-Jun-2021","30-Jun-2021"
"TATAELXSI","Tata Elxsi Limited","EQ"," Annual General Meeting/Dividend - Rs 24 Per Share/Special Dividend - Rs 24 Per Share","10","17-Jun-2021","-","19-Jun-2021","25-Jun-2021"
"TATAPOWER","Tata Power Company Limited","EQ"," Dividend - Rs 1.55 Per Share","1","17-Jun-2021","-","19-Jun-2021","05-Jul-2021"
"TATASTEEL","Tata Steel Limited","EQ"," Annual General Meeting/Dividend - Rs 25 Per Share","1","17-Jun-2021","-","19-Jun-2021","30-Jun-2021"
"THYROCARE","Thyrocare Technologies Limited","EQ"," Annual General Meeting/Dividend - Rs 15 Per Share","10","17-Jun-2021","-","19-Jun-2021","26-Jun-2021"
"KANSAINER","Kansai Nerolac Paints Limited","EQ"," Annual General Meeting/Dividend - Rs 2 Per Share/Special Dividend - Rs 2 Per Share","1","17-Jun-2021","-","19-Jun-2021","25-Jun-2021"
"735GS2024","GOVERNMENT OF INDIA","GS"," Interest Payment","100","17-Jun-2021","19-Jun-2021","-","-"
"813GS2045","GOVERNMENT OF INDIA","GS"," Interest Payment","100","17-Jun-2021","19-Jun-2021","-","-"
"923GS2043","GOVERNMENT OF INDIA","GS"," Interest Payment","100","17-Jun-2021","19-Jun-2021","-","-"
"HAVELLS","Havells India Limited","EQ"," Annual General Meeting/Dividend - Rs 3.50 Per Share","1","17-Jun-2021","-","19-Jun-2021","23-Jun-2021"
"TORNTPHARM","Torrent Pharmaceuticals Limited","EQ"," Dividend - Rs 15 Per Share","5","17-Jun-2021","18-Jun-2021","-","-"
