"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"KANORICHEM","Kanoria Chemicals & Industries Limited","EQ","Dividend - Re 1 Per Share","5","24-Aug-2022","-","26-Aug-2022","01-Sep-2022"
"DELPHIFX","DELPHI WORLD MONEY LIMITED","EQ","Annual General Meeting","2","24-Aug-2022","-","26-Aug-2022","01-Sep-2022"
"DVL","Dhunseri Ventures Limited","EQ","Annual General Meeting/Dividend - Rs 4 Per Share","10","24-Aug-2022","-","26-Aug-2022","01-Sep-2022"
"GUFICBIO","Gufic Biosciences Limited","EQ","Annual General Meeting/Dividend - Rs  0.10 Per Sh","1","24-Aug-2022","-","26-Aug-2022","02-Sep-2022"
"HEG","HEG Limited","EQ","Annual General Meeting/Dividend - Rs  40 Per Share","2","24-Aug-2022","-","26-Aug-2022","01-Sep-2022"
"795GS2032","GOVERNMENT OF INDIA","GS","Interest Payment","100","24-Aug-2022","25-Aug-2022","-","-"
"RUBYMILLS","The Ruby Mills Limited","EQ","Dividend - Rs 3 Per Share","5","24-Aug-2022","25-Aug-2022","-","-"
"HLEGLAS","HLE Glascoat Limited","EQ","Annual General Meeting/Dividend - Rs 5 Per Share","2","24-Aug-2022","-","26-Aug-2022","01-Sep-2022"
"IEX","Indian Energy Exchange Limited","EQ","Annual General Meeting","1","24-Aug-2022","-","26-Aug-2022","02-Sep-2022"
"HGS","Hinduja Global Solutions Limited","EQ","Interim Dividend - Rs 5 Per Share","10","24-Aug-2022","25-Aug-2022","-","-"
