SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,56.64,60.30
WHEELS,18.49,18.49
RIIL,93.97,93.97
PREMIERPOL,20.91,20.91
RAYMOND,30.85,8.73
RSWM,34.20,24.31
SHREDIGCEM,25.14,25.14
SESHAPAPER,21.73,21.73
SMLMAH,36.10,36.10
SUNDRMFAST,30.81,30.28
FACT,1823.53,4395.35
EXIDEIND,30.92,30.67
EUROTEXIND,6.60,6.60
ELECON,17.98,20.95
CRISIL,38.13,38.13
LMW,130.50,123.09
NELCO,,283.52
MASTEK,11.87,11.68
MAHSCOOTER,39.83,45.93
LUMAXIND,45.51,41.20
TRENT,77.31,76.39
KECL,51.77,30.05
CUMMINSIND,63.36,60.75
KCP,7.81,7.55
JAYBARMARU,11.94,11.27
JBCHEPHARM,44.41,44.41
INFY,17.68,17.14
INDIAGLYCO,25.96,25.88
IONEXCHANG,27.80,26.04
IFBIND,30.68,28.51
HIMATSEIDE,13.61,5.41
GNFC,9.80,9.80
GFLLIMITED,269.62,269.62
BPCL,5.56,5.47
BHARATFORG,71.22,68.83
BASF,37.95,38.59
FORCEMOT,19.75,28.12
ATUL,30.41,30.41
ARVIND,22.32,21.50
ACC,9.61,10.12
TMPV,50.51,15.16
SCI,9.88,9.88
MRPL,14.99,14.99
LINDEINDIA,111.86,111.86
HINDPETRO,4.66,4.66
ESCORTS,24.51,24.88
RELINFRA,0.27,0.33
BAJAJHLDNG,53.53,167.82
ASHOKLEY,27.84,25.57
VOLTAS,72.04,69.82
TITAN,75.23,73.47
TATASTEEL,26.99,25.22
SUNDARMFIN,27.00,26.32
SPIC,7.65,7.65
VEDL,15.70,14.36
SBIN,11.40,11.71
RELIANCE,19.23,19.23
PFIZER,25.32,28.38
NOCIL,39.36,37.20
BOSCHLTD,32.26,38.50
DRREDDY,19.31,19.31
BATAINDIA,46.81,43.38
DEEPAKFERT,13.15,13.15
CHAMBLFERT,9.62,9.62
CARBORUNIV,69.89,69.89
MAHSEAMLES,8.76,8.73
HINDOILEXP,16.58,23.82
DICIND,26.99,24.23
COROMANDEL,24.48,27.72
BALMLAWRIE,14.15,14.15
WILLAMAGOR,1.72,1.72
VINDHYATEL,69.70,69.70
MOTOGENFIN,57.62,57.62
ASIANPAINT,55.97,52.66
RAMCOCEM,39.21,198.55
INDIACEM,,57.11
PGHL,27.26,27.26
BEML,50.18,50.18
ADOR,24.76,22.92
CENTENKA,13.06,12.53
TATACHEM,92.18,50.08
TORNTPHARM,62.73,61.81
VTL,20.43,20.43
SUNDROP,,59.51
FEDERALBNK,15.61,15.61
EPL,14.99,14.53
VLSFINANCE,12.50,12.50
SUPREMEIND,66.68,66.68
SRF,41.30,40.08
BIRLACABLE,51.19,51.19
BALRAMCHIN,23.80,23.80
AEGISLOG,21.98,21.98
WEIZMANIND,13.55,13.55
UNICHEMLAB,7.42,26.78
BBOX,40.01,31.11
HONAUT,49.80,49.06
JTEKTINDIA,47.56,45.91
SAURASHCEM,23.32,26.09
RANEHOLDIN,17.39,14.33
PRECOT,14.51,14.51
TATAELXSI,43.35,39.89
SUNPHARMA,38.04,34.23
KOHINOOR,0.23,
SHREYANIND,6.02,6.02
SANDESH,6.40,6.30
HCC,11.74,12.57
APOLLOHOSP,57.28,56.81
ARE&M,18.95,20.54
ADANIENT,20.03,66.47
IVP,9.99,9.77
BALKRISIND,31.24,31.24
INDBANK,19.65,19.65
GINNIFILA,8.12,7.31
EICHERMOT,40.21,39.84
GVT&D,90.19,86.19
NEULANDLAB,86.67,86.67
ONGC,7.67,7.66
ZENSARTECH,17.15,16.71
TAINWALCHM,16.08,16.08
BERGEPAINT,47.45,44.53
BANARISUG,31.93,31.93
ANIKINDS,63.93,63.93
KPIL,22.28,21.69
JYOTISTRUC,24.89,24.89
IGARASHI,70.84,70.84
BSL,33.95,33.95
BLUEDART,47.44,41.40
JAYNECOIND,18.22,17.74
MUNJALSHOW,15.66,14.87
APCOTEXIND,21.35,21.47
SOTL,14.27,14.27
HSCL,32.48,32.48
RCF,20.34,20.52
RANASUG,4.95,5.52
KARURVYSYA,11.43,11.43
DECCANCE,28.30,28.30
UFLEX,10.53,12.53
TATAPOWER,28.50,28.60
ADVANIHOTR,20.22,19.76
THOMASCOOK,18.43,18.00
SUNFLAG,18.50,17.91
SUBROS,27.11,26.21
SPMLINFRA,21.51,21.51
SIMPLEXINF,21.69,28.19
SIEMENS,64.93,64.93
