SYMBOL,SYMBOL P/E,ADJUSTED P/E
PENINLAND,44.19,43.35
THERMAX,63.50,63.50
WHEELS,13.16,13.16
ZODIACLOTH,,
RIIL,116.62,116.62
PREMIERPOL,25.01,25.01
RAYMOND,18.99,18.63
RSWM,,
SHREDIGCEM,26.57,26.57
SESHAPAPER,13.25,13.25
SMLISUZU,12.62,12.62
SUPERSPIN,,
SUNDRMFAST,35.57,35.57
FACT,,535.51
EXIDEIND,37.04,37.04
EUROTEXIND,,
ELECON,25.52,25.52
CRISIL,46.91,46.91
LMW,120.85,120.85
ORIENTPPR,,
PEL,40.59,
NELCO,89.74,89.74
MASTEK,17.66,18.16
MAHSCOOTER,64.81,67.54
LUMAXIND,40.53,40.53
TRENT,95.53,134.13
KECL,60.56,257.50
CUMMINSIND,43.14,43.14
KCP,8.41,7.63
JAYBARMARU,30.41,30.41
JBCHEPHARM,39.98,39.98
INFY,25.31,25.31
INDIAGLYCO,19.24,19.24
IONEXCHANG,33.85,33.85
IFBIND,33.40,33.40
IGPL,13.46,13.46
HIMATSEIDE,16.12,16.12
GNFC,13.72,13.72
GFLLIMITED,,
BPCL,7.94,7.78
BHARATFORG,56.60,51.05
BASF,30.24,30.75
FORCEMOT,17.13,17.13
ATUL,37.72,37.72
ARVIND,27.98,27.98
ACC,13.15,14.47
TATAMOTORS,7.18,7.16
SCI,7.29,7.29
MRPL,23.13,22.93
LINDEINDIA,116.41,116.41
HINDPETRO,9.84,9.84
ESCORTS,28.21,28.21
RELINFRA,33.18,
BAJAJHLDNG,85.09,85.09
ASHOKLEY,20.54,20.82
ZUARIIND,,497.66
VOLTAS,51.90,51.90
TITAN,84.41,84.41
TATASTEEL,72.07,59.73
SUNDARMFIN,30.59,29.43
SPIC,18.15,12.25
VEDL,8.65,9.62
SBIN,7.61,7.61
RELIANCE,20.43,20.43
PFIZER,30.11,30.11
NOCIL,23.36,23.36
BOSCHLTD,38.68,38.70
DRREDDY,17.16,17.16
BATAINDIA,45.05,62.62
DEEPAKFERT,13.57,13.57
CHAMBLFERT,14.21,14.21
CARBORUNIV,43.38,51.29
MAHSEAMLES,10.71,10.71
HINDOILEXP,14.42,17.77
DICIND,30.19,31.11
COROMANDEL,29.11,29.11
BALMLAWRIE,12.93,12.93
WILLAMAGOR,,
VINDHYATEL,15.78,15.78
