SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,78.39,83.39
WHEELS,26.28,26.28
RIIL,116.18,116.18
PREMIERPOL,18.40,18.40
RAYMOND,69.02,14.96
RSWM,19.06,16.53
SHREDIGCEM,44.33,44.33
SESHAPAPER,21.32,21.32
SMLMAH,36.37,36.37
SUPERSPIN,70.60,
SUNDRMFAST,30.18,29.69
EXIDEIND,39.05,38.75
ELECON,36.92,44.12
CRISIL,34.69,34.69
LMW,129.33,122.58
NELCO,540.95,167.32
MASTEK,12.41,11.92
MAHSCOOTER,46.09,46.09
LUMAXIND,42.31,38.41
TRENT,90.07,89.07
CUMMINSIND,76.12,73.98
KCP,7.81,7.55
JAYBARMARU,12.56,12.15
JBCHEPHARM,50.19,48.84
INFY,15.62,15.17
INDIAGLYCO,26.63,26.56
IONEXCHANG,37.10,34.16
IFBIND,35.44,33.07
IGPL,605.41,605.41
HIMATSEIDE,15.69,15.69
GNFC,9.40,9.40
BPCL,5.54,5.47
BHARATFORG,87.91,80.51
BASF,36.12,36.12
FORCEMOT,19.94,22.79
ATUL,28.23,28.30
ARVIND,31.11,30.29
ACC,11.96,12.10
TMPV,,34.57
SCI,10.92,10.92
MRPL,15.45,15.45
LINDEINDIA,119.94,119.94
HINDPETRO,5.16,5.16
ESCORTS,22.93,23.29
RELINFRA,0.68,0.90
BAJAJHLDNG,52.44,140.72
ASHOKLEY,25.24,23.56
VOLTAS,87.68,84.36
TITAN,74.98,73.87
TATASTEEL,23.42,21.98
SUNDARMFIN,24.75,24.05
SPIC,7.94,7.94
VEDL,7.46,6.80
SBIN,11.06,11.37
RELIANCE,18.50,18.50
PFIZER,28.61,27.33
NOCIL,49.10,46.24
BOSCHLTD,41.60,49.59
DRREDDY,25.77,25.77
BATAINDIA,65.15,93.82
DEEPAKFERT,25.77,25.77
CHAMBLFERT,10.41,10.41
CARBORUNIV,148.68,49.35
MAHSEAMLES,11.87,11.80
HINDOILEXP,33.98,69.96
DICIND,25.03,22.67
COROMANDEL,30.87,30.21
BALMLAWRIE,14.97,14.97
MOTOGENFIN,0.77,
MARALOVER,72.60,61.34
ASIANPAINT,62.13,60.52
RAMCOCEM,31.12,121.31
INDIACEM,,143.01
PGHL,31.62,31.62
BEML,104.80,104.80
ADOR,25.00,24.44
CENTENKA,10.71,10.56
TATACHEM,,230.10
TORNTPHARM,71.30,69.31
VTL,26.26,26.26
SUNDROP,123.27,123.27
FEDERALBNK,17.46,17.46
EPL,18.43,17.38
