SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,57.66,61.38
WHEELS,18.18,18.18
RIIL,98.54,98.54
PREMIERPOL,22.44,22.44
RAYMOND,29.29,8.29
RSWM,32.79,23.31
SHREDIGCEM,27.63,27.63
SESHAPAPER,21.35,21.35
SMLMAH,37.08,37.08
SUNDRMFAST,28.34,27.86
FACT,1790.67,4316.14
EXIDEIND,30.65,30.41
EUROTEXIND,6.13,6.13
ELECON,18.20,21.21
CRISIL,35.38,35.38
LMW,114.49,107.99
NELCO,,270.74
MASTEK,12.34,12.14
MAHSCOOTER,36.33,41.90
LUMAXIND,43.96,39.80
TRENT,78.84,77.89
KECL,54.22,31.47
CUMMINSIND,65.34,62.65
KCP,7.66,7.41
JAYBARMARU,11.69,11.03
JBCHEPHARM,41.77,41.77
INFY,18.84,18.26
INDIAGLYCO,26.64,26.56
IONEXCHANG,28.25,26.46
IFBIND,29.60,27.50
HIMATSEIDE,14.03,5.58
GNFC,9.53,9.53
GFLLIMITED,246.85,246.85
BPCL,5.41,5.32
BHARATFORG,68.32,66.02
BASF,37.96,38.60
FORCEMOT,20.13,28.67
ATUL,30.77,30.77
ARVIND,22.84,22.00
ACC,9.42,9.92
TMPV,49.53,14.87
SCI,9.82,9.82
MRPL,14.78,14.78
LINDEINDIA,116.41,116.41
HINDPETRO,4.67,4.67
ESCORTS,24.14,24.51
RELINFRA,0.26,0.32
BAJAJHLDNG,49.76,156.00
ASHOKLEY,24.51,22.52
VOLTAS,66.06,64.03
TITAN,76.34,74.55
TATASTEEL,27.51,25.70
SUNDARMFIN,25.48,24.84
SPIC,7.78,7.78
VEDL,16.23,14.84
SBIN,11.07,11.37
RELIANCE,18.76,18.76
PFIZER,26.19,29.36
NOCIL,46.42,43.87
BOSCHLTD,34.40,41.05
DRREDDY,18.44,18.44
BATAINDIA,47.47,43.99
DEEPAKFERT,14.29,14.29
CHAMBLFERT,10.19,10.19
CARBORUNIV,79.76,79.76
MAHSEAMLES,9.30,9.27
HINDOILEXP,15.45,22.20
DICIND,25.74,23.11
COROMANDEL,23.30,26.38
BALMLAWRIE,13.89,13.89
WILLAMAGOR,1.62,1.62
VINDHYATEL,71.24,71.24
MOTOGENFIN,62.13,62.13
ASIANPAINT,55.53,52.25
RAMCOCEM,38.34,194.18
INDIACEM,,57.62
PGHL,27.03,27.03
BEML,49.57,49.57
ADOR,22.95,21.24
CENTENKA,12.66,12.15
TATACHEM,94.36,51.27
TORNTPHARM,59.39,58.53
VTL,20.71,20.71
SUNDROP,,56.30
FEDERALBNK,15.59,15.59
EPL,17.01,16.48
VLSFINANCE,12.32,12.32
SUPREMEIND,63.19,63.19
SRF,40.25,39.07
BIRLACABLE,45.14,45.14
BALRAMCHIN,24.08,24.08
AEGISLOG,21.33,21.33
WEIZMANIND,12.69,12.69
UNICHEMLAB,7.12,25.72
BBOX,37.93,29.49
HONAUT,47.05,46.36
JTEKTINDIA,47.63,45.98
SAURASHCEM,20.84,23.31
RANEHOLDIN,16.65,13.72
PRECOT,16.51,16.51
TATAELXSI,45.52,41.88
SUNPHARMA,36.94,33.23
KOHINOOR,0.21,
SHREYANIND,5.39,5.39
SANDESH,6.14,6.05
HCC,11.94,12.78
APOLLOHOSP,57.79,57.32
ARE&M,17.93,19.44
ADANIENT,21.23,70.45
IVP,9.46,9.25
BALKRISIND,30.45,30.45
INDBANK,19.92,19.92
GINNIFILA,8.09,7.27
EICHERMOT,39.36,39.00
GVT&D,91.64,87.57
NEULANDLAB,89.05,89.05
ONGC,8.19,8.17
ZENSARTECH,16.71,16.27
TAINWALCHM,15.45,15.45
BERGEPAINT,48.93,45.92
BANARISUG,32.72,32.72
ANIKINDS,61.04,61.04
KPIL,23.09,22.47
JYOTISTRUC,25.09,25.09
IGARASHI,68.11,68.11
BSL,32.06,32.06
BLUEDART,45.77,39.94
