SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,76.21,88.79
RIIL,174.87,174.87
RAYMOND,20.9,20.1
SHREDIGCEM,18.58,18.58
SMLISUZU,23.7,23.7
SUNDRMFAST,53.45,53.45
CRISIL,50.61,50.61
PEL,,139.65
MASTEK,30.31,30.08
TRENT,158.9,239.05
CUMMINSIND,67.62,67.57
JBCHEPHARM,50.3,50.3
INDIAGLYCO,24.9,24.9
IONEXCHANG,51.42,51.42
HIMATSEIDE,14.32,14.32
GFLLIMITED,181.24,181.24
BHARATFORG,87.73,79.1
ATUL,72.28,72.28
ACC,19.81,22.45
MRPL,14.06,14.02
HINDPETRO,10.28,10.28
BAJAJHLDNG,77.24,77.24
ZUARIIND,1.63,
VOLTAS,96.42,96.42
TATASTEEL,,53.86
SPIC,19.8,13.81
RELIANCE,26.27,26.27
DRREDDY,20.88,20.88
CARBORUNIV,68.53,68.53
ASIANPAINT,60.47,60.47
CENTURYTEX,102.01,102.01
TORNTPHARM,65.21,68.08
FEDERALBNK,11.95,11.95
SRF,61.25,61.25
AEGISLOG,38.91,38.91
HONAUT,86.37,86.37
PRECOT,19.91,25.29
ARE&M,28.88,28.88
BALKRISIND,33.94,33.94
EICHERMOT,36.48,36.48
ONGC,8.78,8.55
BANARISUG,26.87,26.87
KPIL,43.6,43.6
BSL,20.65,20.65
APCOTEXIND,39.99,39.99
RCF,64.45,71.05
TATAPOWER,42.04,42.37
SPMLINFRA,150.67,178.2
BHARATRAS,49.4,49.4
JUBLPHARMA,24.72,56.31
TOKYOPLAST,86.2,86.2
IFCI,66.57,67.16
HLVLTD,61.47,61.47
HEIDELBERG,33.53,33.53
POLYPLEX,21.17,21.17
PCBL,36.54,36.54
HONDAPOWER,41.49,43.27
RUBYMILLS,21.19,21.19
BRITANNIA,63.74,63.16
DCMSHRIRAM,36.35,36.35
COSMOFIRST,29.05,29.05
HDFCBANK,17.89,17.79
GMBREW,12.21,12.21
ITC,30.53,30.52
IOC,8.07,8.07
OSWALGREEN,614.7,614.7
HUHTAMAKI,7.6,33.04
RICOAUTO,43.59,42.47
BANCOINDIA,17.61,17.61
MANINDS,24.73,24.73
SIYSIL,12.3,12.3
ONWARDTEC,30.74,30.74
NCC,26.01,25.33
ELGIEQUIP,70.93,70.93
BBTC,8.93,8.61
BEPL,23.06,23.06
BANARBEADS,23.01,23.01
PRUDMOULI,13.5,12.5
PRAJIND,44.82,48.28
TFCILTD,18.32,18.32
GTL,1.13,5.4
AGI,24.55,24.55
TATACONSUM,96.02,81.95
ZEEL,40.49,30.91
INDHOTEL,76.86,76.86
GOLDENTOBC,10.44,11.85
ANDHRAPAP,9.09,9.09
GABRIEL,39.83,39.83
RALLIS,49.15,49.41
KSB,76.99,76.99
GREAVESCOT,,107.67
SURYAROSNI,20.45,20.45
IPCALAB,62.88,68.19
HINDZINC,27.41,27.41
GRASIM,18.98,18.25
DCW,204.94,190.37
