SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,51.79,55.13
WHEELS,16.35,16.35
RIIL,115.52,115.52
PREMIERPOL,19.38,19.38
RAYMOND,35.16,9.96
RSWM,116.80,116.80
SHREDIGCEM,21.47,21.47
SESHAPAPER,21.78,21.78
SMLMAH,39.54,39.54
SUNDRMFAST,35.12,34.52
FACT,1884.40,4542.05
EXIDEIND,34.71,34.42
EUROTEXIND,6.56,6.56
ELECON,21.99,25.63
CRISIL,45.66,45.66
LMW,149.88,141.37
NELCO,,322.89
MASTEK,16.00,15.75
MAHSCOOTER,44.29,51.08
LUMAXIND,56.38,51.04
TRENT,92.91,91.80
KECL,85.90,85.90
CUMMINSIND,62.13,59.57
KCP,9.53,9.03
JAYBARMARU,14.70,13.87
JBCHEPHARM,40.95,40.95
INFY,21.69,21.02
INDIAGLYCO,29.50,29.41
IONEXCHANG,31.44,29.45
IFBIND,38.20,35.49
IGPL,34.78,34.78
HIMATSEIDE,16.64,7.34
GNFC,11.69,11.69
GFLLIMITED,172.19,172.19
BPCL,7.52,7.39
BHARATFORG,70.98,70.77
BASF,44.49,45.25
FORCEMOT,22.51,32.06
ATUL,32.47,32.47
ARVIND,23.06,22.21
ACC,12.04,12.68
TMPV,61.95,18.60
SCI,11.47,11.47
MRPL,15.80,15.80
LINDEINDIA,104.23,104.23
HINDPETRO,6.61,6.61
ESCORTS,32.46,32.95
RELINFRA,0.43,0.53
BAJAJHLDNG,61.32,192.23
ASHOKLEY,35.09,34.19
VOLTAS,78.90,76.47
TITAN,79.54,77.68
TATASTEEL,29.47,27.54
SUNDARMFIN,29.88,29.13
SPIC,10.20,10.20
VEDL,16.29,14.90
SBIN,12.43,12.77
RELIANCE,20.26,20.26
PFIZER,26.59,29.80
NOCIL,40.31,40.31
BOSCHLTD,38.08,45.45
DRREDDY,19.03,19.03
BATAINDIA,66.36,61.49
DEEPAKFERT,15.39,15.39
CHAMBLFERT,10.22,10.22
CARBORUNIV,77.16,77.16
MAHSEAMLES,8.65,8.62
HINDOILEXP,14.61,18.94
DICIND,24.37,25.02
COROMANDEL,28.14,31.87
BALMLAWRIE,15.97,15.97
VINDHYATEL,75.03,75.03
MOTOGENFIN,57.07,57.07
ASIANPAINT,61.28,57.66
RAMCOCEM,48.43,245.25
INDIACEM,,74.72
