SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,52.10,52.10
WHEELS,18.27,18.27
RIIL,130.77,130.77
PREMIERPOL,18.06,18.06
RAYMOND,15.01,15.01
SHREDIGCEM,48.23,48.23
SESHAPAPER,18.46,18.46
SMLMAH,34.23,34.23
SUNDRMFAST,36.52,36.52
FACT,589.81,713.71
EXIDEIND,37.69,37.69
ELECON,21.43,24.71
CRISIL,44.17,44.17
LMW,155.72,154.73
NELCO,294.44,294.44
MASTEK,17.21,17.41
MAHSCOOTER,67.35,83.89
LUMAXIND,72.81,72.81
TRENT,98.34,98.34
KECL,315.48,
CUMMINSIND,66.69,67.03
KCP,7.96,7.34
JAYBARMARU,19.78,19.78
JBCHEPHARM,40.34,40.34
INFY,23.76,23.76
INDIAGLYCO,34.82,34.82
IONEXCHANG,23.75,23.75
IFBIND,52.96,52.96
IGPL,20.13,20.13
HIMATSEIDE,22.86,8.60
GNFC,13.45,13.45
BPCL,10.22,10.07
BHARATFORG,65.96,65.75
BASF,44.92,45.64
FORCEMOT,26.91,38.21
ATUL,33.44,33.44
ARVIND,23.57,23.57
ACC,14.40,14.92
TMPV,6.26,6.10
SCI,12.28,12.28
LINDEINDIA,111.94,111.94
HINDPETRO,8.85,8.85
ESCORTS,33.52,35.22
RELINFRA,0.74,0.86
BAJAJHLDNG,60.57,186.21
ASHOKLEY,27.20,27.32
VOLTAS,58.71,58.71
TITAN,92.94,92.94
TATASTEEL,51.28,47.66
SUNDARMFIN,28.89,28.89
SPIC,13.38,13.38
VEDL,10.58,11.71
SBIN,11.03,11.03
RELIANCE,22.26,22.26
PFIZER,28.26,33.80
NOCIL,30.13,30.13
BOSCHLTD,40.60,48.81
DRREDDY,18.59,18.59
BATAINDIA,59.44,56.59
DEEPAKFERT,16.86,16.86
CHAMBLFERT,10.87,10.87
CARBORUNIV,83.26,115.32
MAHSEAMLES,8.66,8.63
HINDOILEXP,13.40,17.10
DICIND,29.05,30.03
COROMANDEL,30.24,34.44
BALMLAWRIE,15.41,15.41
WILLAMAGOR,1.27,1.27
VINDHYATEL,23.90,23.90
MOTOGENFIN,127.70,127.70
ASIANPAINT,80.98,75.53
RAMCOCEM,76.02,211.27
INDIACEM,,512.48
PGHL,31.92,31.92
BEML,49.97,49.97
ADOR,51.37,43.21
CENTENKA,17.19,17.19
TATACHEM,57.00,41.30
TORNTPHARM,63.02,62.48
VTL,15.47,15.47
SUNDROP,,68.27
FEDERALBNK,15.49,15.49
EPL,16.47,16.33
VLSFINANCE,43.90,43.90
SUPREMEIND,54.12,54.12
SRF,59.24,59.24
BIRLACABLE,71.00,71.00
BALRAMCHIN,23.89,23.89
AEGISLOG,33.76,33.76
WEIZMANIND,19.17,19.17
UNICHEMLAB,24.38,24.38
BBOX,42.39,33.20
HONAUT,60.96,60.96
JTEKTINDIA,58.92,59.37
SAURASHCEM,69.86,179.67
RANEHOLDIN,9.20,56.51
PRECOT,10.68,10.68
TATAELXSI,42.86,42.86
SUNPHARMA,41.47,37.51
KOHINOOR,0.29,
SHREYANIND,4.65,4.65
SANDESH,9.86,9.94
HCC,14.25,
APOLLOHOSP,65.26,65.26
ARE&M,20.22,22.19
ADANIENT,70.26,83.02
IVP,18.33,18.33
BALKRISIND,32.53,32.53
INDBANK,20.73,20.73
GINNIFILA,17.18,13.99
EICHERMOT,46.94,46.94
GVT&D,95.46,95.46
NEULANDLAB,119.12,159.86
ONGC,7.65,7.63
ZENSARTECH,24.75,24.75
TAINWALCHM,24.45,24.45
BERGEPAINT,58.87,57.43
BANARISUG,39.78,39.78
JINDALPOLY,,40.79
ANIKINDS,66.24,66.24
KPIL,29.15,29.15
JYOTISTRUC,32.16,32.16
IGARASHI,75.98,75.98
BSL,28.19,28.19
BLUEDART,54.14,54.14
JAYNECOIND,27.99,27.99
MUNJALSHOW,20.21,20.21
APCOTEXIND,35.82,35.82
SOTL,19.60,19.60
HSCL,35.06,35.06
RCF,26.73,26.99
RANASUG,5.61,5.61
KARURVYSYA,12.09,12.09
DECCANCE,51.54,51.54
ARENTERP,215.80,215.80
UFLEX,11.49,8.92
TATAPOWER,29.44,28.51
ADVANIHOTR,21.24,21.24
THOMASCOOK,27.12,26.50
SUNFLAG,23.15,23.15
SUBROS,36.95,36.95
