SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,57.58,61.31
WHEELS,18.51,18.51
RIIL,104.79,104.79
PREMIERPOL,21.34,21.34
RAYMOND,30.75,8.71
RSWM,35.17,25.00
SHREDIGCEM,29.02,29.02
SESHAPAPER,21.81,21.81
SMLMAH,39.44,39.44
SUNDRMFAST,29.49,28.98
FACT,1892.62,4561.86
EXIDEIND,32.18,31.92
EUROTEXIND,6.78,6.78
ELECON,19.68,22.93
CRISIL,36.78,36.78
LMW,126.67,119.48
NELCO,,306.30
MASTEK,12.97,12.77
MAHSCOOTER,41.34,47.68
LUMAXIND,48.25,43.67
TRENT,86.71,85.67
KECL,61.22,35.54
CUMMINSIND,67.45,64.67
KCP,8.83,8.54
JAYBARMARU,12.42,11.72
JBCHEPHARM,41.38,41.38
INFY,19.50,18.90
INDIAGLYCO,27.26,27.17
IONEXCHANG,29.87,27.98
IFBIND,32.14,29.86
HIMATSEIDE,15.23,6.05
GNFC,10.02,10.02
GFLLIMITED,266.57,266.57
BPCL,5.80,5.71
BHARATFORG,74.09,71.60
BASF,41.03,41.72
FORCEMOT,21.04,29.96
ATUL,31.22,31.22
ARVIND,23.85,22.97
ACC,10.02,10.56
TMPV,54.67,16.41
SCI,10.21,10.21
MRPL,14.56,14.56
LINDEINDIA,114.46,114.46
HINDPETRO,5.22,5.22
ESCORTS,25.97,26.37
RELINFRA,0.30,0.37
BAJAJHLDNG,55.17,172.96
ASHOKLEY,28.48,26.16
VOLTAS,67.63,65.55
TITAN,83.70,81.75
TATASTEEL,28.93,27.03
SUNDARMFIN,27.52,26.83
SPIC,8.35,8.35
VEDL,17.03,15.57
SBIN,11.53,11.85
RELIANCE,18.72,18.72
PFIZER,25.92,29.05
NOCIL,46.41,43.87
BOSCHLTD,38.47,45.91
DRREDDY,18.05,18.05
BATAINDIA,50.87,47.14
DEEPAKFERT,15.10,15.10
CHAMBLFERT,10.47,10.47
CARBORUNIV,80.39,80.39
MAHSEAMLES,9.64,9.61
HINDOILEXP,16.67,23.95
DICIND,26.88,24.14
COROMANDEL,26.24,29.72
BALMLAWRIE,14.62,14.62
WILLAMAGOR,1.71,1.71
VINDHYATEL,74.58,74.58
MOTOGENFIN,63.99,63.99
ASIANPAINT,58.43,54.98
RAMCOCEM,41.16,208.47
INDIACEM,,60.63
PGHL,27.39,27.39
BEML,53.03,53.03
ADOR,22.98,21.27
CENTENKA,13.10,12.57
TATACHEM,93.79,50.96
TORNTPHARM,60.02,59.15
VTL,21.28,21.28
SUNDROP,,60.33
FEDERALBNK,16.70,16.70
EPL,18.14,17.57
VLSFINANCE,12.85,12.85
SUPREMEIND,65.72,65.72
SRF,40.57,39.37
BIRLACABLE,49.72,49.72
BALRAMCHIN,23.64,23.64
AEGISLOG,22.09,22.09
WEIZMANIND,14.48,14.48
UNICHEMLAB,7.86,28.39
BBOX,40.17,31.23
HONAUT,47.52,46.81
JTEKTINDIA,49.90,48.17
SAURASHCEM,22.89,25.61
RANEHOLDIN,16.58,13.66
PRECOT,16.56,16.56
TATAELXSI,47.59,43.79
SUNPHARMA,37.39,33.64
KOHINOOR,0.24,
SHREYANIND,6.01,6.01
SANDESH,6.37,6.27
HCC,12.99,13.90
APOLLOHOSP,58.46,57.98
ARE&M,18.51,20.07
ADANIENT,23.65,78.50
IVP,10.21,9.98
BALKRISIND,32.75,32.75
INDBANK,20.62,20.62
GINNIFILA,8.48,7.63
EICHERMOT,42.21,41.82
GVT&D,89.31,85.35
NEULANDLAB,100.67,100.67
ONGC,8.14,8.13
ZENSARTECH,16.89,16.45
TAINWALCHM,16.16,16.16
BERGEPAINT,50.49,47.39
BANARISUG,32.33,32.33
ANIKINDS,71.67,71.67
KPIL,23.64,23.01
JYOTISTRUC,28.10,28.10
IGARASHI,73.94,73.94
BSL,33.21,33.21
BLUEDART,47.10,41.10
JAYNECOIND,20.95,20.40
MUNJALSHOW,15.96,15.16
APCOTEXIND,23.72,23.85
SOTL,14.13,14.13
HSCL,33.66,33.66
RCF,22.06,22.26
RANASUG,5.41,6.03
KARURVYSYA,11.83,11.83
DECCANCE,28.39,28.39
UFLEX,8.86,10.55
TATAPOWER,28.24,28.34
ADVANIHOTR,20.49,20.03
THOMASCOOK,19.12,18.67
SUNFLAG,20.63,19.98
SUBROS,29.23,28.26
SPMLINFRA,24.28,24.28
SIMPLEXINF,23.39,30.41
SIEMENS,68.03,68.03
BHARATRAS,18.03,16.81
WIPRO,16.07,16.07
VSTIND,16.35,16.35
JUBLPHARMA,32.52,29.96
UNIVCABLES,28.41,28.41
TATACOMM,28.03,39.86
TOKYOPLAST,67.92,67.92
SOMANYCERA,30.56,30.56
MURUDCERA,13.39,13.39
IFCI,22.56,22.15
HLVLTD,120.45,58.09
SANOFI,24.10,22.78
M&M,26.52,26.15
LIBERTSHOE,38.92,38.25
KAJARIACER,42.17,39.52
HEIDELBERG,24.73,24.24
MANGLMCEM,29.54,29.23
PRSMJOHNSN,41.87,
PIDILITIND,59.57,58.98
PCBL,41.14,44.09
3PLAND,29.24,29.24
OSWALAGRO,9.43,9.43
EIHAHOTELS,20.21,19.63
HONDAPOWER,28.95,25.89
JINDALSAW,14.89,14.89
SAIL,27.72,25.49
RUBYMILLS,15.23,15.23
STYRENIX,19.97,19.79
ABB,83.33,83.33
IDBI,8.51,8.51
GRAPHITE,38.66,36.30
CANFINHOME,11.42,11.42
BRITANNIA,55.41,55.41
BBL,20.68,20.68
ELECTCAST,16.24,14.97
DHAMPURSUG,12.64,12.64
DCMSHRIRAM,26.32,24.65
DABUR,41.63,41.37
COSMOFIRST,11.68,11.68
CIPLA,21.61,20.59
HEROMOTOCO,21.32,20.92
HDFCBANK,16.48,16.29
HARRMALAYA,13.81,13.81
GMBREW,14.42,14.42
GIPCL,14.62,14.62
ITC,18.61,18.40
INDIANHUME,2.88,16.93
HINDCOMPOS,23.19,15.04
IOC,5.91,5.91
OSWALGREEN,35.08,35.08
HUHTAMAKI,11.22,11.30
RICOAUTO,29.58,26.06
KAMATHOTEL,16.05,22.90
IFBAGRO,17.20,17.20
BANCOINDIA,16.83,17.18
MANINDS,17.50,17.50
APOLLOTYRE,29.93,26.68
SIYSIL,11.88,11.88
SHANTIGEAR,42.48,41.90
PRECWIRE,43.07,43.07
ONWARDTEC,12.73,12.13
