SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,67.72,72.09
WHEELS,19.07,19.07
RIIL,106.64,106.64
PREMIERPOL,20.11,20.11
RAYMOND,33.15,9.39
RSWM,38.27,27.20
SHREDIGCEM,29.53,29.53
SESHAPAPER,22.01,22.01
SMLMAH,37.51,37.51
SUNDRMFAST,29.90,29.39
FACT,1972.57,4754.58
EXIDEIND,33.27,33.00
EUROTEXIND,6.45,6.45
ELECON,19.45,22.66
CRISIL,38.71,38.71
LMW,125.60,118.47
NELCO,,303.64
MASTEK,12.85,12.65
MAHSCOOTER,41.92,48.34
LUMAXIND,49.61,44.91
TRENT,86.05,85.02
KECL,71.94,41.76
CUMMINSIND,70.19,67.30
KCP,9.23,8.93
JAYBARMARU,12.54,11.83
JBCHEPHARM,42.57,42.57
INFY,18.49,17.92
INDIAGLYCO,27.54,27.45
IONEXCHANG,31.21,29.23
IFBIND,32.93,30.60
HIMATSEIDE,15.37,6.11
GNFC,10.51,10.51
GFLLIMITED,279.75,279.75
BPCL,5.70,5.61
BHARATFORG,74.92,72.40
BASF,41.06,41.75
FORCEMOT,21.03,29.96
ATUL,30.83,30.83
ARVIND,24.02,23.14
ACC,10.02,10.55
TMPV,56.42,16.94
SCI,10.58,10.58
MRPL,13.86,13.86
LINDEINDIA,115.51,115.51
HINDPETRO,5.01,5.01
ESCORTS,26.61,27.01
RELINFRA,0.31,0.38
BAJAJHLDNG,54.55,171.01
ASHOKLEY,28.41,26.10
VOLTAS,72.81,70.57
TITAN,82.71,80.78
TATASTEEL,29.24,27.32
SUNDARMFIN,26.98,26.30
SPIC,8.41,8.41
VEDL,17.76,16.24
SBIN,11.56,11.87
RELIANCE,18.27,18.27
PFIZER,26.00,29.15
NOCIL,47.85,45.23
BOSCHLTD,39.20,46.78
DRREDDY,18.73,18.73
BATAINDIA,52.99,49.10
DEEPAKFERT,15.42,15.42
CHAMBLFERT,10.30,10.30
CARBORUNIV,82.53,82.53
MAHSEAMLES,9.94,9.91
HINDOILEXP,19.72,28.33
DICIND,27.83,24.99
COROMANDEL,25.97,29.41
BALMLAWRIE,14.67,14.67
WILLAMAGOR,1.73,1.73
VINDHYATEL,79.33,79.33
MOTOGENFIN,65.20,65.20
ASIANPAINT,60.23,56.66
RAMCOCEM,41.25,208.89
INDIACEM,,61.06
PGHL,28.14,28.14
BEML,54.27,54.27
ADOR,23.04,21.32
CENTENKA,13.29,12.75
TATACHEM,103.87,56.43
TORNTPHARM,62.28,61.38
VTL,21.16,21.16
SUNDROP,,60.32
FEDERALBNK,16.92,16.92
EPL,18.84,18.25
VLSFINANCE,13.09,13.09
SUPREMEIND,65.89,65.89
SRF,40.70,39.50
BIRLACABLE,57.90,57.90
BALRAMCHIN,23.40,23.40
AEGISLOG,22.37,22.37
WEIZMANIND,14.26,14.26
UNICHEMLAB,8.04,29.03
BBOX,41.89,32.57
HONAUT,51.28,50.52
JTEKTINDIA,49.53,47.81
SAURASHCEM,24.15,27.02
RANEHOLDIN,16.91,13.93
PRECOT,16.86,16.86
TATAELXSI,47.34,43.56
SUNPHARMA,36.03,32.42
KOHINOOR,0.25,
SHREYANIND,6.13,6.13
SANDESH,6.49,6.39
HCC,13.39,14.33
APOLLOHOSP,59.37,58.88
ARE&M,18.20,19.73
ADANIENT,24.64,81.77
IVP,10.34,10.11
BALKRISIND,32.92,32.92
INDBANK,20.96,20.96
GINNIFILA,9.42,8.47
EICHERMOT,41.73,41.35
GVT&D,98.14,93.79
NEULANDLAB,103.94,103.94
ONGC,8.20,8.18
ZENSARTECH,16.89,16.45
TAINWALCHM,16.49,16.49
BERGEPAINT,53.39,50.10
BANARISUG,32.13,32.13
ANIKINDS,72.67,72.67
KPIL,24.44,23.79
JYOTISTRUC,28.87,28.87
IGARASHI,74.90,74.90
BSL,33.95,33.95
BLUEDART,47.28,41.26
JAYNECOIND,22.62,22.03
MUNJALSHOW,15.64,14.85
APCOTEXIND,23.49,23.62
SOTL,14.46,14.46
HSCL,33.77,33.77
RCF,22.19,22.38
RANASUG,5.55,6.19
KARURVYSYA,11.79,11.79
DECCANCE,28.58,28.58
UFLEX,9.14,10.88
TATAPOWER,29.29,29.39
ADVANIHOTR,20.48,20.02
THOMASCOOK,19.33,18.88
SUNFLAG,21.49,20.81
