SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,54.58,54.58
WHEELS,18.68,18.68
RIIL,123.87,123.87
PREMIERPOL,16.30,16.30
RAYMOND,13.42,13.42
SHREDIGCEM,48.57,48.57
SESHAPAPER,18.13,18.13
SMLMAH,41.63,41.63
SUNDRMFAST,36.35,36.35
FACT,620.83,751.25
EXIDEIND,36.17,36.17
ELECON,21.11,24.35
CRISIL,43.50,43.50
LMW,155.35,154.36
NELCO,255.86,255.86
MASTEK,16.49,16.69
MAHSCOOTER,67.24,83.75
LUMAXIND,65.56,65.56
TRENT,99.99,99.99
KECL,311.97,
CUMMINSIND,66.04,66.37
KCP,7.95,7.34
JAYBARMARU,20.11,20.11
JBCHEPHARM,41.61,41.61
INFY,24.21,24.21
INDIAGLYCO,35.70,35.70
IONEXCHANG,25.99,25.99
IFBIND,50.76,50.76
IGPL,20.04,20.04
HIMATSEIDE,21.35,8.03
GNFC,13.15,13.15
BPCL,10.87,10.71
BHARATFORG,67.95,67.74
BASF,42.81,43.50
FORCEMOT,31.39,44.57
ATUL,35.67,35.67
ARVIND,22.00,22.00
ACC,13.54,14.02
TMPV,6.36,6.19
SCI,12.30,12.30
LINDEINDIA,114.16,114.16
HINDPETRO,9.79,9.79
ESCORTS,34.08,35.82
BAJAJHLDNG,62.18,191.14
ASHOKLEY,31.43,31.57
VOLTAS,60.08,60.08
TITAN,96.85,96.85
TATASTEEL,55.59,51.67
SUNDARMFIN,32.44,32.44
SPIC,13.28,13.28
VEDL,11.84,13.10
SBIN,11.23,11.23
RELIANCE,22.68,22.68
PFIZER,27.81,33.27
NOCIL,27.41,27.41
BOSCHLTD,40.03,48.11
DRREDDY,18.27,18.27
BATAINDIA,58.33,55.53
DEEPAKFERT,15.87,15.87
CHAMBLFERT,11.90,11.90
CARBORUNIV,80.79,111.89
MAHSEAMLES,8.38,8.36
HINDOILEXP,13.86,17.68
DICIND,28.01,28.94
COROMANDEL,29.21,33.27
BALMLAWRIE,15.62,15.62
WILLAMAGOR,1.22,1.22
VINDHYATEL,21.74,21.74
MOTOGENFIN,117.76,117.76
ASIANPAINT,75.43,70.36
RAMCOCEM,78.68,218.67
INDIACEM,,583.55
PGHL,31.60,31.60
BEML,51.48,51.48
ADOR,50.09,42.13
CENTENKA,17.00,17.00
TATACHEM,54.21,39.28
TORNTPHARM,65.06,64.50
VTL,15.59,15.59
SUNDROP,,66.66
FEDERALBNK,15.96,15.96
EPL,17.44,17.30
VLSFINANCE,43.08,43.08
SUPREMEIND,56.59,56.59
SRF,63.34,63.34
BIRLACABLE,66.62,66.62
BALRAMCHIN,23.27,23.27
AEGISLOG,31.11,31.11
WEIZMANIND,17.14,17.14
UNICHEMLAB,23.67,23.67
BBOX,43.33,33.94
HONAUT,57.11,57.11
JTEKTINDIA,54.98,55.40
SAURASHCEM,65.55,168.57
RANEHOLDIN,9.15,56.20
PRECOT,10.13,10.13
TATAELXSI,43.56,43.56
SUNPHARMA,39.66,35.88
KOHINOOR,0.27,
SHREYANIND,4.50,4.50
SANDESH,9.53,9.61
HCC,14.71,
APOLLOHOSP,64.09,64.09
ARE&M,19.74,21.66
ADANIENT,63.30,74.80
IVP,17.30,17.30
BALKRISIND,30.81,30.81
INDBANK,19.80,19.80
GINNIFILA,19.12,15.57
EICHERMOT,48.50,48.50
GVT&D,105.92,105.92
NEULANDLAB,109.70,147.21
ONGC,7.48,7.46
ZENSARTECH,23.66,23.66
TAINWALCHM,26.37,26.37
BERGEPAINT,56.20,54.83
BANARISUG,39.78,39.78
