SYMBOL,SYMBOL P/E,ADJUSTED P/E
FCSSOFT,,199.31
SUZLON,74.84,107.82
AIAENG,31.32,31.32
ORIENTCER,27.08,31.5
EKC,12.93,12.82
ENIL,31.22,32.26
JAGRAN,11.69,11.69
M&MFIN,16.69,16.69
KEI,58.62,58.61
SOLARINDS,91.99,91.99
SUNTV,13.61,13.61
EMKAY,25.83,25.83
BALPHARMA,45.41,45.41
RATNAMANI,35.4,35.4
ALLCARGO,31.39,37.38
EMAMILTD,32.35,32.13
TECHM,52.62,52.69
ATLANTAA,.93,
SELAN,32.64,32.64
HOVS,29.87,29.87
JMFINANCIL,10.58,10.58
DCBBANK,7.75,7.75
NAUKRI,392.84,288.32
TORNTPOWER,33.09,33.09
LTFOODS,14.61,14.61
RUCHIRA,6.53,6.53
HIRECT,234.01,55.82
HBLPOWER,62.17,61.37
TIDEWATER,24.77,24.77
WANBURY,19.66,19.17
UNOMINDA,62.2,62.2
ORIENTBELL,6537.49,6537.49
PFC,7.74,7.74
RAJTV,430.68,430.68
ASTRAL,99.37,99.13
NCLIND,11.71,11.71
ICRA,34.25,34.25
AROGRANITE,37.92,37.92
SRHHYPOLTD,7.07,6.85
INSECTICID,25.17,25.17
KMSUGAR,16.88,16.88
HGS,57.18,57.18
CIEINDIA,22.77,22.77
MOTILALOFS,14.29,14.29
MAGNUM,12.66,12.66
RELIGARE,1.93,16.56
ADANIPORTS,33.38,32.11
RGL,13.91,13.91
JYOTHYLAB,48.31,48.31
HITECHCORP,15.25,17.5
BRIGADE,101.15,102.65
DVL,27.59,27.59
KAVVERITEL,1.24,1.2
BIRLAMONEY,13.75,13.75
CORDSCABLE,26.41,26.41
NAHARCAP,13.23,13.23
VGUARD,65.67,65.67
DPSCLTD,98.78,98.78
TITAGARH,72.26,72.26
BAJAJFINSV,16.41,16.41
DIGISPICE,97.91,29.76
RPGLIFE,27.28,27.28
RANEENGINE,24.44,18.27
ARCHIDPLY,26.61,26.61
VINYLINDIA,31.09,31.09
ZFCVINDIA,62.38,62.38
JOCIL,50.78,50.78
ALKALI,73.95,69.72
MAWANASUG,8.71,8.59
GKWLIMITED,80.21,80.21
ADANIPOWER,10.75,10.75
OIL,10.32,10.36
ZYDUSWELL,41.81,38.65
REFEX,15.67,15.69
DLINKINDIA,12.76,12.76
DBCORP,13.71,13.71
NESTLEIND,98,98.37
JUBLFOOD,128.07,128.07
DBREALTY,8.6,9.17
LGBBROSLTD,15,15.29
ISFT,20.72,20.72
MANAPPURAM,7.47,7.47
HMVL,79.26,79.26
DEEPAKNTR,43.18,43.18
GREENPOWER,43.9,65.14
ASHOKA,13.89,12.38
CGCL,55.14,55.14
IOLCP,13.02,13.02
KIRLOSENG,34.19,33.41
STEL,44.87,44.87
HFCL,41.38,41.38
MUTHOOTFIN,15.51,15.51
PIIND,33.73,33.73
OMINFRAL,23.99,23.99
DELPHIFX,14.35,14.35
WHEELS,39.12,39.12
RIIL,185.11,185.11
SHREDIGCEM,18.24,18.24
SMLISUZU,37,37
FACT,117.49,100.49
LAXMIMACH,44.43,44.43
PEL,,34.14
MAHSCOOTER,44.2,44.2
TRENT,118.12,191.67
KCP,8.38,8.35
JBCHEPHARM,54.29,54.29
IONEXCHANG,38.3,38.3
IFBIND,117.21,117.21
HIMATSEIDE,11.88,11.88
GFLLIMITED,.38,
BHARATFORG,72.3,71.75
ARVIND,26.94,27.08
TATAMOTORS,17.49,16.78
LINDEINDIA,203.23,203.23
ESCORTS,39.05,39.05
ASHOKLEY,22.87,23.1
ZUARIIND,1.52,
TATASTEEL,,50.46
VEDL,19.97,29.93
RELIANCE,24.41,24.41
BOSCHLTD,38.12,52.9
CHAMBLFERT,13.57,13.57
DICIND,,366.29
RAMCOCEM,43.58,43.58
PGHL,36.8,36.8
BEML,76.82,76.82
TATACHEM,72.21,21.93
EPL,21.83,21.83
VLSFINANCE,3.71,3.71
BALRAMCHIN,13.67,13.67
AEGISCHEM,35.05,35.05
BBOX,30.19,20.4
RANEHOLDIN,19.42,9.54
SHREYANIND,3.6,3.6
HCC,12.9,45.34
ADANIENT,96.48,89.94
BALKRISIND,38.34,38.34
RAJSREESUG,9.87,9.87
ONGC,6.87,6.14
TAINWALCHM,51.46,51.46
ANIKINDS,42.83,42.83
BSL,14.79,13.06
APCOTEXIND,40.79,40.79
RCF,26.65,40.91
TATAPOWER,44.81,48.42
SUBROS,45.5,45.5
SIEMENS,111.99,111.99
TOKYOPLAST,79.7,55.97
SANOFI,31.5,32.18
HEIDELBERG,28.76,28.76
MANGLMCEM,41.18,41.18
PCBL,20.51,20.51
OSWALAGRO,7049.24,7049.24
RUBYMILLS,16.94,16.94
ABB,122.01,122.01
BRITANNIA,58.92,58.86
DHAMPURSUG,10.76,10.76
COSMOFIRST,20.55,20.55
CIPLA,29.86,27.95
HARRMALAYA,123.08,123.08
GIPCL,13.8,13.8
HINDCOMPOS,17.18,17.18
WALCHANNAG,58.92,
OSWALGREEN,102.06,102.06
HUHTAMAKI,5.75,22.46
KAMATHOTEL,15.43,51.86
SIYSIL,10.35,10.35
PRECWIRE,37.41,37.41
NILKAMAL,22.43,22.43
SEAMECLTD,40.7,40.7
AUROPHARMA,23.96,23.62
GICHSGFIN,7.56,7.56
BANARBEADS,23.74,23.74
WSTCSTPAPR,4.43,4.38
PRAJIND,35.02,35.02
KEEPLEARN,172,172
TFCILTD,15.98,15.98
GUJALKALI,6440.49,6440.49
AGI,18.36,18.36
TATACONSUM,81.67,70.45
ZEEL,113.41,49.61
FMGOETZE,16.31,16.31
ORIENTHOT,53.43,53.43
ESABINDIA,50.04,50.04
ANDHRAPAP,4.59,4.48
AARTIIND,59.08,59.08
KSB,79.32,79.32
HEG,32.61,32.61
TIMKEN,71,71
SAKHTISUG,1.69,
AKZOINDIA,27.59,27.59
GRASIM,16.52,16.52
FINCABLES,26.72,31.73
HEUBACHIND,20.34,20.34
CESC,12.88,15.62
NAVA,5.54,6.01
GREENPLY,44.2,48.72
REMSONSIND,61.49,59.91
NATCOPHARM,13.81,13.81
GARFIBRES,32.24,32.24
TTKPRESTIG,43.53,43.53
SKFINDIA,40.96,40.96
MARICO,51.32,51.32
BIOFILCHEM,163.59,163.59
ZENITHEXPO,47.66,47.66
MOTHERSON,40.81,39.23
STERTOOLS,27.95,26.98
HITECHGEAR,16.9,48.02
SAGCEM,80.33,139
MMFL,21.93,22.03
KOTHARIPET,12.2,12.2
MADRASFERT,,67.4
ICICIBANK,17.54,17.54
INDSWFTLAB,14.46,14.79
JAICORPLTD,,112.65
MAHAPEXLTD,56.52,89.73
ASAHIINDIA,49.93,49.93
KOTHARIPRO,221.93,221.93
SOUTHBANK,6.77,6.77
ITDCEM,30.55,30.55
SONATSOFTW,49.09,4.21
CYBERTECH,21.39,21.39
DHANBANK,11.53,11.53
STCINDIA,18.61,20.3
IVC,34.23,34.23
ALEMBICLTD,30.03,25.05
BSOFT,27.27,27.27
ZYDUSLIFE,34.25,30.86
RAJESHEXPO,11.95,11.95
IOB,47.73,47.73
BLBLIMITED,14.49,16.2
BLUESTARCO,71.3,71.3
PNBGILTS,27.9,30.31
REPRO,83.53,83.53
AXISCADES,64.57,64.57
TIPSINDLTD,43.1,43.1
STLTECH,64.66,64.66
OLECTRA,170.56,185.87
APTECHT,46.79,40.21
CANBK,6.34,6.34
VARDHACRLC,25.81,25.81
NSIL,29.98,29.98
DREDGECORP,47.75,46.96
UPL,,19.58
VAIBHAVGBL,50.28,49.25
POONAWALLA,21.99,32.18
RKFORGE,37.35,37.34
CCL,28.64,28.64
TCS,31.21,30.73
COFORGE,32.62,32.98
NTPC,19.16,19.16
DWARKESH,15.5,15.5
SUPRAJIT,38.09,38.09
JSWSTEEL,18.43,19.22
JPPOWER,12.47,8.63
IIFL,8.26,8.26
WELCORP,17.28,17.28
JKPAPER,5.5,5.5
GRANULES,25.19,25.19
GENUSPOWER,146.19,146.19
SPLIL,16.01,15.13
IDFC,561.65,561.65
TRIDENT,46.71,46.73
GODREJCP,,73.67
LUPIN,38.05,38.05
TCI,25.86,25.58
BHARTIARTL,88.77,73.27
PONNIERODE,7.85,7.85
OFSS,29.86,29.86
NUCLEUS,17.37,17.37
GODREJIND,46.53,46.53
DIVISLAB,75.39,75.39
MARUTI,29.89,29.89
JSL,19.63,20.19
WELSPUNLIV,20.45,20.45
IGL,19.23,19.23
UNIENTER,26.21,26.21
PTC,11.49,11.49
XPROINDIA,63.45,63.45
ULTRACEMCO,39.36,39.06
ASTRAMICRO,85.56,85.56
JBMA,120.71,120.71
XCHANGING,105.72,105.72
EVEREADY,59.16,59.16
SSWL,16.39,16.39
PRIMESECU,31.16,31.16
GEOJITFSL,17.47,17.47
GOLDIAM,19.68,19.68
NATHBIOGEN,9.32,10.01
WONDERLA,32.65,32.65
SNOWMAN,69.64,69.64
PDSL,27.13,27.13
GOODLUCK,22.68,22.68
APOLSINHOT,39.77,39.77
MOLDTKPAC,37.7,37.7
HESTERBIO,89.14,89.14
BCG,1.91,1.91
TPLPLASTEH,40.61,40.61
ADANIENSOL,95.12,85.39
RAMASTEEL,54.64,54.64
ARVSMART,62.77,62.77
GUJGASLTD,32.95,34.27
BALAXI,,17.83
KRIDHANINF,,141.57
OCCL,15.22,15.22
VIDHIING,66.66,66.66
WEALTH,22.91,22.91
SAGARDEEP,119.49,119.49
ALBERTDAVD,9.67,9.67
KRISHANA,32,32
AIRAN,28.83,28.83
