SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,51.15,51.15
WHEELS,18.19,18.19
RIIL,124.69,124.69
PREMIERPOL,17.12,17.12
RAYMOND,14.25,14.25
SHREDIGCEM,47.73,47.73
SESHAPAPER,18.47,18.47
SMLMAH,38.31,38.31
SUNDRMFAST,35.96,35.96
FACT,568.27,687.64
EXIDEIND,37.22,37.22
ELECON,21.21,24.46
CRISIL,45.21,45.21
LMW,159.44,158.43
NELCO,268.26,268.26
MASTEK,16.98,17.18
MAHSCOOTER,67.08,83.56
LUMAXIND,71.05,71.05
TRENT,94.83,94.83
KECL,303.00,
CUMMINSIND,67.95,68.30
KCP,7.98,7.36
JAYBARMARU,19.56,19.56
JBCHEPHARM,41.11,41.11
INFY,24.32,24.32
INDIAGLYCO,34.89,34.89
IONEXCHANG,24.43,24.43
IFBIND,52.36,52.36
IGPL,20.61,20.61
HIMATSEIDE,22.11,8.32
GNFC,13.16,13.16
BPCL,10.40,10.25
BHARATFORG,66.20,65.99
BASF,42.66,43.34
FORCEMOT,26.21,37.21
ATUL,34.27,34.27
ARVIND,21.97,21.97
ACC,13.78,14.27
TMPV,6.01,5.86
SCI,12.08,12.08
LINDEINDIA,116.11,116.11
HINDPETRO,9.03,9.03
ESCORTS,32.65,34.31
RELINFRA,0.63,0.72
BAJAJHLDNG,59.76,183.69
ASHOKLEY,27.86,27.98
VOLTAS,59.77,59.77
TITAN,92.80,92.80
TATASTEEL,52.53,48.83
SUNDARMFIN,29.16,29.16
SPIC,12.86,12.86
VEDL,10.68,11.82
SBIN,10.98,10.98
RELIANCE,22.40,22.40
PFIZER,28.29,33.84
NOCIL,28.51,28.51
BOSCHLTD,40.66,48.88
DRREDDY,18.64,18.64
BATAINDIA,59.17,56.33
DEEPAKFERT,15.78,15.78
CHAMBLFERT,10.74,10.74
CARBORUNIV,82.18,113.81
MAHSEAMLES,8.46,8.43
HINDOILEXP,13.51,17.24
DICIND,27.88,28.82
COROMANDEL,30.03,34.19
BALMLAWRIE,15.03,15.03
WILLAMAGOR,1.21,1.21
VINDHYATEL,21.65,21.65
MOTOGENFIN,122.65,122.65
ASIANPAINT,75.78,70.68
RAMCOCEM,78.44,217.99
INDIACEM,,554.24
PGHL,30.80,30.80
BEML,47.11,47.11
ADOR,51.54,43.35
CENTENKA,16.89,16.89
TATACHEM,54.77,39.68
TORNTPHARM,64.10,63.55
VTL,15.98,15.98
SUNDROP,,66.01
FEDERALBNK,15.66,15.66
EPL,17.47,17.32
VLSFINANCE,42.24,42.24
SUPREMEIND,52.32,52.32
SRF,62.64,62.64
BIRLACABLE,65.64,65.64
BALRAMCHIN,23.28,23.28
AEGISLOG,32.74,32.74
WEIZMANIND,18.21,18.21
UNICHEMLAB,24.53,24.53
BBOX,40.92,32.05
HONAUT,58.57,58.57
JTEKTINDIA,55.86,56.30
SAURASHCEM,68.46,176.06
RANEHOLDIN,9.06,55.60
PRECOT,11.29,11.29
TATAELXSI,42.05,42.05
SUNPHARMA,41.33,37.38
KOHINOOR,0.28,
SHREYANIND,4.64,4.64
SANDESH,9.54,9.63
HCC,13.86,
APOLLOHOSP,63.99,63.99
ARE&M,19.80,21.72
ADANIENT,71.60,84.60
IVP,16.79,16.79
BALKRISIND,31.25,31.25
INDBANK,20.08,20.08
GINNIFILA,17.63,14.35
EICHERMOT,47.71,47.71
GVT&D,102.12,102.12
NEULANDLAB,117.12,157.17
ONGC,7.48,7.46
ZENSARTECH,24.83,24.83
TAINWALCHM,21.57,21.57
BERGEPAINT,56.99,55.61
BANARISUG,40.20,40.20
JINDALPOLY,,39.14
ANIKINDS,68.04,68.04
KPIL,28.74,28.74
JYOTISTRUC,30.99,30.99
IGARASHI,73.20,73.20
BSL,26.45,26.45
BLUEDART,51.64,51.64
JAYNECOIND,29.76,29.76
MUNJALSHOW,19.70,19.70
APCOTEXIND,32.98,32.98
SOTL,19.86,19.86
HSCL,37.64,37.64
RCF,26.75,27.01
RANASUG,5.55,5.55
KARURVYSYA,11.83,11.83
DECCANCE,52.82,52.82
ARENTERP,187.03,187.03
UFLEX,11.25,8.73
TATAPOWER,28.95,28.03
ADVANIHOTR,21.28,21.28
THOMASCOOK,25.68,25.09
SUNFLAG,23.13,23.13
SUBROS,36.20,36.20
SPMLINFRA,27.05,27.05
SIMPLEXINF,87.81,203.76
SIEMENS,55.04,55.04
BHARATRAS,31.11,28.92
WIPRO,20.27,20.27
VSTIND,14.80,20.59
JUBLPHARMA,37.80,35.77
UNIVCABLES,48.78,48.78
TATACOMM,35.82,55.29
TOKYOPLAST,105.57,105.57
SOMANYCERA,32.42,31.69
MURUDCERA,21.10,21.10
IFCI,26.29,26.09
HLVLTD,28.62,29.77
SANOFI,26.95,27.42
M&M,34.63,34.63
LIBERTSHOE,39.00,34.86
KAJARIACER,48.32,48.32
KABRAEXTRU,35.32,51.40
HEIDELBERG,34.54,34.54
MODTHREAD,50.14,50.14
MANGLMCEM,34.49,34.49
PRSMJOHNSN,165.90,
POLYPLEX,12.95,12.95
PIDILITIND,68.15,67.58
PCBL,30.01,29.98
3PLAND,32.56,32.56
OSWALAGRO,6.58,6.58
EIHAHOTELS,23.11,22.10
HONDAPOWER,32.53,32.53
JINDALSAW,7.23,7.23
SAIL,21.11,20.98
RUBYMILLS,15.97,15.97
STYRENIX,16.09,16.09
ABB,62.19,62.19
IDBI,13.63,13.63
