SYMBOL,SYMBOL P/E,ADJUSTED P/E
EDELWEISS,12.41,12.41
RGL,13.27,13.27
KAUSHALYA,2.14,2.14
HITECHCORP,14.97,14.97
BRIGADE,70.8,70.8
MANAKSIA,7.81,5.91
DVL,25,25
ARIES,14.29,14.29
CORDSCABLE,24.58,24.58
HERCULES,37.47,37.47
SEPC,105.19,105.19
IRB,43,43
GSS,33.35,33.35
RECLTD,8.42,8.42
NESCO,15.96,15.96
TITAGARH,55.82,55.5
DIGISPICE,11.99,27.56
ALMONDZ,11.43,30.02
ARCHIDPLY,27.03,27.03
VINYLINDIA,27.56,27.56
ZFCVINDIA,76.53,76.53
JOCIL,90.91,90.91
ALKALI,91.38,76.12
TPHQ,19.4,19.4
MAWANASUG,9.78,9.78
AJMERA,21.24,21.24
EXCEL,81.64,81.64
EXPLEOSOL,19.94,19.94
SUNTECK,93.81,93.81
SARDAEN,14.81,14.75
GODREJPROP,99.88,99.88
MMTC,149.55,212.16
NESTLEIND,93.71,94.06
EMMBI,17.1,17.1
MANINFRA,22.69,22.69
MANAPPURAM,6.16,6.16
TI,30.68,30.04
BAJAJCON,20.77,20.77
UGARSUGAR,36.34,36.34
GREENPOWER,50.06,58.4
WABAG,22.42,21.79
JWL,64.84,64.84
SHAH,39.32,39.32
RESPONIND,47.46,47.46
GRAVITA,28.09,28.09
RKDL,,228.45
HINDMOTORS,27.33,27.33
LOVABLE,28.73,28.73
VADILALIND,19.57,19.57
VSTTILLERS,23.1,23.1
MAITHANALL,9.19,9.19
THERMAX,97.64,107.93
RIIL,158.47,158.47
RAYMOND,22.06,21.01
SHREDIGCEM,16.82,16.82
SESHAPAPER,7.4,7.4
SUNDRMFAST,47.99,47.99
CRISIL,45.75,45.75
PEL,,28.87
MASTEK,22.29,22.12
TRENT,119.16,193.35
CUMMINSIND,60.98,60.93
JBCHEPHARM,49.04,49.04
INDIAGLYCO,14.06,14.06
IONEXCHANG,36.79,36.79
HIMATSEIDE,10.32,10.32
GFLLIMITED,260.71,260.71
BHARATFORG,74.42,73.85
ATUL,51.27,51.27
TATAMOTORS,9.66,9.44
MRPL,9.73,9.71
ESCORTS,40.69,40.69
BAJAJHLDNG,62.64,62.64
ZUARIIND,1.17,
VOLTAS,116.3,116.3
TATASTEEL,,60.07
VEDL,20.62,30.89
RELIANCE,24.04,24.04
DRREDDY,17.18,17.18
CARBORUNIV,66.57,66.57
DICIND,,94.5
VINDHYATEL,21.68,21.68
ASIANPAINT,50.53,50.53
PGHL,37.2,37.2
BEML,55.53,55.53
VTL,21.76,21.76
EPL,26.88,25.41
VLSFINANCE,2.55,2.55
BALRAMCHIN,14.45,14.45
WEIZMANIND,17.91,17.91
BBOX,27.19,21.74
JTEKTINDIA,38.05,40.15
ARE&M,21.94,21.94
IVP,12.82,12.82
GET&D,170.98,170.98
BERGEPAINT,46.85,47.01
ANIKINDS,418.81,418.81
APCOTEXIND,37.94,37.94
KARURVYSYA,8.87,8.87
WSI,13.31,13.16
THOMASCOOK,32.65,32.65
SIEMENS,97.14,97.14
VSTIND,20.22,20.22
JUBLPHARMA,95.16,65.38
TOKYOPLAST,92.56,92.56
HLVLTD,68.14,68.14
M&M,28.7,28.7
3PLAND,29.02,29.02
HONDAPOWER,27.06,28.21
RUBYMILLS,14.16,14.16
CANFINHOME,12.4,12.4
DCMSHRIRAM,31.51,31.51
COSMOFIRST,22.51,22.51
HDFCBANK,17.34,17.23
GMBREW,8.93,8.93
INDIANHUME,20.26,20.26
IOC,5.24,5.24
OSWALGREEN,125.55,125.55
HUHTAMAKI,5.41,21.13
RICOAUTO,39.52,37.77
BANCOINDIA,14.9,14.9
MANINDS,21.95,21.95
SHANTIGEAR,47.25,47.25
ONWARDTEC,23.83,23.83
ICIL,19.3,19.3
ELGIEQUIP,58.34,58.34
BBTC,4.98,4.81
LICHSGFIN,6.67,6.67
BEPL,17.44,17.44
BANARBEADS,20,20
S&SPOWER,33.04,33.04
PRUDMOULI,11.19,10.4
PRAJIND,33.49,33.49
EVERESTIND,90.68,133.88
KEEPLEARN,147.72,147.72
TFCILTD,16.13,16.13
AGI,16.78,16.78
TATACONSUM,79.61,68.68
ZEEL,67.05,236.97
KOTAKBANK,18.11,18.11
JAYSREETEA,21.33,
FOSECOIND,29.13,33.48
ANDHRAPAP,5.59,5.59
SCHAEFFLER,73.8,73.53
AMJLAND,13.77,13.77
KSB,76.7,76.7
GODFRYPHLP,25.52,25.52
SUDARSCHEM,13.94,44.46
IPCALAB,54.64,59.58
HINDUNILVR,57.02,57.05
AMBUJACEM,29.08,30.46
DCW,93.77,88.41
CESC,12.03,14.66
BAJFINANCE,27.9,27.9
NAVA,5.63,6.15
CORALFINAC,8.09,8.09
PEARLPOLY,83.78,83.78
KHAITANLTD,24.78,24.78
ANDHRSUGAR,23.73,22.71
STARPAPER,5.12,5
AUSOMENT,14.14,14.14
SAMBHAAV,62.87,83.21
BIOFILCHEM,128.18,128.18
SANGAMIND,43.45,37.95
VISAKAIND,960.05,960.05
HITECHGEAR,15.24,42.43
SHRIRAMFIN,11.5,11.5
GUJAPOLLO,23.54,23.54
JAGSNPHARM,35.36,35.36
MPHASIS,27.67,27.67
INDNIPPON,24.03,24.03
HUDCO,21.72,21.72
FDC,22.6,22.6
ADROITINFO,12.64,12.64
INDUSINDBK,12.07,12.07
TRIGYN,16.54,16.54
CUB,9.88,9.88
ITDCEM,25.5,25.5
SONATSOFTW,45.54,3.9
CYBERTECH,18.8,18.8
DHANBANK,17.33,17.33
STCINDIA,14.53,15.61
RSSOFTWARE,25.89,25.89
IVC,27.37,27.37
ALEMBICLTD,25.22,25.22
BSOFT,26.49,26.49
ZYDUSLIFE,26.36,26.31
RAJESHEXPO,23.68,23.68
IOB,44.03,44.03
BLBLIMITED,35.04,35.04
BLUESTARCO,79.58,79.58
PNBGILTS,24.95,27.1
TAJGVK,25.73,25.73
HAVELLS,87.44,87.44
MRO-TEK,43.78,43.78
KHANDSE,246.92,246.92
ACLGATI,200.7,
JISLJALEQS,40.68,40.68
ASAL,60.78,60.78
APTECHT,41.03,35.26
OFSS,28.48,28.48
UCOBANK,38.79,38.79
WELSPUNLIV,18.49,18.49
IGL,18.85,18.85
UNIENTER,25.88,25.88
PTC,9.38,9.38
MAHABANK,11.05,11.05
RKFORGE,33.58,33.57
