SYMBOL,SYMBOL P/E,ADJUSTED P/E
EDELWEISS,18.66,18.66
RGL,23.88,23.88
COLPAL,49.69,49.69
ECLERX,29.32,29.25
TARIL,93.45,93.45
MANAKSIA,8.33,6.12
BIRLAMONEY,15.34,15.34
CORDSCABLE,19.68,19.68
HERCULES,20.86,20.86
SEPC,130.71,130.71
GSS,20.66,20.66
RECLTD,8.53,8.53
NESCO,18.85,18.85
TITAGARH,46.62,46.37
DIGISPICE,15.67,55.04
GOKUL,49.98,49.98
VINYLINDIA,26.91,26.91
ZFCVINDIA,52.2,52.2
JOCIL,101.6,101.6
MAWANASUG,9.53,9.53
MHRIL,60.15,60.15
VINATIORGA,48.33,48.33
GLOBUSSPR,37.57,37.57
EXPLEOSOL,18.61,18.61
SUNTECK,48.54,48.54
REFEX,56.35,56.45
JSWENERGY,50.45,50.45
HINDCOPPER,59.46,59.46
NESTLEIND,65.99,67.29
MBLINFRA,3.24,
THANGAMAYL,51.12,51.12
MANINFRA,36.01,36.01
ISFT,18.54,18.54
UMESLTD,202.37,202.37
TI,45.63,43.6
PRAKASHSTL,3.82,83.81
WELINV,78.66,78.66
SASTASUNDR,,6.53
GREENPOWER,72.58,76.23
ASHOKA,8.13,8.8
JWL,56.05,56.05
SHAH,7.75,42.99
RESPONIND,35.41,35.41
PENIND,22.42,22.42
KIRLOSENG,26.38,26.47
STEL,45.8,45.8
TEXRAIL,48.5,48.5
SYMPHONY,37.7,37.7
VSTTILLERS,33.92,33.84
ASHIANA,107.13,107.13
LTF,13.86,13.86
THERMAX,64.47,74.45
RIIL,151.15,151.15
RAYMOND,18.89,18.6
SHREDIGCEM,15.74,15.74
SMLISUZU,15.2,15.2
SUNDRMFAST,40.59,40.59
LMW,86.34,86.34
NELCO,134.05,134.05
LUMAXIND,41.88,41.88
KECL,83.38,290.79
KCP,8.64,8.35
INFY,27.23,27.23
IONEXCHANG,44.43,44.43
IFBIND,60.55,60.55
GNFC,18.85,18.85
BHARATFORG,64.35,58.29
FORCEMOT,21.29,21.29
ARVIND,34.42,34.43
TATAMOTORS,8.65,8.63
LINDEINDIA,113.29,113.29
RELINFRA,3.3,
ASHOKLEY,21.4,21.77
ZUARIIND,1.3,
SUNDARMFIN,31.77,30.52
VEDL,11.21,12.64
PFIZER,36.71,37.11
DRREDDY,20.21,20.21
MAHSEAMLES,10.11,10.07
COROMANDEL,39.24,39.24
VINDHYATEL,21.11,21.11
PGHL,41.25,39.63
CENTENKA,16.78,16.78
ATFL,526.29,1976.87
EPL,28.46,27.2
