SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,52.40,52.40
WHEELS,18.46,18.46
RIIL,131.78,131.78
PREMIERPOL,18.31,18.31
RAYMOND,15.31,15.31
SHREDIGCEM,48.10,48.10
SESHAPAPER,18.67,18.67
SMLMAH,30.83,30.83
SUNDRMFAST,36.67,36.67
FACT,607.09,734.62
EXIDEIND,36.68,36.68
ELECON,21.94,25.30
CRISIL,44.62,44.62
LMW,157.48,156.48
NELCO,303.37,303.37
MASTEK,17.30,17.51
MAHSCOOTER,69.19,86.19
LUMAXIND,69.70,69.70
TRENT,99.26,99.26
KECL,317.57,
CUMMINSIND,65.73,66.06
KCP,8.21,7.58
JAYBARMARU,19.86,19.86
JBCHEPHARM,40.54,40.54
INFY,23.84,23.84
INDIAGLYCO,35.41,35.41
IONEXCHANG,24.34,24.34
IFBIND,55.05,55.05
IGPL,19.32,19.32
HIMATSEIDE,23.27,8.76
GNFC,13.31,13.31
BPCL,10.39,10.24
BHARATFORG,66.52,66.30
BASF,45.61,46.34
FORCEMOT,25.96,36.86
ATUL,34.25,34.25
ARVIND,24.58,24.58
ACC,14.55,15.06
TMPV,6.19,6.03
SCI,12.29,12.29
LINDEINDIA,116.38,116.38
HINDPETRO,9.10,9.10
ESCORTS,34.33,36.07
RELINFRA,0.77,0.88
BAJAJHLDNG,61.65,189.53
ASHOKLEY,27.16,27.28
VOLTAS,60.67,60.67
TITAN,93.35,93.35
TATASTEEL,51.39,47.76
SUNDARMFIN,28.51,28.51
SPIC,13.78,13.78
VEDL,10.20,11.29
SBIN,11.09,11.09
RELIANCE,22.50,22.50
PFIZER,28.23,33.76
NOCIL,30.85,30.85
BOSCHLTD,40.23,48.35
DRREDDY,18.21,18.21
BATAINDIA,61.62,58.67
DEEPAKFERT,17.60,17.60
CHAMBLFERT,10.96,10.96
CARBORUNIV,81.61,113.02
MAHSEAMLES,8.69,8.66
HINDOILEXP,12.76,16.28
DICIND,29.88,30.88
COROMANDEL,30.55,34.78
BALMLAWRIE,15.76,15.76
WILLAMAGOR,1.29,1.29
VINDHYATEL,23.27,23.27
MOTOGENFIN,124.04,124.04
ASIANPAINT,78.91,73.61
RAMCOCEM,75.81,210.67
INDIACEM,,533.23
PGHL,31.89,31.89
BEML,51.38,51.38
ADOR,52.53,44.18
CENTENKA,17.37,17.37
TATACHEM,58.33,42.27
TORNTPHARM,63.06,62.52
VTL,15.33,15.33
SUNDROP,,68.71
FEDERALBNK,15.27,15.27
EPL,16.54,16.40
VLSFINANCE,43.04,43.04
SUPREMEIND,55.50,55.50
SRF,58.83,58.83
BIRLACABLE,72.46,72.46
BALRAMCHIN,23.86,23.86
AEGISLOG,33.18,33.18
WEIZMANIND,19.28,19.28
UNICHEMLAB,25.14,25.14
BBOX,44.13,34.56
HONAUT,61.35,61.35
