SYMBOL,SYMBOL P/E,ADJUSTED P/E
AURIONPRO,56.31,56.31
AIAENG,30.81,30.83
ORIENTCER,37.88,42.93
EKC,21.53,21.18
ENIL,38.72,38.72
JAGRAN,11.93,11.93
M&MFIN,16.59,16.59
KEI,69.78,69.76
SOLARINDS,92.2,92.2
SUNTV,16.13,16.13
KAMDHENU,23.77,23.77
EMAMILTD,35.99,35.76
ATLANTAA,1.97,5.48
SELAN,23.96,23.96
HOVS,31.32,31.32
GEECEE,17.57,17.57
FIEMIND,23.01,23.01
VENUSREM,20.44,20.44
PLASTIBLEN,20.35,20.35
HBLPOWER,62.09,58.3
VEEDOL,25.93,25.93
LUMAXTECH,20.78,20.78
AUTOIND,20.94,22
UNOMINDA,77.29,79.71
TIIL,25.17,24.54
REDINGTON,13.77,13.77
PAGEIND,84.06,84.06
JKTYRE,14.92,14.37
BALAMINES,30.46,30.46
NDLVENTURE,354.13,354.13
ZENITHSTL,18.03,18.03
WEBELSOLAR,,108.43
INSECTICID,17.45,17.45
NELCAST,23.75,37.65
TARMAT,,148.83
PURVA,151.21,151.21
POWERGRID,19.35,19.35
MAANALU,33.88,33.88
BAJAJELEC,91.45,91.45
RGL,23.64,23.64
COLPAL,52.75,52.75
ECLERX,34.11,34.02
TARIL,125.25,125.25
MANAKSIA,9.23,6.79
BIRLAMONEY,17.38,17.38
JKIL,16.53,16.53
HERCULES,23.75,23.75
SEPC,168.4,168.4
NMDC,11.83,11.43
RECLTD,10.09,10.09
TITAGARH,53.05,52.76
BAJAJ-AUTO,31.99,31.99
ALMONDZ,20.19,56.96
VINYLINDIA,27.22,27.22
ZFCVINDIA,55.6,55.6
JOCIL,102.95,102.95
TPHQ,27.68,27.68
MAWANASUG,10.44,10.44
MHRIL,67.3,67.3
VINATIORGA,52.45,52.45
GLOBUSSPR,42.95,42.95
EXPLEOSOL,19.48,19.48
AMRUTANJAN,45.81,45.81
REFEX,59.67,59.78
JSWENERGY,59.33,59.33
HINDCOPPER,70.06,70.06
NESTLEIND,65.91,67.2
MBLINFRA,3.08,
THANGAMAYL,61.33,61.33
HATHWAY,40.61,40.26
MANINFRA,36.87,36.87
SJVN,47.24,50.48
KIRLOSIND,15.2,14.53
TI,46.15,44.1
BAJAJCON,22.2,22.2
ADFFOODS,45.71,45.71
KILITCH,36.93,36.93
CANTABIL,33.96,34.64
BEDMUTHA,20.66,20.66
SHAH,9.84,85.43
COALINDIA,7.42,7.42
JINDWORLD,95.28,95.28
MOIL,21.49,21.49
SHEKHAWATI,.59,5.97
HINDMOTORS,13.88,13.88
VADILALIND,20.33,20.33
VSTTILLERS,36.72,36.64
MAITHANALL,4.12,4.12
ASAHISONG,77.87,76
THERMAX,75.51,87.2
RIIL,172.14,172.14
RAYMOND,21.27,20.95
SHREDIGCEM,17.76,17.76
SESHAPAPER,11.33,11.33
SUNDRMFAST,43.94,43.94
LMW,91.87,91.87
NELCO,154.06,154.06
LUMAXIND,43.38,43.38
KECL,92.75,323.45
KCP,9.76,9.44
INFY,29.99,29.99
IONEXCHANG,49.94,49.94
IFBIND,62.81,62.81
GNFC,21.04,21.04
BHARATFORG,72.54,65.7
FORCEMOT,21.86,21.86
ARVIND,35.84,35.86
TATAMOTORS,8.88,8.85
LINDEINDIA,131.32,131.32
ESCORTS,34.84,34.84
ASHOKLEY,23.71,24.13
ZUARIIND,1.62,
SUNDARMFIN,30.75,29.54
VEDL,12.35,13.93
PFIZER,37.41,37.81
DEEPAKFERT,25.11,25.11
MAHSEAMLES,12.25,12.21
BALMLAWRIE,20.88,20.88
MOTOGENFIN,59.23,59.23
PGHL,42.73,41.05
TATACHEM,,46.59
EPL,34.4,32.87
VLSFINANCE,4.17,4.17
SRF,61.52,61.52
AEGISLOG,39.4,39.4
WEIZMANIND,26.11,26.11
BBOX,68.71,53.29
RANEHOLDIN,10.54,44.7
SHREYANIND,5.59,5.59
HCC,16.61,
ARE&M,24.73,24.73
IVP,19.62,19.62
GVT&D,126.2,126.2
ONGC,7.89,7.64
TAINWALCHM,70.58,70.58
JINDALPOLY,19.1,34.57
BSL,24.61,24.61
JAYNECOIND,170.72,98.52
RCF,49.85,54.2
TATAPOWER,42.09,40.52
SUNFLAG,27.22,27.22
SIEMENS,103.39,103.39
JUBLPHARMA,31.75,26.11
SOMANYCERA,32.95,34.32
HLVLTD,51.1,56.3
SANOFI,33.87,31.52
KAJARIACER,48.66,48.63
3PLAND,50.75,50.75
HONDAPOWER,47,49.73
BBL,36.89,36.89
DCMSHRIRAM,33.03,33.03
COSMOFIRST,22.81,22.81
HEROMOTOCO,21.32,21.32
GMBREW,12.22,12.22
ITC,27.99,27.98
HINDCOMPOS,25.88,25.88
OSWALGREEN,150.02,150.02
HUHTAMAKI,5.6,30.01
RICOAUTO,32.08,31.27
IFBAGRO,210.59,210.59
MANINDS,22.86,22.86
SIYSIL,20.57,20.57
PRECWIRE,42.91,42.91
NCC,22.75,22.22
SEAMECLTD,18.46,19.46
BBTC,8.83,8.66
GICHSGFIN,7.24,7.24
BANARBEADS,29.76,29.76
WSTCSTPAPR,7.83,7.83
GHCL,12.95,12.95
EVERESTIND,121.27,161.23
TRANSWORLD,166.36,166.36
PGHH,75.63,75.63
TFCILTD,16.21,16.21
NAVNETEDUL,4.24,15.63
AGI,30.3,30.3
TATACONSUM,72.97,61.78
CHOLAFIN,29.3,29.3
FMGOETZE,15.78,15.78
ORIENTHOT,80.49,80.49
KANSAINER,34.84,34.84
3MINDIA,58.82,58.82
ANDHRAPAP,10.56,10.56
AMJLAND,20.61,20.61
KOPRAN,19.3,19.3
GODFRYPHLP,42.22,39.96
SUDARSCHEM,59.38,57.22
AKZOINDIA,37.49,37.49
HINDUNILVR,54.77,54.7
FINCABLES,28.55,40.98
DCM,34.26,34.26
HEUBACHIND,35.37,35.37
BHEL,512.67,512.67
PVP,11.7,
NAVA,10,10.76
PEARLPOLY,38.31,38.31
KHAITANLTD,10.07,10.07
ANDHRSUGAR,42.09,39.19
STARPAPER,6.17,6.02
AUSOMENT,14.78,14.78
JAYAGROGN,16.27,16.27
SAMBHAAV,39.77,44.92
SANGAMIND,55.7,47.49
HITECHGEAR,28.51,28.44
SHRIRAMFIN,15.09,15.09
PUNJABCHEM,33.05,33.05
DYNAMATECH,59.76,109
JAGSNPHARM,72.36,65.48
INDRAMEDCO,31.66,31.66
MADRASFERT,21.13,12.88
ICICIBANK,18.97,18.97
ENGINERSIN,41.99,41.99
JAICORPLTD,97.69,97.69
MAHAPEXLTD,38.76,58.24
ASAHIINDIA,62.86,62.86
SOUTHBANK,5.62,5.62
ITDCEM,26.24,26.24
CYIENT,33.5,31.82
GOACARBON,18.41,18.41
SANGHVIMOV,17.05,17.05
RSSOFTWARE,22.38,22.38
NATIONALUM,14.51,16.13
ALEMBICLTD,28.14,28.14
ICDSLTD,42.74,42.74
BSOFT,27.18,27.18
STAR,23.19,21.56
ZYDUSLIFE,22.8,22.8
RAJESHEXPO,186.94,186.94
SHREERAMA,41.44,41.44
NRBBEARING,11.34,28.63
GEPIL,151.52,151.52
BLBLIMITED,10.07,10.07
BLUESTARCO,81.61,81.61
PNBGILTS,9.8,10.08
REPRO,318.76,318.76
HAVELLS,75.99,75.99
AXISCADES,52.47,52.22
TIPSMUSIC,68.62,68.62
KHANDSE,68.77,68.77
MARKSANS,41.8,41.8
ACLGATI,156.92,
LUPIN,36.71,36.71
TCI,32.37,32.14
PNB,9.4,9.4
TIMESGTY,74.61,74.61
CANBK,5.93,5.93
MARUTI,25.55,25.55
VARDHACRLC,28.16,28.16
WELSPUNLIV,23.75,23.75
MUKANDLTD,21.49,21.49
VAIBHAVGBL,42.95,41.05
RKFORGE,47.34,47.25
CCL,39.78,39.78
APARINDS,46.91,46.91
TCS,33.65,33.15
COFORGE,71.29,72.06
INDSWFTLTD,2.97,2.97
NTPC,17.12,17.12
PATELENG,14.61,18.01
JINDALPHOT,65.03,65.03
ALLDIGI,19.84,24.37
IIFL,15.39,8.01
SSWL,5.25,15.71
JKPAPER,10.05,10.05
GRANULES,28.99,28.99
GEOJITFSL,19.36,19.36
SPLIL,15.26,15.26
SASKEN,49.3,49.3
IMPAL,19.46,19.46
GARFIBRES,42.47,42.47
TNPETRO,20.77,17.34
EIMCOELECO,29.25,29.25
CUBEXTUB,32.7,32.7
SILINV,23.04,23.04
BIOFILCHEM,196.22,196.22
SUNDRMBRAK,65.72,65.72
MOTHERSON,31.9,31.9
AARTIDRUGS,26.66,26.66
INDIANCARD,2.58,
DENORA,38.6,38.6
MIRZAINT,44.92,44.92
GUJAPOLLO,33.73,33.73
MMFL,20.65,20.74
JCHAC,189.48,123.35
KOTHARIPET,19.16,19.07
GAIL,13.93,13.93
PNC,63.69,63.69
CHENNPETRO,13.51,13.51
USHAMART,30.36,30.36
TRIDENT,58.8,58.8
GODREJCP,,57.55
UNITDSPR,77.51,76.41
ASAL,55.69,55.69
SURANAT&P,31.83,31.83
GENESYS,81.56,81.56
JAIBALAJI,20.45,20.45
SIL,47.87,47.87
BIOCON,23.43,24.19
POONAWALLA,66.88,66.88
EXCELINDUS,23.23,23.23
AMBICAAGAR,9.03,9.03
TEXINFRA,469.25,469.25
WELENT,21.27,21.27
INDOCO,106.23,133.39
JSWSTEEL,47.35,45.75
SAKSOFT,32.88,32.88
WELCORP,24.62,24.36
63MOONS,69.95,69.95
GENUSPOWER,80.51,80.51
RML,652.97,379.99
ORBTEXP,18.41,18.41
GULFOILLUB,17.02,17.02
PDSL,37.9,38.64
MONTECARLO,36.37,36.37
APOLSINHOT,53.69,53.69
MOLDTKPAC,40.1,40.1
MENONBE,9.76,9.76
ZENTEC,88.6,89.4
AVANTIFEED,18.8,18.8
VASWANI,14.74,14.74
TRITURBINE,81.31,81.31
JISLDVREQS,1.8,1.8
RUPA,29.23,28.18
APLAPOLLO,77.29,77.29
THOMASCOTT,32.83,32.83
IRFC,31.48,31.48
COMPUSOFT,153.78,153.78
RHIM,,44.98
NBCC,56.9,48.15
TBZ,30.04,30.04
SWANENERGY,36.73,36.73
RTNINDIA,14.03,14.03
THEJO,44.26,44.26
KITEX,54.24,54.24
ROSSELLIND,18.81,18.57
TVSHLTD,11.19,11.19
PCJEWELLER,533.71,533.71
INDUSTOWER,12.59,12.59
JUSTDIAL,18.39,18.39
ESSENTIA,38.75,38.74
PILITA,71.03,71.03
MITCON,17.46,17.46
JPOLYINVST,29.75,29.75
CASTROLIND,23.94,23.94
IREDA,41.15,41.15
AGARIND,15.22,15.22
GOCLCORP,32.48,31.75
INTELLECT,41.81,41.83
FCL,32.37,32.37
GENUSPAPER,211.68,211.68
LINC,27.72,27.72
HESTERBIO,92.55,92.55
MANAKCOAT,53.54,56.92
IMAGICAA,59.06,49.3
PRIVISCL,53.71,53.71
ARROWGREEN,23.67,23.67
AYMSYNTEX,60.9,96.57
MUTHOOTCAP,12.73,12.73
SHK,193.95,23.33
PERFECT,55.29,55.29
TTKHLTCARE,26.71,33
KRIDHANINF,,160.68
NH,33.77,33.77
QUICKHEAL,108.13,108.13
BHAGERIA,33.58,33.58
GOKULAGRO,26.45,26.45
HCG,114.65,120.25
HECPROJECT,22.52,22.52
THYROCARE,51.84,51.77
SAGARDEEP,47.35,47.35
BLS,42.79,42.79
INCREDIBLE,29.44,29.44
MAHASTEEL,96.24,133.46
MOLDTECH,23.12,23.12
QUESS,28.12,27.48
LLOYDSENGG,95.01,95.01
LTIM,41.85,41.85
MINDTECK,35.36,33.51
DBL,14.33,28.14
BIGBLOC,78.42,78.42
MBAPL,69.19,69.19
LTTS,43.31,43.31
ICICIPRULI,151.64,151.64
JAIPURKURT,10.52,10.52
SAKAR,54.79,54.79
PANSARI,56.54,56.54
ARTNIRMAN,137.35,137.35
GICL,50.95,50.95
VBL,84.48,84.48
PODDARMENT,14.16,14.16
JETFREIGHT,9.71,13.54
TCIEXP,29.82,29.82
LIBAS,5.11,5.11
PROLIFE,15.22,15.22
CAPTRUST,99.56,99.56
MAHESHWARI,13.97,13.97
MCL,37.03,37.03
PRICOLLTD,37.4,37.4
STEELCITY,10.99,10.99
JITFINFRA,28.91,37.52
KRISHANA,30.06,30.06
GLOBAL,14.52,14.52
NITIRAJ,31.21,31.21
SANGINITA,102.34,102.34
INTENTECH,18.79,18.79
AIRAN,16.42,16.42
URJA,464.42,464.42
CREATIVE,25.76,25.76
DEVIT,19.68,19.68
ASLIND,,1920.81
DOLLAR,32.34,32.38
JALAN,,8.44
STARCEMENT,40.63,40.63
CDSL,75.14,75.14
ACCORD,51.58,51.58
ACEINTEG,53.11,53.11
SALASAR,50.87,50.87
TOTAL,686.72,686.72
WEWIN,34.16,34.16
GEEKAYWIRE,13.98,13.98
DIXON,143.93,190.04
CHOLAHLDNG,6.49,6.49
CAPACITE,20.56,20.56
WORTH,12.16,12.16
MPTODAY,6.21,6.23
AARVI,20.72,20.72
AIROLAM,71.55,71.55
RKEC,9.52,9.52
GOLDSTAR,86.84,86.84
CMMIPL,19.27,19.27
TIRUPATIFL,64.24,64.24
OMFURN,27.49,27.49
MASFIN,17.61,17.61
GICRE,10.27,10.27
NAM-INDIA,38.7,38.7
KHADIM,118.11,118.11
AISL,25.58,25.58
SILVERTUC,46.16,46.16
ZODIAC,61.53,61.53
FELIX,50.44,50.44
DNAMEDIA,.51,
ONEPOINT,52.93,52.93
AJOONI,55.67,55.67
BCONCEPTS,75.89,75.89
NEWGEN,68.22,68.22
SOLEX,79.48,79.48
AMJUMBO,710.29,710.29
SINTERCOM,385.18,385.18
MHHL,9.44,9.44
SOUTHWEST,50.05,52.77
ARVEE,90.53,90.53
GMMPFAUDLR,57.54,57.54
HINDCON,55.01,55.01
SARVESHWAR,49.73,49.73
MACPOWER,53.31,53.31
BANDHANBNK,10.14,10.14
URAVI,278.68,278.68
MITTAL,35.26,51.81
SANDHAR,26.27,27.19
GIRIRAJ,71.13,71.13
KAPSTON,43.78,43.78
MIDHANI,83.63,83.63
AVG,15.08,22.81
MMP,30.52,30.52
NARMADA,20.35,20.35
CHEMFAB,115.46,115.46
BSHSL,72.9,72.9
MAHICKRA,44.53,44.53
AAKASH,21.52,21.52
GODHA,46.23,46.23
SOFTTECH,194.79,194.79
E2E,238.16,238.16
SIRCA,39.16,39.16
LATTEYS,126.76,126.76
SONAMLTD,50.86,50.86
ADANIGREEN,146.88,117.28
PRITI,31.37,31.37
ACCURACY,18.04,18.04
RITES,32.92,32.99
GANGAFORGE,144.49,147.01
REPL,28.47,28.47
HBSL,3.54,3.54
AARON,53.3,53.3
SIGIND,18.04,18.04
SUMIT,49.61,49.61
LAGNAM,16.28,16.28
RPPL,20.41,20.41
AKG,55.84,55.84
IRCON,24.98,24.98
AHLADA,10.99,10.99
SPECTRUM,145.24,145.24
RAJMET,162.94,162.94
KSHITIJPOL,33.32,
GRSE,52.13,52.13
KRITIKA,30.11,30.11
PARIN,231.3,231.3
SILGO,21.57,21.57
VINNY,43.15,43.15
BBTCL,44.84,44.84
MARINE,111.35,111.73
ATGL,114.92,114.92
TECHNOE,53.54,53.54
SHUBHLAXMI,18.69,18.69
SHRIRAMPPS,27.26,27.26
AWHCL,23.17,23.17
RPSGVENT,80.48,80.48
ANUP,59.73,59.73
ARVINDFASN,54.86,53.03
RVNL,74.2,74.2
METROPOLIS,76.61,76.61
KPITTECH,57.31,57.31
NEOGEN,153.61,153.61
CONFIPET,36.04,36.04
INDIAMART,30.13,30.13
DCMNVL,73.4,240.95
WEL,182.08,182.08
CHEMCON,46.51,46.51
WESTLIFE,576.71,576.71
DOLATALGO,9.65,9.65
UJJIVANSFB,6.03,6.03
MAZDOCK,40.33,40.33
SECL,264.04,264.04
SAFARI,83.06,83.06
360ONE,50.31,47.1
HPIL,104.57,104.57
SAMHI,,158.94
FLUOROCHEM,119.33,119.33
GREENPANEL,48.94,48.94
APOLLOPIPE,58.67,58.67
MGEL,14.84,13.74
SBICARD,31.4,31.4
HOMEFIRST,26.6,26.6
CSBBANK,10.22,10.22
EQUITASBNK,16.62,16.62
ROSSARI,35.12,35.12
HINDWAREAP,965.83,965.83
ESAFSFB,75.85,29.91
PARKHOTELS,57.07,57.07
ARTEMISMED,72.63,72.63
SUMICHEM,56.3,56.3
LGHL,69.24,73.06
ASALCBR,33.26,33.26
UNIVPHOTO,10.21,10.21
BAFNAPH,471.61,255.19
SUVENPHAR,135.86,135.86
STOVEKRAFT,79.36,79.36
RAJRATAN,34.18,34.18
HAPPSTMNDS,49.95,52.19
GLAND,41.95,41.95
BOROLTD,80.45,80.45
MAXHEALTH,102.56,102.56
AAATECH,42.07,42.07
KALYANKJIL,125.07,125.07
BTML,56.6,56.58
SHAREINDIA,14.03,14.01
SIGACHI,27.1,27.1
ADL,176.27,176.27
SURYODAY,7.05,7.05
ROML,58.63,58.63
RAILTEL,53.54,50.88
BECTORFOOD,76.48,76.48
HERANBA,28.48,28.48
FAIRCHEMOR,26.74,26.74
ANURAS,77.43,77.43
ISGEC,38.3,38.3
CLSEL,16.71,16.71
CARYSIL,34.5,34.5
SHAILY,85.1,85.1
MODISONLTD,29.38,29.34
FIBERWEB,14.57,14.57
BCLIND,14.75,14.75
BHAGCHEM,195.23,195.23
SBCL,45.03,45.03
SMCGLOBAL,7.45,7.45
QMSMEDI,19.05,19.05
NPST,165.92,165.92
ARIHANTCAP,14.59,14.59
SIDDHIKA,14.37,14.37
NAZARA,86.61,85.82
IPL,31.04,31.04
GENCON,20.06,20.06
LODHA,67.18,64.19
HLEGLAS,64.32,61.76
SONACOMS,70.76,69.74
UTKARSHBNK,9.11,9.11
DRCSYSTEMS,28.43,28.43
PARAS,107.82,107.82
CRAFTSMAN,44.59,44.59
DODLA,35.88,35.88
JUBLINGREA,71.28,71.24
ROLEXRINGS,36.77,33.09
WALPAR,16.82,16.82
SHYAMMETL,28.95,28.95
KIMS,67.56,67.56
JSFB,6.11,6.11
TATVA,119.52,119.52
CLEAN,57.69,57.69
GLS,30.09,30.09
ABSLAMC,27.19,27.19
DEEPINDS,26.11,26.2
ZOMATO,384.78,384.78
BEWLTD,24.56,24.56
PIXTRANS,32.03,32.03
MEDIASSIST,49.81,49.81
WINDLAS,37.42,37.42
CARTRADE,71.72,71.72
KRSNAA,45.44,45.44
DEVYANI,,793.02
APTUS,23.29,23.29
SUPRIYA,39.37,39.37
ANMOL,12.54,12.54
ABCOTS,51.58,51.58
VIJAYA,85.96,85
AMIORG,94.16,93.92
IWEL,88.12,81.04
SANSERA,49.51,49.51
BAJAJHCARE,,41.69
PRITIKAUTO,21.21,21.21
GRINFRA,13.61,17.25
INTLCONV,6.42,6.42
REXPIPES,18.04,17.98
STEELCAS,29.63,29.63
HPAL,37.01,37.01
UGROCAP,17.55,17.55
STARHEALTH,31.52,31.52
KPIGREEN,46.2,45.78
YUKEN,58.92,58.92
SGIL,57.46,57.46
SJS,37.92,37.92
FINOPB,31.12,31.12
NYKAA,886.08,886.08
AWL,41.87,41.87
SAPPHIRE,764.25,410.76
DKEGL,12.1,12.1
EPIGRAL,31.83,31.83
NUVOCO,268.29,268.29
TRACXN,3366.9,3366.9
TARSONS,66.38,66.38
MEDPLUS,102.29,102.29
RATEGAIN,46.1,46.1
METROBRAND,83.37,83.37
MICEL,39.65,39.65
PARADEEP,24.66,24.66
JAINAM,31.75,31.75
MAPMYINDIA,71.93,71.93
KRITI,38.81,38.81
MANYAVAR,83.04,83.04
GVPTECH,79.61,79.61
MEDICAMEQ,132.59,132.59
EMIL,37.24,37.24
PRECISION,17.87,17.87
UMAEXPORTS,21.57,21.17
DATAPATTNS,79.47,79.47
COOLCAPS,176.12,175.96
AHL,18.64,18.64
NIDAN,,12.97
ASIANENE,38.51,36.71
NRL,58.79,58.79
CHOICEIN,70.48,70.48
GRWRHITECH,39.64,39.64
CAPITALSFB,10.37,10.37
DCMSRIND,14.94,14.94
EMUDHRA,91.69,91.69
FIVESTAR,19.04,19.04
STARTECK,28.57,28.57
SBC,51.26,51.26
ELDEHSG,27.09,27.09
ELIN,65.81,65.81
SHIGAN,31.44,31.44
MADHAVBAUG,37.68,37.68
MHLXMIRU,17.66,17.66
RELCHEMQ,66.78,66.78
GATEWAY,19.96,19.96
ZIMLAB,34.78,34.78
CAMPUS,93.55,93.55
RAINBOW,71.34,71.34
AETHER,145.26,74.01
ROTO,54.27,54.27
GSTL,56.6,56.6
INDOBORAX,15.21,15.21
RACE,125.7,125.7
AVONMORE,13.84,13.84
DREAMFOLKS,31.24,31.24
AGSTRA,111.04,111.04
KNAGRI,23.25,23.25
DHARMAJ,27.83,27.83
KRISHIVAL,47.6,47.6
OBCL,66.17,66.17
GMRP&UI,4.17,
INDOAMIN,26.64,26.64
KRISHNADEF,56.43,56.43
SWARAJ,19.04,19.04
INOXGREEN,218.6,218.6
FEDFINA,16.23,16.23
