SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,55.41,55.41
WHEELS,20.11,20.11
RIIL,137.29,137.29
PREMIERPOL,17.00,17.00
RAYMOND,18.25,18.25
SHREDIGCEM,47.87,47.87
SESHAPAPER,19.53,19.53
SMLISUZU,31.52,31.52
SUNDRMFAST,37.09,37.09
FACT,605.02,732.12
EXIDEIND,38.90,38.90
ELECON,23.82,27.47
CRISIL,47.52,47.52
LMW,154.64,153.66
NELCO,308.30,308.30
MASTEK,16.63,16.83
MAHSCOOTER,81.40,101.40
LUMAXIND,65.29,65.29
TRENT,109.92,109.92
KECL,357.27,
CUMMINSIND,58.46,58.75
KCP,8.57,7.91
JAYBARMARU,21.05,21.05
JBCHEPHARM,38.11,38.11
INFY,22.44,22.44
INDIAGLYCO,31.58,31.58
IONEXCHANG,27.42,27.42
IFBIND,57.83,57.83
IGPL,21.29,21.29
HIMATSEIDE,21.72,8.18
GNFC,13.46,13.46
BPCL,9.62,9.48
BHARATFORG,57.20,57.01
BASF,48.70,49.48
FORCEMOT,25.00,35.49
ATUL,33.34,33.34
ARVIND,20.52,20.52
ACC,14.45,14.96
TATAMOTORS,6.76,6.59
SCI,12.51,12.51
LINDEINDIA,119.37,119.37
HINDPETRO,8.81,8.81
ESCORTS,32.85,34.52
RELINFRA,1.06,1.22
BAJAJHLDNG,66.98,205.89
ASHOKLEY,23.07,23.17
VOLTAS,61.28,61.28
TITAN,84.88,84.88
TATASTEEL,52.95,49.21
SUNDARMFIN,27.54,27.54
SPIC,14.57,14.57
VEDL,9.49,10.50
SBIN,10.10,10.10
RELIANCE,19.78,19.78
PFIZER,30.18,36.10
NOCIL,33.08,33.08
BOSCHLTD,42.51,51.10
DRREDDY,17.96,17.96
BATAINDIA,69.24,65.92
DEEPAKFERT,18.12,18.12
CHAMBLFERT,12.02,12.02
CARBORUNIV,85.41,118.29
MAHSEAMLES,8.77,8.74
HINDOILEXP,14.32,18.27
DICIND,29.31,30.29
COROMANDEL,28.37,32.31
BALMLAWRIE,16.82,16.82
WILLAMAGOR,1.36,1.36
VINDHYATEL,21.14,21.14
MOTOGENFIN,137.38,137.38
ASIANPAINT,65.10,60.72
RAMCOCEM,75.52,209.88
INDIACEM,,526.74
PGHL,34.09,34.09
BEML,62.30,62.30
ADOR,57.28,48.18
CENTENKA,17.73,17.73
TATACHEM,65.21,47.25
TORNTPHARM,59.72,59.21
VTL,14.39,14.39
SUNDROP,,68.16
FEDERALBNK,12.96,12.96
EPL,16.94,16.80
VLSFINANCE,29.83,29.83
SUPREMEIND,68.17,68.17
SRF,63.98,63.98
BIRLACABLE,78.09,78.09
BALRAMCHIN,24.93,24.93
AEGISLOG,35.47,35.47
WEIZMANIND,19.67,19.67
UNICHEMLAB,25.57,25.57
BBOX,44.78,35.07
HONAUT,62.48,62.48
JTEKTINDIA,58.33,58.78
