SYMBOL,SYMBOL P/E,ADJUSTED P/E
YATRA,81.74,81.74
AKSHAR,79.75,79.75
KAYNES,106.18,106.18
NGLFINE,30.02,30.02
SABAR,4.97,4.97
SWASTIK,35.2,35.2
AXITA,31.65,31.65
PLAZACABLE,160.24,160.24
SENCO,40.09,40.09
USASEEDS,19.13,19.13
TRU,14.51,14.51
RADHIKAJWE,20.99,20.99
SPLPETRO,30.86,30.86
RAMRAT,36.08,36.08
VIVIANA,70.78,70.78
CSLFINANCE,9.39,9.39
KORE,51.9,51.75
GOYALALUM,60.89,60.89
RUSTOMJEE,56.61,56.61
GENSOL,38.63,38.58
DBOL,62.29,52.41
GSLSU,83.85,83.85
SPORTKING,11.68,11.68
ALLETEC,38.39,38.39
AIIL,7.67,7.67
MANORAMA,77.36,77.36
ARABIAN,10.51,10.51
INNOVACAP,42.69,42.69
GRMOVER,22.73,22.73
SYNCOMF,52.32,52.29
CLOUD,1.74,1.74
DJML,65.43,65.43
SULA,41.74,41.74
SIGNATURE,325.16,325.16
ANNAPURNA,40.22,40.22
KRITINUT,13.85,13.85
MEGAFLEX,31.01,31.01
KALAMANDIR,27.23,27.23
AVALON,104.88,104.88
CONCORDBIO,74.54,74.54
GODIGIT,76.88,76.88
GRCL,116.6,116.6
BAIDFIN,14.68,14.68
QUICKTOUCH,7,7
AMIABLE,12.05,12.05
KAMOPAINTS,43.01,43.01
DOLLEX,22.02,22.02
BLUEJET,61.41,61.41
MVGJL,15.5,15.5
SCPL,17.6,17.6
SUKHJITS,13.12,13.12
ARHAM,32.3,32.3
FROG,38.1,38.1
MANKIND,49.89,49.89
SKYGOLD,52.86,52.86
SATINDLTD,16.46,16.44
DIVGIITTS,48.31,48.31
USK,15.46,15.46
ANLON,41.77,41.77
MOTISONS,62.18,62.85
CMNL,35.46,34.83
DIACABS,180.79,185.31
IKIO,33.93,33.93
MANOMAY,19.65,19.65
FAZE3Q,28.14,28.14
UMA,28.88,28.88
LLOYDSME,41.31,41.31
AARTIPHARM,24.72,24.72
RHL,47.72,47.72
SAHYADRI,17.03,17.03
SAHANA,49.05,49.05
NINSYS,39.86,39.86
HOMESFY,17.99,17.58
SBFC,28.35,28.35
SBGLP,196.26,196.26
ASMS,188.84,214.48
HYBRIDFIN,11.69,10.95
VIAZ,31.19,31.19
LRRPL,91.09,91.09
INDGN,38.89,39.12
GANDHAR,20.68,20.68
MCON,48.6,48.6
HONASA,91.26,91.26
IRMENERGY,19.04,19.04
JGCHEM,21.2,21.2
NIRMAN,24.06,24.06
MASTER,35.83,35.83
RPTECH,11.26,11.79
SYSTANGO,20.67,20.67
SECMARK,45.99,45.99
AUROIMPEX,16.46,16.46
SOTAC,29.34,28.74
CRAYONS,14.25,14.25
SHRITECH,12.39,12.39
URBAN,46.03,46.03
AARTECH,64.95,64.95
KRISHCA,26.83,26.83
ESFL,152.28,152.28
DOLPHIN,36.27,36.82
REMUS,31.05,31.05
NOVAAGRI,19.66,19.66
REDTAPE,63.71,63.71
CELLPOINT,194.42,194.42
TRIDHYA,9.77,9.77
PROV,54.28,54.28
PTCIL,487.06,487.06
NETWEB,100.01,100.01
AEROFLEX,65.5,65.5
EFACTOR,18.09,18.09
GHCLTEXTIL,16.33,16.33
VPRPL,24.68,24.68
DENTALKART,63.56,63.56
SYNOPTICS,16.6,16.6
SSFL,35.27,35.27
KIRLPNU,37.86,36.7
BALUFORGE,63.69,63.69
RRKABEL,52.75,52.76
SANGANI,26.61,26.61
JLHL,58.87,59.38
SCILAL,63.39,63.39
SAHAJ,19.81,19.81
YASHO,77,77
SERVICE,38.32,38.32
PRAMARA,30.31,30.31
ZEAL,12.58,12.58
ARVINDPORT,20.17,20.17
SAROJA,31.91,31.91
SINDHUTRAD,16.96,16.96
UNIHEALTH,19.8,19.8
CHAVDA,19.39,19.39
SANDUMA,17.86,17.86
PLADAINFO,8.74,8.74
OLIL,26.66,26.66
KODYTECH,115.99,115.99
AKANKSHA,272.07,272.07
SCML,16.4,16.4
MUFIN,77.68,75.62
MAL,13.85,13.85
MUFTI,15.43,15.43
FLAIR,20.83,20.83
CELLECOR,59.25,59.25
SRGHFL,19.4,19.4
INDIFRA,52.99,52.99
JIOFIN,134.54,134.54
MADHUSUDAN,22.54,22.54
GOYALSALT,20.78,20.78
RCDL,33.58,33.58
BLSE,35.26,35.26
TREL,4.64,30.14
MARCO,31.84,31.84
DIAMINESQ,116.37,116.37
VISHNUINFR,21.22,21.22
KONTOR,42.97,42.97
RKSWAMY,36.63,36.63
MICROPRO,11.03,11.03
EPACK,87.47,87.47
HAPPYFORGE,37,37
IBLFL,57.66,57.66
INDIASHLTR,20.79,20.79
CELLO,39.81,39.81
CANARYS,19.78,19.78
DIGIDRIVE,26.5,26.5
DOMS,81.8,81.8
MAITREYA,49.18,49.18
DIGIKORE,24.04,24.04
LANCORHOL,23.92,23.92
AMNPLST,39.74,39.74
POLYSIL,12.8,12.8
SARTELE,47.38,47.38
VINYAS,134.4,134.4
SAIFL,9.4,9.4
JNKINDIA,94.36,94.36
PARAGON,15.81,15.81
INOXINDIA,45.46,45.46
GRAPHISAD,13.01,12.6
SHEETAL,34.51,34.51
ROXHITECH,8.18,8.18
JYOTICNC,93.38,91.06
BAJEL,146.29,119.45
DEEM,10.41,10.41
APS,53.16,53.16
ENTERO,86.55,86.55
TECHLABS,131.69,131.69
SIGNPOST,33.39,33.39
ROCKINGDCE,45.25,45.25
BABAFP,17.43,17.43
SHREEOSFM,17.11,17.11
HRHNEXT,39.2,39.38
MEGATHERM,25.2,25.2
OWAIS,44.18,44.18
VR,80.1,79.5
KLL,17.94,17.94
SJLOGISTIC,25.25,25.25
PURVFLEXI,28.64,28.64
KTL,8.19,8.19
SRM,37.03,37.03
AZAD,117.3,117.3
PRATHAM,23.14,23.14
KONSTELEC,16.91,16.91
JUNIPER,185.48,185.48
KRYSTAL,12.94,12.94
VSTL,25.88,25.88
FONEBOX,28.81,28.81
INM,24.13,23.94
ITALIANE,19.21,19.21
SUPREMEPWR,26.66,26.66
KCEIL,36.86,36.86
CGRAPHICS,35.92,35.92
ACCENTMIC,17.14,17.14
COMSYN,36.07,36.07
