SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,69.32,69.32
WHEELS,14.57,14.57
RIIL,117.70,117.70
PREMIERPOL,24.65,24.65
RAYMOND,21.80,21.39
SHREDIGCEM,27.79,27.79
SESHAPAPER,12.82,12.82
SMLISUZU,19.16,19.16
SUNDRMFAST,33.63,33.63
FACT,,481.51
EXIDEIND,38.81,38.81
ELECON,26.76,26.76
CRISIL,44.83,44.83
LMW,133.96,133.96
PEL,44.74,
NELCO,104.12,104.12
MASTEK,16.66,17.14
MAHSCOOTER,74.63,77.77
LUMAXIND,43.60,43.60
TRENT,109.54,153.79
KECL,66.65,283.37
CUMMINSIND,45.16,45.16
KCP,9.78,8.87
JAYBARMARU,28.03,28.03
JBCHEPHARM,37.20,37.20
INFY,21.78,21.78
INDIAGLYCO,22.37,22.37
IONEXCHANG,31.38,31.38
IFBIND,39.71,39.71
IGPL,13.82,13.82
HIMATSEIDE,21.23,21.23
GNFC,14.39,14.39
BPCL,9.35,9.16
BHARATFORG,57.13,51.53
BASF,31.03,31.55
FORCEMOT,22.80,22.80
ATUL,38.12,38.12
ARVIND,27.26,27.26
ACC,14.22,15.65
TATAMOTORS,7.10,7.09
SCI,8.28,8.28
MRPL,29.49,29.24
LINDEINDIA,113.80,113.80
HINDPETRO,12.01,12.01
ESCORTS,31.08,31.08
RELINFRA,39.20,
BAJAJHLDNG,84.59,84.59
ASHOKLEY,19.78,20.06
ZUARIIND,,502.90
VOLTAS,51.04,51.04
TITAN,84.38,84.38
TATASTEEL,73.75,61.12
SUNDARMFIN,30.87,29.70
SPIC,19.73,13.31
VEDL,8.80,9.78
SBIN,8.48,8.48
RELIANCE,20.51,20.51
PFIZER,29.86,29.86
NOCIL,23.20,23.20
BOSCHLTD,39.77,39.79
DRREDDY,17.06,17.06
BATAINDIA,44.64,62.05
DEEPAKFERT,16.19,16.19
CHAMBLFERT,16.63,16.63
CARBORUNIV,51.77,61.22
MAHSEAMLES,12.22,12.22
HINDOILEXP,13.33,16.42
DICIND,29.89,30.80
COROMANDEL,35.20,35.20
BALMLAWRIE,16.41,16.41
VINDHYATEL,15.40,15.40
MOTOGENFIN,44.30,44.30
ASIANPAINT,54.57,52.92
RAMCOCEM,59.59,123.09
PGHL,36.64,35.32
ABREL,119.93,119.93
BEML,47.01,47.01
ADORWELD,26.46,23.95
CENTENKA,13.74,13.74
TATACHEM,,39.60
TORNTPHARM,59.74,59.74
VTL,16.98,16.98
SUNDROP,535.21,479.03
FEDERALBNK,11.78,11.78
EPL,22.79,21.80
VLSFINANCE,4.55,4.55
SUPREMEIND,46.60,46.60
SRF,73.78,73.78
BIRLACABLE,89.43,89.43
BALRAMCHIN,29.41,29.41
AEGISLOG,38.62,38.62
WEIZMANIND,20.57,20.57
UNICHEMLAB,,47.73
