SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,56.43,56.43
WHEELS,14.02,14.02
RIIL,105.87,105.87
PREMIERPOL,18.22,18.22
RAYMOND,31.20,8.83
RSWM,98.93,98.93
SHREDIGCEM,21.24,21.24
SESHAPAPER,18.05,18.05
SMLMAH,32.79,32.79
SUNDRMFAST,33.81,33.23
FACT,1871.44,4510.82
EXIDEIND,34.37,34.37
EUROTEXIND,5.82,5.82
ELECON,18.50,21.56
CRISIL,44.12,44.12
LMW,134.88,127.22
NELCO,,321.87
MASTEK,16.59,16.33
MAHSCOOTER,42.09,48.54
LUMAXIND,51.29,51.29
TRENT,86.41,86.41
KECL,75.84,75.84
CUMMINSIND,54.88,55.14
KCP,9.21,8.73
JAYBARMARU,14.17,14.17
JBCHEPHARM,39.29,39.29
INFY,24.03,23.29
INDIAGLYCO,28.23,28.23
IONEXCHANG,29.20,27.35
IFBIND,34.18,31.76
IGPL,34.38,34.38
HIMATSEIDE,14.64,6.46
GNFC,11.05,11.05
GFLLIMITED,172.16,172.16
BPCL,7.14,7.02
BHARATFORG,63.24,63.05
BASF,41.75,42.46
FORCEMOT,22.35,29.34
ATUL,30.24,30.24
ARVIND,18.38,18.38
ACC,11.92,12.56
TMPV,11.24,8.62
SCI,13.72,13.72
MRPL,14.36,14.36
LINDEINDIA,98.55,98.55
HINDPETRO,6.20,6.20
ESCORTS,29.52,31.03
BAJAJHLDNG,62.39,219.53
ASHOKLEY,32.46,31.63
VOLTAS,72.14,69.92
TITAN,84.73,84.73
TATASTEEL,39.26,35.82
SUNDARMFIN,30.13,30.13
SPIC,10.00,10.00
VEDL,16.86,15.64
SBIN,11.97,12.31
RELIANCE,19.32,19.32
PFIZER,25.07,29.77
NOCIL,33.97,33.97
BOSCHLTD,39.62,46.77
DRREDDY,18.32,18.32
BATAINDIA,64.52,59.14
DEEPAKFERT,14.23,14.23
CHAMBLFERT,10.15,10.15
CARBORUNIV,75.10,75.10
MAHSEAMLES,8.18,8.15
HINDOILEXP,14.63,18.97
DICIND,25.36,26.04
COROMANDEL,27.90,31.60
BALMLAWRIE,14.80,14.80
VINDHYATEL,21.56,21.56
MOTOGENFIN,54.80,54.80
ASIANPAINT,61.85,58.20
RAMCOCEM,70.70,157.97
INDIACEM,,71.47
PGHL,28.95,28.95
BEML,50.07,50.07
ADOR,27.10,25.08
CENTENKA,16.01,16.01
TATACHEM,80.41,45.09
TORNTPHARM,62.16,61.39
VTL,15.96,15.96
SUNDROP,,61.17
FEDERALBNK,16.88,16.88
EPL,14.89,14.77
SUPREMEIND,60.86,60.86
SRF,46.98,45.59
BIRLACABLE,53.86,53.86
BALRAMCHIN,22.59,22.59
AEGISLOG,27.28,27.28
WEIZMANIND,15.32,15.32
UNICHEMLAB,29.34,17.07
BBOX,38.48,31.10
HONAUT,55.33,55.33
JTEKTINDIA,52.52,52.52
SAURASHCEM,23.15,30.79
RANEHOLDIN,33.87,24.98
PRECOT,8.94,8.94
TATAELXSI,57.22,52.65
SUNPHARMA,36.26,32.82
KOHINOOR,0.25,
SHREYANIND,4.98,4.98
SANDESH,15.21,15.37
HCC,14.84,
APOLLOHOSP,57.75,57.75
ARE&M,16.86,20.68
ADANIENT,41.46,102.77
IVP,9.94,9.72
BALKRISIND,34.83,34.83
INDBANK,22.87,22.87
GINNIFILA,10.87,9.46
EICHERMOT,43.95,43.95
GVT&D,75.71,72.35
NEULANDLAB,67.08,82.49
ONGC,8.17,8.15
ZENSARTECH,20.54,20.00
TAINWALCHM,23.21,23.21
BERGEPAINT,51.88,50.54
BANARISUG,37.02,37.02
ANIKINDS,87.71,87.71
KPIL,23.35,23.35
JYOTISTRUC,23.24,23.24
IGARASHI,79.60,79.60
BSL,25.67,25.67
BLUEDART,48.21,48.21
JAYNECOIND,19.42,18.91
MUNJALSHOW,18.29,18.29
APCOTEXIND,21.83,21.95
SOTL,17.27,17.27
HSCL,33.07,33.07
RCF,23.91,24.12
RANASUG,4.41,4.41
KARURVYSYA,12.72,12.72
DECCANCE,26.76,26.76
UFLEX,8.39,10.21
TATAPOWER,26.17,26.26
ADVANIHOTR,22.55,22.04
THOMASCOOK,23.11,24.60
SUNFLAG,22.53,22.53
SUBROS,33.19,33.19
SPMLINFRA,25.99,25.99
SIMPLEXINF,39.62,58.71
SIEMENS,65.29,65.29
BHARATRAS,22.45,20.71
WIPRO,18.94,18.94
VSTIND,17.51,17.51
JUBLPHARMA,31.46,30.16
UNIVCABLES,31.88,31.88
TATACOMM,29.17,41.49
TOKYOPLAST,90.19,90.19
SOMANYCERA,30.01,30.01
MURUDCERA,19.12,19.12
IFCI,22.96,22.54
HLVLTD,72.67,54.08
SANOFI,26.30,25.38
M&M,30.47,30.47
LIBERTSHOE,32.45,32.28
KAJARIACER,36.15,36.15
HEIDELBERG,29.47,29.47
MODTHREAD,26.77,26.77
MANGLMCEM,26.85,26.85
PRSMJOHNSN,42.65,1029.31
POLYPLEX,38.17,38.17
PIDILITIND,64.70,64.17
PCBL,29.92,29.88
3PLAND,29.70,29.70
OSWALAGRO,5.24,5.24
EIHAHOTELS,20.75,20.67
HONDAPOWER,27.06,27.06
JINDALSAW,13.16,13.16
SAIL,30.06,27.42
RUBYMILLS,12.21,12.21
STYRENIX,19.97,19.79
