SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,55.14,58.70
WHEELS,16.75,16.75
RIIL,107.80,107.80
PREMIERPOL,18.33,18.33
RAYMOND,33.26,9.42
RSWM,39.07,27.77
SHREDIGCEM,29.95,29.95
SESHAPAPER,23.16,23.16
SMLMAH,44.53,44.53
SUNDRMFAST,34.57,33.97
FACT,1807.57,4356.86
EXIDEIND,34.46,34.19
EUROTEXIND,6.01,6.01
ELECON,19.76,23.02
CRISIL,43.60,43.60
LMW,143.04,134.91
NELCO,,308.86
MASTEK,14.00,13.77
MAHSCOOTER,42.74,49.30
LUMAXIND,56.35,51.01
TRENT,90.84,89.75
KECL,56.31,32.69
CUMMINSIND,66.57,63.83
KCP,9.27,8.97
JAYBARMARU,14.50,13.68
JBCHEPHARM,42.60,42.60
INFY,19.59,18.99
INDIAGLYCO,28.19,28.10
IONEXCHANG,30.98,29.02
IFBIND,36.08,33.52
HIMATSEIDE,18.48,7.35
GNFC,11.09,11.09
GFLLIMITED,291.54,291.54
BPCL,7.13,7.01
BHARATFORG,74.03,71.55
BASF,40.97,41.66
FORCEMOT,23.32,33.22
ATUL,32.16,32.16
ARVIND,23.01,22.16
ACC,11.45,12.06
TMPV,61.73,18.53
SCI,10.95,10.95
MRPL,15.52,15.52
LINDEINDIA,108.39,108.39
HINDPETRO,6.18,6.18
ESCORTS,29.02,29.46
RELINFRA,0.37,0.46
BAJAJHLDNG,61.91,194.09
ASHOKLEY,34.49,31.68
VOLTAS,82.72,80.17
TITAN,78.93,77.09
TATASTEEL,29.52,27.58
SUNDARMFIN,29.08,28.35
SPIC,8.88,8.88
VEDL,16.11,14.73
SBIN,13.21,13.58
RELIANCE,19.72,19.72
PFIZER,26.43,29.63
NOCIL,42.43,40.10
BOSCHLTD,37.70,44.99
DRREDDY,19.40,19.40
BATAINDIA,58.65,54.35
DEEPAKFERT,14.40,14.40
CHAMBLFERT,10.24,10.24
CARBORUNIV,78.77,78.77
MAHSEAMLES,8.42,8.39
HINDOILEXP,16.49,23.69
DICIND,25.30,25.98
COROMANDEL,28.21,31.95
BALMLAWRIE,15.74,15.74
WILLAMAGOR,1.83,1.83
VINDHYATEL,70.97,70.97
MOTOGENFIN,61.47,61.47
ASIANPAINT,62.16,58.49
RAMCOCEM,46.16,233.75
INDIACEM,,67.94
PGHL,28.39,28.39
BEML,57.06,57.06
ADOR,28.58,26.45
CENTENKA,14.03,13.46
TATACHEM,103.65,56.32
TORNTPHARM,63.19,62.27
VTL,20.70,20.70
SUNDROP,,64.13
FEDERALBNK,17.17,17.17
EPL,16.93,16.40
VLSFINANCE,14.51,14.51
SUPREMEIND,67.98,67.98
SRF,44.80,43.48
BIRLACABLE,55.08,55.08
BALRAMCHIN,22.46,22.46
AEGISLOG,25.08,25.08
WEIZMANIND,15.49,15.49
UNICHEMLAB,8.76,31.64
BBOX,41.12,31.97
HONAUT,54.07,53.27
JTEKTINDIA,51.13,49.36
SAURASHCEM,26.07,29.17
RANEHOLDIN,20.08,16.54
PRECOT,14.97,14.97
TATAELXSI,52.14,47.98
SUNPHARMA,37.61,33.83
KOHINOOR,0.26,
SHREYANIND,5.95,5.95
SANDESH,6.90,6.80
HCC,14.49,15.51
APOLLOHOSP,60.15,59.66
ARE&M,21.09,22.87
ADANIENT,22.35,74.16
IVP,10.48,10.24
BALKRISIND,36.75,36.75
INDBANK,22.99,22.99
GINNIFILA,8.68,7.80
EICHERMOT,46.98,46.54
GVT&D,87.48,83.60
NEULANDLAB,90.52,90.52
ONGC,7.94,7.93
ZENSARTECH,17.21,16.76
TAINWALCHM,16.43,16.43
BERGEPAINT,52.78,49.53
BANARISUG,31.91,31.91
ANIKINDS,78.03,78.03
KPIL,23.70,23.07
JYOTISTRUC,30.05,30.05
IGARASHI,84.91,84.91
BSL,37.31,37.31
BLUEDART,52.83,46.10
JAYNECOIND,20.55,20.01
MUNJALSHOW,16.51,15.67
APCOTEXIND,22.97,23.09
SOTL,15.18,15.18
HSCL,35.14,35.14
RCF,22.85,23.05
RANASUG,4.74,5.28
KARURVYSYA,13.56,13.56
DECCANCE,30.38,30.38
UFLEX,11.01,13.10
TATAPOWER,27.03,27.13
ADVANIHOTR,21.54,21.06
THOMASCOOK,20.69,20.20
SUNFLAG,21.09,20.43
SUBROS,32.38,31.31
SPMLINFRA,23.22,23.22
SIMPLEXINF,26.62,34.61
SIEMENS,67.61,67.61
BHARATRAS,20.00,18.65
WIPRO,16.57,16.57
VSTIND,17.74,17.74
JUBLPHARMA,32.33,29.79
UNIVCABLES,25.50,25.50
TATACOMM,32.19,45.78
TOKYOPLAST,81.48,81.48
SOMANYCERA,30.02,30.02
MURUDCERA,15.54,15.54
IFCI,24.44,24.00
HLVLTD,134.98,65.10
SANOFI,26.02,25.12
M&M,28.19,27.80
LIBERTSHOE,37.17,36.54
KAJARIACER,39.58,37.09
HEIDELBERG,26.70,26.17
MODTHREAD,12.55,12.55
MANGLMCEM,30.54,30.23
PRSMJOHNSN,41.64,
PIDILITIND,64.39,63.76
PCBL,46.60,49.95
3PLAND,29.13,29.13
OSWALAGRO,8.50,8.50
EIHAHOTELS,21.48,20.86
HONDAPOWER,30.52,27.30
JINDALSAW,13.49,13.49
SAIL,26.77,24.61
RUBYMILLS,13.47,13.47
STYRENIX,20.26,20.08
ABB,76.00,76.00
IDBI,13.05,13.05
GRAPHITE,41.53,38.99
CANFINHOME,12.11,12.11
BRITANNIA,60.40,60.40
BBL,21.48,21.48
ELECTCAST,13.89,12.80
DHAMPURSUG,10.62,10.62
DCMSHRIRAM,25.64,24.01
DABUR,49.67,49.35
COSMOFIRST,12.09,12.09
CIPLA,23.84,22.71
HEROMOTOCO,22.03,21.63
HDFCBANK,18.41,18.19
HARRMALAYA,12.94,12.94
GMBREW,14.30,14.30
GIPCL,14.72,14.72
ITC,20.12,19.89
INDIANHUME,3.09,18.17
HINDCOMPOS,25.23,16.37
IOC,7.16,7.16
OSWALGREEN,35.23,35.23
HUHTAMAKI,11.66,11.74
RICOAUTO,31.78,28.00
KAMATHOTEL,17.42,24.84
IFBAGRO,18.48,18.48
BANCOINDIA,19.07,19.47
MANINDS,17.11,17.11
APOLLOTYRE,31.25,27.86
SIYSIL,12.20,12.20
SHANTIGEAR,41.68,41.11
PRECWIRE,40.24,40.24
ONWARDTEC,14.77,14.06
NILKAMAL,20.94,19.14
NCC,12.19,11.79
ICIL,51.77,51.77
SEAMECLTD,17.84,17.85
ELGIEQUIP,42.71,41.59
AUROPHARMA,19.16,18.91
BBTC,5.37,5.48
EIHOTEL,33.69,28.45
LICHSGFIN,5.26,5.26
GICHSGFIN,6.27,5.88
BEPL,12.48,12.48
BANARBEADS,43.03,43.03
MOREPENLAB,21.44,27.90
WSTCSTPAPR,18.29,18.29
EASTSILK,9.51,9.51
VENKEYS,37.92,37.92
GHCL,9.01,9.01
S&SPOWER,50.47,50.12
PRUDMOULI,7.74,7.74
PRAJIND,109.98,47.56
BPL,,4.92
PGHH,43.44,43.44
VESUVIUS,46.34,46.34
TFCILTD,27.77,27.77
BOMDYEING,136.99,130.89
NAVNETEDUL,8.97,25.84
GUJALKALI,99.49,99.49
AGI,11.14,11.02
GLAXO,43.09,43.74
TATACONSUM,73.66,74.74
ZEEL,15.47,15.28
CHOLAFIN,29.36,29.36
INDHOTEL,45.53,50.49
FMGOETZE,12.54,11.94
KOTAKBANK,22.43,22.43
ORIENTHOT,29.73,29.41
JAYSREETEA,5.76,205.83
GILLETTE,44.35,44.35
GOLDENTOBC,7.29,8.27
KANSAINER,28.26,26.75
FOSECOIND,44.93,43.13
ESABINDIA,40.10,43.46
3MINDIA,107.62,124.28
ANDHRAPAP,72.46,72.46
GABRIEL,54.71,52.59
SCHAEFFLER,57.06,57.06
AARTIIND,43.29,44.13
RALLIS,33.12,
AMJLAND,8.19,8.19
PRAKASH,7.47,7.47
MFSL,358.81,358.81
KSB,50.50,50.50
KOPRAN,37.94,37.94
HEG,35.41,35.41
GREAVESCOT,108.73,116.55
GODFRYPHLP,37.02,37.02
VARDMNPOLY,41.62,41.62
SURYAROSNI,15.23,15.23
TATAINVEST,123.92,123.92
GLFL,525.89,525.89
TIMKEN,54.55,54.55
SHREECEM,53.25,53.25
SAKHTISUG,12.60,12.60
IPCALAB,38.81,35.40
INGERRAND,46.87,43.80
AKZOINDIA,7.11,39.71
HINDALCO,13.08,12.14
HINDZINC,21.10,21.13
HINDUNILVR,54.02,51.58
GSFC,10.06,10.06
GRASIM,20.89,20.38
AMBUJACEM,25.81,23.46
FINPIPE,25.82,25.82
FINCABLES,19.47,21.94
EIDPARRY,7.09,8.10
DCW,35.86,35.86
CGPOWER,101.09,98.90
SUDARCOLOR,19.74,11.06
CESC,13.40,13.40
BIRLACORPN,15.00,13.58
BHEL,117.88,117.88
BHARATGEAR,13.11,13.11
BEL,54.38,54.38
BAJFINANCE,35.01,34.67
ASHAPURMIN,14.31,14.13
PVP,,1148.38
NAVA,13.31,13.31
CORALFINAC,9.51,9.51
GREENPLY,23.24,23.43
TNPL,32.30,32.30
PARASPETRO,589.80,589.80
AUTOAXLES,19.55,18.54
REMSONSIND,16.58,16.02
DALMIASUG,6.81,6.81
NATCOPHARM,10.34,10.34
KHAITANLTD,6.82,6.82
SWARAJENG,23.08,22.78
MRF,27.84,27.14
GARFIBRES,30.75,30.75
ANDHRSUGAR,10.00,8.60
TNPETRO,7.17,7.73
TTKPRESTIG,93.57,36.05
STARPAPER,5.77,5.77
