SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,51.29,54.60
WHEELS,16.31,16.31
RIIL,114.17,114.17
PREMIERPOL,19.90,19.90
RAYMOND,34.07,9.64
RSWM,40.09,28.50
SHREDIGCEM,29.62,29.62
SESHAPAPER,22.43,22.43
SMLMAH,40.36,40.36
SUNDRMFAST,35.74,35.12
FACT,1872.02,4512.21
EXIDEIND,34.94,34.66
EUROTEXIND,6.55,6.55
ELECON,21.35,24.88
CRISIL,45.83,45.83
LMW,146.37,138.06
NELCO,,321.85
MASTEK,15.46,15.22
MAHSCOOTER,44.33,51.13
LUMAXIND,61.59,55.75
TRENT,93.68,92.56
KECL,60.63,35.20
CUMMINSIND,61.36,58.83
KCP,9.62,9.11
JAYBARMARU,14.72,13.89
JBCHEPHARM,40.35,40.35
INFY,21.31,20.66
INDIAGLYCO,28.81,28.72
IONEXCHANG,31.98,29.95
IFBIND,38.14,35.44
HIMATSEIDE,19.22,7.64
GNFC,11.41,11.41
GFLLIMITED,174.82,174.82
BPCL,7.54,7.42
BHARATFORG,73.73,73.51
BASF,44.42,45.18
FORCEMOT,23.75,33.83
ATUL,32.57,32.57
ARVIND,22.45,21.63
ACC,12.06,12.70
TMPV,62.82,18.86
SCI,11.47,11.47
MRPL,15.72,15.72
LINDEINDIA,103.50,103.50
HINDPETRO,6.62,6.62
ESCORTS,31.37,31.84
RELINFRA,0.41,0.51
BAJAJHLDNG,61.48,192.75
ASHOKLEY,34.08,31.30
VOLTAS,80.56,78.08
TITAN,79.17,77.32
TATASTEEL,29.41,27.48
SUNDARMFIN,30.11,29.35
SPIC,10.11,10.11
VEDL,16.55,15.13
SBIN,12.85,13.21
RELIANCE,20.40,20.40
PFIZER,27.86,31.22
NOCIL,41.88,39.59
BOSCHLTD,39.15,46.72
DRREDDY,19.25,19.25
BATAINDIA,65.38,60.59
DEEPAKFERT,15.28,15.28
CHAMBLFERT,10.48,10.48
CARBORUNIV,78.87,78.87
MAHSEAMLES,8.64,8.61
HINDOILEXP,14.60,18.93
DICIND,24.39,25.05
COROMANDEL,28.25,31.99
BALMLAWRIE,15.80,15.80
VINDHYATEL,73.69,73.69
MOTOGENFIN,58.49,58.49
ASIANPAINT,61.25,57.63
RAMCOCEM,47.72,241.66
INDIACEM,,73.00
PGHL,31.01,31.01
BEML,59.10,59.10
ADOR,28.66,26.52
CENTENKA,14.75,14.15
TATACHEM,102.71,55.80
TORNTPHARM,64.16,63.37
VTL,18.48,18.48
SUNDROP,,64.58
FEDERALBNK,17.05,17.05
EPL,17.22,17.08
SUPREMEIND,66.79,66.79
SRF,49.13,47.68
BIRLACABLE,59.07,59.07
BALRAMCHIN,22.70,22.70
AEGISLOG,25.93,25.93
WEIZMANIND,16.76,16.76
UNICHEMLAB,9.15,33.04
BBOX,46.61,36.24
HONAUT,56.39,55.55
JTEKTINDIA,54.36,52.47
SAURASHCEM,27.90,31.21
RANEHOLDIN,40.40,29.79
PRECOT,14.76,14.76
TATAELXSI,56.35,51.85
SUNPHARMA,37.32,33.57
KOHINOOR,0.27,
SHREYANIND,6.06,6.06
SANDESH,7.37,7.25
HCC,15.10,
APOLLOHOSP,59.29,58.81
ARE&M,22.46,24.35
ADANIENT,23.11,76.68
IVP,10.91,10.67
BALKRISIND,39.48,39.48
INDBANK,23.20,23.20
GINNIFILA,8.66,7.79
EICHERMOT,45.99,45.57
GVT&D,88.03,84.12
NEULANDLAB,94.47,94.47
ONGC,8.14,8.12
ZENSARTECH,18.85,18.36
TAINWALCHM,16.25,16.25
BERGEPAINT,53.13,49.86
BANARISUG,31.91,31.91
ANIKINDS,83.59,83.59
KPIL,23.72,23.09
JYOTISTRUC,26.95,26.95
IGARASHI,90.52,90.52
BSL,40.27,40.27
BLUEDART,54.58,47.63
JAYNECOIND,20.80,20.26
MUNJALSHOW,17.42,16.54
APCOTEXIND,23.04,23.17
SOTL,18.18,18.18
HSCL,32.68,32.68
RCF,24.02,24.23
RANASUG,4.63,4.63
KARURVYSYA,13.41,13.41
DECCANCE,30.42,30.42
UFLEX,9.24,11.25
TATAPOWER,26.86,26.96
ADVANIHOTR,22.12,21.62
THOMASCOOK,21.46,20.96
SUNFLAG,22.94,22.94
SUBROS,33.85,32.73
SPMLINFRA,30.56,30.56
SIMPLEXINF,43.22,64.04
SIEMENS,66.46,66.46
BHARATRAS,23.29,21.48
WIPRO,18.15,18.15
VSTIND,17.74,17.74
JUBLPHARMA,34.75,32.02
UNIVCABLES,26.70,26.70
TATACOMM,32.51,46.23
TOKYOPLAST,92.53,92.53
SOMANYCERA,30.57,30.57
MURUDCERA,20.31,20.31
IFCI,25.31,24.85
HLVLTD,77.95,58.01
