SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,53.61,53.61
WHEELS,18.25,18.25
RIIL,122.41,122.41
PREMIERPOL,15.79,15.79
RAYMOND,13.05,13.05
SHREDIGCEM,48.60,48.60
SESHAPAPER,18.04,18.04
SMLMAH,38.77,38.77
SUNDRMFAST,35.84,35.84
FACT,618.32,748.21
EXIDEIND,36.04,36.04
ELECON,20.90,24.10
CRISIL,43.26,43.26
LMW,153.85,152.88
NELCO,258.74,258.74
MASTEK,16.49,16.69
MAHSCOOTER,67.03,83.49
LUMAXIND,69.51,69.51
TRENT,98.33,98.33
KECL,290.38,
CUMMINSIND,65.03,65.36
KCP,7.98,7.37
JAYBARMARU,20.04,20.04
JBCHEPHARM,41.14,41.14
INFY,24.43,24.43
INDIAGLYCO,35.75,35.75
IONEXCHANG,27.17,27.17
IFBIND,51.13,51.13
IGPL,20.12,20.12
HIMATSEIDE,21.60,8.13
GNFC,13.25,13.25
BPCL,10.58,10.43
BHARATFORG,67.09,66.87
BASF,42.76,43.44
FORCEMOT,28.52,40.49
ATUL,35.57,35.57
ARVIND,21.32,21.32
ACC,13.42,13.90
TMPV,6.20,6.04
SCI,12.54,12.54
LINDEINDIA,114.95,114.95
HINDPETRO,9.31,9.31
ESCORTS,33.21,34.89
RELINFRA,0.76,0.88
BAJAJHLDNG,61.68,189.59
ASHOKLEY,29.74,29.87
VOLTAS,59.90,59.90
TITAN,95.28,95.28
TATASTEEL,52.66,48.94
SUNDARMFIN,32.06,32.06
SPIC,12.93,12.93
VEDL,11.66,12.90
SBIN,11.00,11.00
RELIANCE,22.25,22.25
PFIZER,28.06,33.56
NOCIL,27.38,27.38
BOSCHLTD,39.46,47.44
DRREDDY,18.49,18.49
BATAINDIA,57.97,55.19
DEEPAKFERT,15.78,15.78
CHAMBLFERT,11.77,11.77
CARBORUNIV,78.84,109.19
MAHSEAMLES,8.33,8.30
HINDOILEXP,13.59,17.34
DICIND,27.09,28.00
COROMANDEL,30.52,34.75
BALMLAWRIE,15.40,15.40
WILLAMAGOR,1.15,1.15
VINDHYATEL,21.21,21.21
MOTOGENFIN,115.49,115.49
