SYMBOL,SYMBOL P/E,ADJUSTED P/E
ARISTO,15.7,15.7
SWASTIK,31.56,31.56
USASEEDS,17.81,17.81
KORE,49.26,49.13
ALLETEC,36.49,36.49
BAHETI,42.99,42.99
RITEZONE,10.14,10.14
PHANTOMFX,10.94,10.94
IPSL,37.61,37.61
JIWANRAM,11.46,11.46
ARIHANTACA,26.06,26.06
ANLON,37.89,37.89
CMNL,33.33,32.73
SAHANA,44.5,44.5
SHERA,35.6,35.6
LRRPL,79.51,79.51
MCON,42.53,42.53
QFIL,14.54,14.54
MASTER,32.4,32.4
SYSTANGO,18.3,18.3
AUROIMPEX,13.74,13.74
SPECTSTM,27,27
INFOLLION,33.87,33.87
KRISHCA,22.02,22.02
PENTAGON,17.07,17.07
SEL,53.63,53.63
GREENCHEF,28.54,28.54
MAGSON,35.79,35.79
MONOPHARMA,13.84,13.84
CLSL,28.9,28.9
DRONE,39.4,39.4
SERVICE,37.49,37.49
PRAMARA,31.27,31.27
ARVINDPORT,16.06,16.06
SAROJA,28.27,28.27
CHAVDA,17.17,17.17
BAWEJA,17.07,17.07
OLIL,30.13,30.13
KODYTECH,97.48,97.48
SCML,13.68,13.68
MAL,12.25,12.25
BASILIC,28.59,28.59
NEWJAISA,34.98,34.98
ASPIRE,5.69,5.69
MVKAGRO,6.32,6.32
SILKFLEX,11.71,11.71
TGL,23.57,23.57
EMMIL,21,21.24
ALUWIND,25.35,25.39
ABSMARINE,39.76,39.76
WINSOL,49.94,49.94
QUESTLAB,19.89,19.89
ONGC,7.53,7.29
TIL,7.88,165.42
TAINWALCHM,57.5,57.5
JINDALPOLY,12.25,20.74
BSL,16.99,16.99
NKIND,923.05,923.05
APCOTEXIND,32.49,32.49
RCF,27.64,29.39
KARURVYSYA,9.34,9.34
DECCANCE,418.47,73.36
ADVANIHOTR,21.67,21.67
THOMASCOOK,25.37,25.04
SPMLINFRA,39.37,41.4
BHARATRAS,27.32,27.32
UNIVCABLES,37.69,37.69
SOMANYCERA,24.85,25.29
M&M,29.03,29.03
KABRAEXTRU,36.06,36.06
3PLAND,38.04,38.04
HONDAPOWER,36.77,39.26
PENINLAND,51.31,50.34
WHEELS,14.07,14.07
PREMIERPOL,21.96,21.96
SESHAPAPER,15.01,15.01
FACT,,554.63
EXIDEIND,39.93,39.93
ELECON,29.45,29.45
PEL,44.36,
MASTEK,19.92,20.49
LUMAXIND,39.12,39.12
TRENT,100.41,140.98
CUMMINSIND,44.74,44.74
JAYBARMARU,33.66,33.66
INFY,27.37,27.37
INDIAGLYCO,21.41,21.41
IGPL,13.71,13.71
GNFC,16.13,16.13
BPCL,8.65,8.47
BASF,31.4,31.92
ATUL,39.54,39.54
ACC,13.65,15.02
SCI,8.08,8.08
MRPL,25.66,25.44
HINDPETRO,11.11,11.11
RELINFRA,40.45,
BAJAJHLDNG,91.56,91.56
VOLTAS,50.29,50.29
TITAN,87.55,87.55
TATASTEEL,72.51,60.1
SPIC,19.74,13.32
SBIN,8.06,8.06
