SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,69.91,75.43
WHEELS,32.89,32.89
RIIL,89.62,89.62
PREMIERPOL,28.99,28.99
RAYMOND,116.37,27.47
RSWM,16.76,14.92
SHREDIGCEM,56.51,56.51
SESHAPAPER,15.79,15.79
SMLMAH,62.86,62.86
SUNDRMFAST,40.59,39.96
EXIDEIND,38.65,38.38
ELECON,44.36,42.15
CRISIL,38.09,38.09
LMW,104.67,99.95
NELCO,603.42,225.27
MASTEK,11.68,11.24
MAHSCOOTER,54.45,54.45
LUMAXIND,28.88,27.13
TRENT,81.51,80.65
KECL,107.05,52.69
CUMMINSIND,58.67,56.99
KCP,8.35,8.04
JAYBARMARU,9.09,8.80
INFY,13.66,13.27
INDIAGLYCO,5.46,5.45
IONEXCHANG,64.48,57.34
IFBIND,31.79,29.86
IGPL,22.21,22.21
HIMATSEIDE,15.23,15.23
GNFC,8.83,8.83
GFLLIMITED,10.28,10.28
BPCL,8.00,8.84
BHARATFORG,136.84,437.54
BASF,24.10,24.10
FORCEMOT,18.06,20.55
ATUL,22.21,22.25
ARVIND,34.68,32.70
ACC,12.31,12.37
TMPV,1.39,1.32
SCI,8.03,8.03
MRPL,9.28,10.56
LINDEINDIA,98.12,98.12
HINDPETRO,45.83,45.83
ESCORTS,22.63,21.98
RELINFRA,0.36,0.49
BAJAJHLDNG,14.17,14.17
ASHOKLEY,25.64,23.96
ZUARIIND,7.81,7.50
VOLTAS,84.56,80.96
TITAN,75.22,74.24
TATASTEEL,21.15,19.67
SUNDARMFIN,23.30,22.71
SPIC,6.66,6.66
VEDL,3.71,3.52
SBIN,10.64,10.93
RELIANCE,19.16,19.16
PFIZER,25.05,23.95
NOCIL,52.11,49.53
BOSCHLTD,59.85,59.85
DRREDDY,31.76,31.76
BATAINDIA,56.02,80.32
DEEPAKFERT,17.77,17.77
CHAMBLFERT,8.72,8.72
CARBORUNIV,128.31,52.07
MAHSEAMLES,12.78,12.75
HINDOILEXP,91.46,91.46
DICIND,21.12,19.77
COROMANDEL,32.46,31.71
BALMLAWRIE,11.13,11.13
VINDHYATEL,14.31,14.31
MOTOGENFIN,0.68,53.14
MARALOVER,11.63,11.32
ASIANPAINT,48.68,47.58
RAMCOCEM,32.40,175.11
INDIACEM,113.94,73.41
PGHL,25.36,27.20
BEML,97.79,97.79
ADOR,24.49,24.09
CENTENKA,8.62,8.53
TORNTPHARM,87.95,84.98
VTL,18.90,18.90
SUNDROP,100.39,100.39
FEDERALBNK,17.50,17.50
EPL,19.49,18.38
VLSFINANCE,16.24,16.24
SUPREMEIND,43.03,43.03
SRF,34.97,33.98
BIRLACABLE,23.48,23.48
BALRAMCHIN,38.57,38.57
AEGISLOG,33.40,33.40
WEIZMANIND,18.09,18.09
UNICHEMLAB,13.24,39.58
BBOX,63.64,49.93
HONAUT,54.99,54.18
JTEKTINDIA,46.04,43.30
SAURASHCEM,89.58,39.97
RANEHOLDIN,17.82,18.84
PRECOT,15.18,15.18
TATAELXSI,30.57,28.39
SUNPHARMA,36.93,35.36
KOHINOOR,1.39,
SANDESH,7.25,7.12
HCC,35.01,40.41
BAJAJHIND,42.50,37.94
APOLLOHOSP,60.04,59.63
ARE&M,16.14,20.37
ADANIENT,53.92,103.68
IVP,7.47,7.40
BALKRISIND,30.25,30.25
INDBANK,15.76,15.76
GINNIFILA,10.37,10.37
EICHERMOT,35.52,35.26
GVT&D,86.66,83.76
NEULANDLAB,57.97,57.97
ONGC,6.65,6.61
ITI,76.39,
ZENSARTECH,12.63,12.32
TAINWALCHM,25.09,24.99
BERGEPAINT,44.01,43.61
BANARISUG,34.43,34.43
JINDALPOLY,,61.81
KPIL,21.36,21.76
JYOTISTRUC,17.31,17.31
IGARASHI,82.85,82.85
BSL,35.19,35.19
BLUEDART,39.67,35.13
JAYNECOIND,15.73,15.45
MUNJALSHOW,21.51,20.17
APCOTEXIND,19.61,19.67
SOTL,11.85,11.85
HSCL,41.90,41.90
RCF,13.54,14.68
RANASUG,37.92,
KARURVYSYA,11.43,11.43
DECCANCE,134.43,
WSI,166.48,174.56
UFLEX,7.10,7.00
TATAPOWER,22.43,22.25
ADVANIHOTR,19.20,18.64
THOMASCOOK,23.48,22.92
SUNFLAG,34.20,33.10
SUBROS,28.69,27.76
SPMLINFRA,16.78,16.78
SIMPLEXINF,43.92,44.59
SIEMENS,40.44,40.44
BHARATRAS,13.48,13.16
WIPRO,12.29,12.29
VSTIND,12.73,12.73
JUBLPHARMA,47.96,42.64
UNIVCABLES,24.09,24.09
TATACOMM,51.77,47.02
TOKYOPLAST,219.43,219.43
SOMANYCERA,24.23,23.61
MURUDCERA,18.18,18.18
IFCI,49.51,48.04
HLVLTD,91.08,55.70
SANOFI,21.71,20.51
M&M,18.64,18.45
LIBERTSHOE,46.95,47.10
KAJARIACER,34.90,33.09
KABRAEXTRU,5051.21,3423.70
HEIDELBERG,27.59,26.40
MODTHREAD,8.84,8.84
MODIRUBBER,37563.89,37563.89
MANGLMCEM,24.76,22.47
PRSMJOHNSN,39.53,157.71
POLYPLEX,12.90,12.90
PIDILITIND,60.40,60.41
PCBL,52.51,55.53
3PLAND,24.51,24.51
EIHAHOTELS,20.58,20.16
HONDAPOWER,29.75,26.80
JINDALSAW,31.15,31.15
SAIL,17.93,15.97
RUBYMILLS,37.94,37.94
STYRENIX,13.73,13.66
ABB,50.50,50.50
IDBI,9.62,9.62
GRAPHITE,76.75,76.08
CANFINHOME,8.93,8.93
BRITANNIA,45.48,45.48
BBL,22.55,22.55
ELECTCAST,37.99,31.10
DHAMPURSUG,15.36,15.36
DCMSHRIRAM,10.65,11.24
DABUR,35.30,35.09
COSMOFIRST,13.64,13.20
CIPLA,33.29,31.19
HEROMOTOCO,19.67,19.34
HDFCBANK,14.38,14.18
HARRMALAYA,12.12,12.12
GMBREW,13.11,13.11
GIPCL,5.92,5.92
ITC,16.77,16.82
INDIANHUME,13.52,20.62
HINDCOMPOS,17.77,16.99
IOC,5.46,5.46
OSWALGREEN,,13.70
HUHTAMAKI,13.84,13.84
RICOAUTO,54.09,45.19
KAMATHOTEL,16.10,20.90
IFBAGRO,13.58,13.58
BANCOINDIA,17.69,18.16
MANINDS,36.22,36.22
APOLLOTYRE,15.08,13.67
SIYSIL,10.34,10.34
SHANTIGEAR,80.30,76.13
PRECWIRE,52.22,52.22
ONWARDTEC,15.30,14.53
NILKAMAL,22.42,20.86
NCC,11.42,11.02
ICIL,62.55,62.55
SEAMECLTD,17.20,17.20
ELGIEQUIP,43.49,41.99
AUROPHARMA,26.69,26.19
BBTC,3.92,4.06
EIHOTEL,25.43,24.89
KANORICHEM,5.19,5.19
LICHSGFIN,5.49,5.49
GICHSGFIN,4.77,4.77
BEPL,16.25,16.25
RAIN,11.19,11.19
BANARBEADS,39.66,39.66
MOREPENLAB,47.71,57.14
WSTCSTPAPR,20.80,20.80
VENKEYS,14.13,14.13
GHCL,7.52,8.16
S&SPOWER,48.55,48.55
PRUDMOULI,5.80,5.80
PRAJIND,195.42,60.65
PGHH,29.53,29.53
VESUVIUS,33.65,33.65
TFCILTD,42.52,42.52
BOMDYEING,114.08,108.73
GTL,0.12,
NAVNETEDUL,8.71,49.53
GUJALKALI,70.07,70.07
AGI,14.96,14.80
GLAXO,45.63,46.29
TATACONSUM,59.92,59.41
ZEEL,36.77,35.53
CHOLAFIN,26.35,26.35
INDHOTEL,45.85,50.41
FMGOETZE,14.16,13.32
KOTAKBANK,20.25,20.52
ORIENTHOT,38.50,38.12
GILLETTE,34.60,34.60
GOLDENTOBC,5.99,6.79
KANSAINER,25.09,23.32
FOSECOIND,48.65,43.60
ESABINDIA,38.88,41.95
3MINDIA,67.50,88.87
ANDHRAPAP,51.24,51.24
GABRIEL,84.84,81.97
SCHAEFFLER,50.95,50.95
AARTIIND,33.58,34.16
RALLIS,18.41,
AMJLAND,10.32,10.32
PRAKASH,6.85,6.85
MFSL,392.56,392.56
KSB,58.36,54.75
KOPRAN,54.01,54.01
HEGAM,21.81,21.81
GREAVESCOT,232.96,264.74
GODFRYPHLP,22.84,22.84
VARDMNPOLY,0.90,31.31
SURYAROSNI,14.98,14.98
TATAINVEST,79.18,79.18
GLFL,543.58,543.58
TIMKEN,58.61,58.61
SUDARSCHEM,110.40,73.46
SHREECEM,49.62,49.62
SAKHTISUG,7.91,7.91
IPCALAB,36.21,34.62
INGERRAND,50.15,48.85
JSWDULUX,7.33,40.40
