SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,56.49,56.49
WHEELS,19.52,19.52
RIIL,130.22,130.22
PREMIERPOL,18.46,18.46
RAYMOND,18.09,18.09
SHREDIGCEM,47.71,47.71
SESHAPAPER,19.29,19.29
SMLISUZU,31.64,31.64
SUNDRMFAST,38.35,38.35
FACT,613.47,742.35
EXIDEIND,38.91,38.91
ELECON,24.94,28.77
CRISIL,44.59,44.59
LMW,149.67,148.72
NELCO,298.39,298.39
MASTEK,17.13,17.34
MAHSCOOTER,81.64,101.69
LUMAXIND,65.30,65.30
TRENT,108.84,108.84
KECL,336.69,
CUMMINSIND,58.00,58.30
KCP,8.58,7.92
JAYBARMARU,23.88,23.88
JBCHEPHARM,39.08,39.08
INFY,21.94,21.94
INDIAGLYCO,28.04,28.04
IONEXCHANG,28.09,28.09
IFBIND,54.36,54.36
IGPL,21.33,21.33
HIMATSEIDE,22.64,8.52
GNFC,13.17,13.17
BPCL,9.67,9.53
BHARATFORG,56.26,56.08
BASF,48.08,48.85
FORCEMOT,25.28,35.89
ATUL,35.03,35.03
ARVIND,20.98,20.98
ACC,14.19,14.70
TATAMOTORS,11.76,11.46
SCI,11.93,11.93
LINDEINDIA,120.69,120.69
HINDPETRO,8.71,8.71
ESCORTS,30.75,32.31
RELINFRA,1.12,1.29
BAJAJHLDNG,67.14,206.40
ASHOKLEY,24.26,24.36
VOLTAS,58.74,58.74
TITAN,80.53,80.53
TATASTEEL,51.58,47.94
SUNDARMFIN,26.89,26.89
SPIC,14.56,14.56
VEDL,9.15,10.13
SBIN,9.95,9.95
RELIANCE,19.63,19.63
PFIZER,28.49,34.08
NOCIL,31.25,31.25
BOSCHLTD,42.25,50.78
DRREDDY,17.83,17.83
BATAINDIA,71.78,68.34
DEEPAKFERT,19.17,19.17
CHAMBLFERT,12.65,12.65
CARBORUNIV,86.88,120.32
MAHSEAMLES,9.04,9.01
HINDOILEXP,15.10,19.27
DICIND,28.97,29.94
