SYMBOL,SYMBOL P/E,ADJUSTED P/E
KAYNES,159.62,159.62
NGLFINE,29.14,29.14
SABAR,12.5,12.5
JFLLIFE,20.96,20.96
SWASTIK,145.59,145.59
FIDEL,29.73,29.73
AXITA,31.39,31.39
PLAZACABLE,106.86,106.86
SENCO,53.7,53.7
TRU,32.76,32.76
RADHIKAJWE,36.39,36.39
SPLPETRO,39.43,39.43
RAMRAT,46.46,46.46
VIVIANA,73.41,73.41
CSLFINANCE,14.06,14.06
GOYALALUM,67.09,67.09
RUSTOMJEE,139.33,139.33
GENSOL,53.12,53.04
DBOL,29.43,29.43
KANDARP,46.79,46.79
GSLSU,52.73,52.73
SPORTKING,16.94,16.94
MANORAMA,116.32,116.32
ISHAN,,215.57
ARABIAN,29.99,29.99
INNOVACAP,41.16,41.16
GRMOVER,24.22,24.22
SYNCOMF,70.19,70.15
BAHETI,55,55
SULA,40.64,40.64
SIGNATURE,407.14,407.14
ANNAPURNA,66.3,66.3
KRITINUT,14.58,14.58
KALAMANDIR,30.64,30.64
AVALON,198.56,198.56
RITEZONE,16.59,16.59
CONCORDBIO,63.99,63.99
GRCL,154.49,154.49
BAIDFIN,17.15,17.15
PHANTOMFX,19.7,19.7
QUICKTOUCH,13.47,13.47
IPSL,31.87,31.87
KAMOPAINTS,71.51,71.51
BLUEJET,55.33,52.99
MVGJL,15.51,15.51
JIWANRAM,24.08,24.08
SCPL,19.43,19.43
SUKHJITS,16.49,16.49
ARHAM,57.03,57.03
MANKIND,51.45,51.45
SKYGOLD,71.41,71.41
ARIHANTACA,77.27,77.27
SATINDLTD,6.51,6.51
DIVGIITTS,51.41,51.41
ANLON,56.08,56.08
MOTISONS,109.25,110.86
CMNL,22.84,22.53
DIACABS,259.39,255.85
IKIO,37.62,37.62
MANOMAY,25.77,25.77
FAZE3Q,27.14,27.14
LLOYDSME,36.88,36.88
AARTIPHARM,24.76,24.76
RHL,54.55,54.55
SAHYADRI,16.31,16.31
SAHANA,82.02,82.02
NINSYS,57.59,57.59
DUCOL,39.34,39.34
SBFC,35.88,35.88
SBGLP,80.35,80.35
ASMS,365.26,351.81
HYBRIDFIN,12.09,11.87
LRRPL,194.46,194.46
ZAGGLE,93.44,93.44
GANDHAR,14.1,14.1
AGARWALFT,353.43,353.43
HONASA,115.22,115.22
RISHABH,41.92,41.92
IRMENERGY,21.56,21.56
SAH,394.09,394.09
DENEERS,23.15,23.15
CYIENTDLM,82.44,82.44
AGUL,18.11,18.11
AKI,121.62,121.62
MASTER,46.34,46.34
YCCL,32.49,32.49
PATTECH,85.38,85.38
AUROIMPEX,16.02,16.02
SPECTSTM,30.32,30.32
ATAM,29.33,29.33
IDEAFORGE,109.39,109.39
SHRITECH,12.43,12.43
URBAN,25.62,25.62
INFINIUM,103.09,103.09
AARTECH,118.29,118.29
ESFL,99.34,99.34
DOLPHIN,177.19,185.26
REMUS,54.03,54.03
NOVAAGRI,27.41,27.41
REDTAPE,67.6,67.6
CELLPOINT,36.31,36.31
PROV,79.82,79.82
NETWEB,156.59,156.59
PYRAMID,21.48,21.48
EMSLIMITED,25.06,25.06
EFACTOR,19.81,19.81
