SYMBOL,SYMBOL P/E,ADJUSTED P/E
PENINLAND,52.00,51.01
THERMAX,63.40,63.40
WHEELS,15.34,15.34
RIIL,128.65,128.65
PREMIERPOL,21.68,21.68
RAYMOND,23.12,22.68
SHREDIGCEM,44.36,44.36
SESHAPAPER,12.97,12.97
SMLISUZU,18.66,18.66
SUNDRMFAST,37.24,37.24
FACT,,614.75
EXIDEIND,52.17,52.17
ELECON,33.97,33.97
CRISIL,50.25,50.25
LMW,143.43,143.43
PEL,66.87,
NELCO,197.82,197.82
MASTEK,17.24,17.46
MAHSCOOTER,60.08,80.41
LUMAXIND,40.60,40.60
TRENT,128.48,128.48
KECL,60.98,259.25
CUMMINSIND,45.13,45.13
KCP,9.56,8.66
JAYBARMARU,28.44,28.44
JBCHEPHARM,37.38,37.38
INFY,23.42,23.42
INDIAGLYCO,25.36,25.36
IONEXCHANG,34.17,34.17
IFBIND,39.56,39.56
IGPL,13.13,13.13
HIMATSEIDE,21.48,21.48
GNFC,14.42,14.42
BPCL,11.44,11.19
BHARATFORG,63.52,57.29
BASF,30.77,31.28
FORCEMOT,16.76,24.64
ATUL,41.44,41.44
ARVIND,31.00,31.00
ACC,14.43,14.95
TATAMOTORS,7.87,7.85
SCI,8.42,8.42
MRPL,817.57,817.57
LINDEINDIA,121.54,121.54
HINDPETRO,12.32,12.32
ESCORTS,31.50,31.50
RELINFRA,37.65,
BAJAJHLDNG,87.54,87.54
ASHOKLEY,21.85,22.16
ZUARIIND,,579.76
VOLTAS,42.86,42.86
TITAN,91.59,91.59
TATASTEEL,76.69,63.56
SUNDARMFIN,35.52,34.17
SPIC,19.19,12.95
VEDL,7.92,8.74
SBIN,8.77,8.77
RELIANCE,23.55,23.55
PFIZER,31.78,31.78
NOCIL,24.88,24.88
BOSCHLTD,44.41,44.44
DRREDDY,17.84,17.84
BATAINDIA,44.74,62.19
DEEPAKFERT,18.00,18.00
CHAMBLFERT,18.90,18.90
CARBORUNIV,50.15,59.30
MAHSEAMLES,11.22,11.22
HINDOILEXP,14.14,17.42
DICIND,31.19,32.13
COROMANDEL,32.34,37.26
BALMLAWRIE,17.59,17.59
VINDHYATEL,15.46,15.46
MOTOGENFIN,43.72,43.72
ASIANPAINT,54.06,52.43
RAMCOCEM,60.06,124.07
PGHL,35.26,33.98
ABREL,119.66,119.66
BEML,49.76,49.76
ADOR,27.71,24.66
CENTENKA,14.34,14.34
TATACHEM,105.24,62.99
TORNTPHARM,59.82,59.82
VTL,16.30,16.30
SUNDROP,526.39,471.13
FEDERALBNK,11.18,11.18
EPL,23.95,22.91
VLSFINANCE,4.72,4.72
SUPREMEIND,52.20,52.20
SRF,78.97,78.97
BIRLACABLE,87.33,87.33
BALRAMCHIN,29.76,29.76
AEGISLOG,39.23,39.23
WEIZMANIND,21.23,21.23
UNICHEMLAB,,41.21
BBOX,36.31,28.05
HONAUT,58.52,58.52
JTEKTINDIA,41.35,41.62
SAURASHCEM,186.72,186.72
RANEHOLDIN,8.68,81.96
PRECOT,13.11,16.29
TATAELXSI,45.69,45.69
SUNPHARMA,37.21,36.07
SHREYANIND,5.16,5.16
SANDESH,6.20,6.22
HCC,16.84,
ASHIMASYN,6.70,6.70
APOLLOHOSP,76.19,76.19
ARE&M,17.03,18.42
ADANIENT,55.68,63.99
IVP,13.97,13.97
BALKRISIND,30.23,30.23
INDBANK,16.24,16.24
GINNIFILA,48.73,48.73
EICHERMOT,39.00,39.00
RAJSREESUG,11.82,11.82
GVT&D,85.07,85.07
NEULANDLAB,51.75,64.88
ONGC,7.43,7.19
ZENSARTECH,24.45,24.45
TIL,8.82,185.26
TAINWALCHM,48.23,48.23
BERGEPAINT,58.18,58.18
BANARISUG,53.64,53.64
JINDALPOLY,10.49,17.77
KPIL,32.08,32.08
JYOTISTRUC,55.87,55.87
IGARASHI,54.47,54.47
BSL,14.41,14.41
BLUEDART,57.42,57.42
NKIND,917.44,917.44
JAYNECOIND,34.24,34.24
MUNJALSHOW,16.28,16.28
APCOTEXIND,31.76,31.76
SOTL,21.73,21.73
HSCL,37.83,37.83
RCF,28.24,30.02
RANASUG,8.75,8.75
KARURVYSYA,9.11,9.11
DECCANCE,424.75,74.47
ARENTERP,18.93,18.93
WSI,819.48,178.33
UFLEX,,8.41
TATAPOWER,34.57,33.34
ADVANIHOTR,20.75,20.75
THOMASCOOK,24.55,24.24
SUNFLAG,25.62,25.62
SUBROS,28.23,28.23
SPMLINFRA,37.72,39.67
SIMPLEXINF,14.59,14.59
