SYMBOL,SYMBOL P/E,ADJUSTED P/E
AURIONPRO,42.33,42.33
AIAENG,30.52,30.53
ORIENTCER,27.65,32.6
VIMTALABS,25.59,25.59
NITINSPIN,13.45,13.45
ENIL,27.99,28.92
GVKPIL,7.34,7.34
KEC,54.75,54.75
BLKASHYAP,28.58,28.58
SOLARINDS,97.07,97.07
SUNTV,13.51,13.51
EMKAY,12.77,12.77
BALPHARMA,24.34,24.34
RATNAMANI,38.17,38.17
ALLCARGO,44.75,58.85
EMAMILTD,37.51,37.26
TECHM,50.25,50.32
SELAN,26.58,26.58
HOVS,29.27,29.27
ALICON,13.45,13.45
JMFINANCIL,272.93,7.49
DCBBANK,7.48,7.48
INSPIRISYS,40.75,40.75
NAUKRI,101.6,94.68
TORNTPOWER,38.07,38.07
VENUSREM,15.16,15.16
PARACABLES,27.86,27.86
LUMAXTECH,19.81,19.81
GANDHITUBE,17.26,17.26
UNOMINDA,66.04,67.7
TIIL,20.26,19.77
TTL,48.6,48.6
PAGEIND,70.46,70.46
JKTYRE,13.02,12.71
BANSWRAS,14.29,14.29
AROGRANITE,36.85,36.85
NDLVENTURE,185.76,185.76
FORTIS,56.42,57.53
V2RETAIL,67.11,67.11
CENTRALBK,21.79,21.79
CIEINDIA,25.01,25.01
PURVA,195.38,195.38
NAGREEKCAP,.81,.81
MANGCHEFER,8.11,8.11
BAJAJELEC,78.11,78.11
BVCL,15.78,15.78
RGL,13.46,13.46
COLPAL,54.6,54.03
KALYANIFRG,33.56,33.56
ECLERX,21.02,20.96
MANAKSIA,8.36,6.33
BIRLAMONEY,13.08,13.08
CORDSCABLE,26.91,26.91
SEPC,116.95,116.95
NAHARCAP,12.18,12.18
DPSCLTD,98.93,98.93
TITAGARH,66.01,65.63
BAJAJ-AUTO,34.09,34.09
DIGISPICE,12.73,29.25
RPGLIFE,26.95,26.95
RANEENGINE,22.68,16.95
ARCHIDPLY,28.57,28.57
VINYLINDIA,29.28,29.28
ZFCVINDIA,81.25,81.25
JOCIL,95.13,95.13
ALKALI,98.87,82.35
TPHQ,20.28,20.28
MAWANASUG,10.46,10.46
AJMERA,22.71,22.71
EXCEL,81.64,81.64
EXPLEOSOL,20.66,20.66
SUNTECK,97.42,97.42
SARDAEN,15.51,15.45
AHLUCONT,20.94,33.64
GODREJPROP,107.41,107.41
MMTC,154.61,219.33
NESTLEIND,90.9,91.24
JUBLFOOD,84.7,144.52
EMMBI,17.63,17.63
TEXMOPIPES,47.19,15.53
LGBBROSLTD,14.34,14.61
SJVN,60.51,65.08
HMVL,72.89,72.89
AHLEAST,7.72,10.09
BAJAJCON,21.13,21.13
SASTASUNDR,10.51,10.51
RAMKY,10.99,10.99
ASHOKA,8.98,10.36
JWL,74.39,74.39
SHAH,43.26,43.26
RESPONIND,50.58,50.58
PENIND,19.75,19.75
KIRLOSENG,41.22,40.28
SUMMITSEC,19.83,19.83
HINDMOTORS,28.85,28.85
VADILALIND,21.15,21.15
VSTTILLERS,23.3,23.3
MAITHANALL,9.49,9.49
INVENTURE,17.89,14.83
THERMAX,100,110.53
RIIL,174.74,174.74
RAYMOND,22.64,21.56
SHREDIGCEM,17.41,17.41
SESHAPAPER,7.83,7.83
SUNDRMFAST,47.63,47.63
EXIDEIND,47.04,47.04
CRISIL,46.14,46.14
ORIENTPPR,158.32,158.32
MASTEK,23.63,23.45
TRENT,119.71,194.25
CUMMINSIND,66.72,66.66
JBCHEPHARM,49.76,49.76
INDIAGLYCO,14.9,14.9
IONEXCHANG,38.6,38.6
HIMATSEIDE,11.08,11.08
GFLLIMITED,272.44,272.44
BHARATFORG,79.99,79.38
ATUL,52.64,52.64
TATAMOTORS,9.86,9.64
MRPL,9.94,9.92
ESCORTS,40.86,40.86
BAJAJHLDNG,62.79,62.79
ZUARIIND,1.22,
VOLTAS,116.34,116.34
TATASTEEL,,63.19
SPIC,16.83,11.44
RELIANCE,24.61,24.61
BATAINDIA,66.85,61.11
CARBORUNIV,70.12,70.12
DICIND,,97.09
MOTOGENFIN,107.68,107.68
RAMCOCEM,44.54,44.54
CENTURYTEX,101.39,38.3
TORNTPHARM,55.1,57.65
VLSFINANCE,2.71,2.71
SRF,49.07,49.07
BBOX,29.94,23.94
HONAUT,90.68,90.68
PRECOT,27.1,43.11
APOLLOHOSP,91.56,91.68
ARE&M,23.94,23.94
BALKRISIND,40.07,40.07
RAJSREESUG,14.38,14.38
ONGC,6.18,6.04
TAINWALCHM,34.3,34.3
ANIKINDS,432.94,432.94
BSL,15.99,15.99
APCOTEXIND,39.13,39.13
RCF,37.33,44.42
TATAPOWER,44.98,48.61
SUNFLAG,26.87,26.87
BHARATRAS,54.5,54.5
JUBLPHARMA,102.16,70.19
IFCI,63.26,63.77
HLVLTD,68,68
HEIDELBERG,27.3,27.3
MANGLMCEM,39.25,39.25
PCBL,18.04,18.04
3PLAND,30.17,30.17
HONDAPOWER,29.36,30.62
RUBYMILLS,15.29,15.29
BBL,37.09,37.09
DCMSHRIRAM,34.82,34.82
COSMOFIRST,23.36,23.36
HEROMOTOCO,26.5,25.69
HARRMALAYA,,1125.16
ITC,25.69,25.68
HINDCOMPOS,18.13,18.13
OSWALGREEN,125.34,125.34
HUHTAMAKI,5.85,22.85
RICOAUTO,41.12,39.3
SIYSIL,10.81,10.81
PRECWIRE,30.56,30.56
NCC,24.51,23.84
SEAMECLTD,21.34,21.34
BBTC,5.32,5.14
GICHSGFIN,7.37,7.37
BANARBEADS,20.89,20.89
WSTCSTPAPR,5,5
S&SPOWER,33.12,33.12
PRUDMOULI,12.01,11.17
PRAJIND,33.86,33.86
EVERESTIND,97.41,143.8
KEEPLEARN,142.88,142.88
TFCILTD,16.29,16.29
AGI,16.78,16.78
TATACONSUM,77.65,66.99
ZEEL,71.9,254.13
KOTAKBANK,18.58,18.58
JAYSREETEA,22.39,
FOSECOIND,31.03,35.67
ANDHRAPAP,5.84,5.84
SCHAEFFLER,73.71,73.44
MFSL,80.71,80.71
KSB,81.78,81.78
GODFRYPHLP,27.91,27.91
SUDARSCHEM,15.22,48.52
INGERRAND,61.65,61.65
HINDUNILVR,53.2,53.22
AMBUJACEM,33.12,34.7
DCW,98.1,92.5
CESC,13.47,16.41
BAJFINANCE,28.7,28.7
NAVA,5.63,6.14
CORALFINAC,8.99,8.99
PEARLPOLY,88.92,88.92
KHAITANLTD,25.43,25.43
ANDHRSUGAR,24.95,23.88
STARPAPER,5.45,5.33
AUSOMENT,14.84,14.84
JAYAGROGN,13.73,13.73
SILINV,17.8,17.8
MOTHERSON,36.84,35.74
SOMATEX,5.32,
CREST,16.27,16.27
WENDT,72.58,72.58
SHRIRAMFIN,11.97,11.97
MIRZAINT,48.73,48.73
GUJAPOLLO,24.48,24.48
GUJRAFFIA,43.02,43.02
KOTHARIPET,11.68,11.62
GAIL,15.62,16.18
CONCOR,53.16,53.16
KCPSUGIND,6.08,6.82
FDC,23.08,23.08
ADROITINFO,13.31,13.31
INDUSINDBK,12.68,12.68
TRIGYN,17.95,17.95
CUB,10.43,10.43
ITDCEM,26.7,26.7
SONATSOFTW,46.84,4.01
CYBERTECH,19.94,19.94
DHANBANK,18.16,18.16
STCINDIA,16.16,17.37
RSSOFTWARE,27.52,27.52
IVC,28.94,28.94
ALEMBICLTD,27.26,27.26
BSOFT,26.76,26.76
STAR,290.87,33.93
ZYDUSLIFE,26.27,26.22
RAJESHEXPO,26.09,26.09
NRBBEARING,12.62,34.31
BLBLIMITED,37.37,37.37
TVSMOTOR,56.82,56.82
PNC,36.27,36.27
GAEL,19.01,19.01
MRO-TEK,45.78,45.78
HIKAL,50.46,50.46
ACLGATI,210.91,
ASAL,68.14,68.14
APTECHT,44.9,38.59
UNIONBANK,8.92,8.92
DIVISLAB,71.46,71.46
BAGFILMS,20.37,20.37
TVSELECT,2119.23,2119.23
UNIENTER,26.93,26.93
MUKANDLTD,21.82,21.82
MAHABANK,12.06,12.06
POONAWALLA,21.06,30.83
DATAMATICS,16.44,16.44
LT,32.4,32.55
NIITLTD,33.87,33.66
COFORGE,39.67,40.11
INDSWFTLTD,8.07,8.07
NTPC,17.67,17.67
SUPRAJIT,36.67,36.67
JINDALPHOT,45.23,45.23
ALLSEC,24.76,24.76
SHOPERSTOP,103.88,95.84
SURYALAXMI,35.89,21.05
63MOONS,7.2,7.2
GEOJITFSL,16.54,16.54
NECLIFE,143.01,143.01
IDFC,559.92,559.92
IMPAL,17.04,17.04
LTF,16.44,16.44
BODALCHEM,137.96,137.96
ASAHISONG,27.56,
TDPOWERSYS,44.18,44.18
TRITURBINE,69.31,69.31
JISLDVREQS,.66,.66
RUPA,28.05,26.98
