SYMBOL,SYMBOL P/E,ADJUSTED P/E
CENTUM,,3715.54
DELTACORP,17.51,21.91
CERA,54.73,54.44
ADANIPORTS,34.83,33.21
VINATIORGA,58.96,58.96
NHPC,24.37,24.37
OIL,15.58,15.65
AMRUTANJAN,51.49,51.49
DEN,11.91,11.91
SHILPAMED,135.91,146.3
DLINKINDIA,21.67,21.67
DBCORP,13,13
BEARDSELL,18.48,18.48
TRF,15.4,15.4
UNITEDTEA,14.27,14.27
EMMBI,21.19,21.19
KIRLOSBROS,44.21,44.35
MANAPPURAM,8.13,8.13
BAJAJCON,25.68,25.68
ADFFOODS,34.25,34.25
SASTASUNDR,8.74,8.82
WABAG,32.55,32.37
JWL,65.09,65.09
RESPONIND,39.41,39.41
PENIND,25.95,25.95
RKDL,,109.3
KICL,38.3,50.78
TEXRAIL,83.17,83.17
PFS,22.01,22.01
RELAXO,108.08,108.08
MAITHANALL,4.34,4.34
LTF,17.03,17.03
SAMMAANCAP,7.02,7.02
MITCON,23.15,23.15
JPOLYINVST,27.65,27.65
HATSUN,91.78,91.78
SHARDACROP,35.89,35.89
MONTECARLO,24.79,24.79
GULPOLY,55.9,55.9
MOLDTKPAC,39.86,39.86
HESTERBIO,120.43,120.43
MANAKCOAT,33.98,33.98
VIPULLTD,1.9,1.87
NILAINFRA,36.07,36.07
ADANIENSOL,,80.55
SATIN,5.21,5.21
GUJGASLTD,32.64,33.82
BALAXI,13.55,16.35
PILANIINVS,40.59,40.59
PRECAM,46.98,67.04
BHAGERIA,34.26,34.26
KDDL,30.49,30.56
THERMAX,78.5,91.45
RIIL,176.56,176.56
RAYMOND,20.94,20.15
SHREDIGCEM,18.37,18.37
SMLISUZU,24.16,24.16
SUNDRMFAST,52.24,52.24
CRISIL,50.88,50.88
PEL,,136.15
MASTEK,29.55,29.32
TRENT,160.37,241.27
CUMMINSIND,66.84,66.78
JBCHEPHARM,51.22,51.22
INDIAGLYCO,24.89,24.89
IONEXCHANG,50.45,50.45
HIMATSEIDE,14.36,14.36
GFLLIMITED,181.89,181.89
BHARATFORG,87.01,78.45
ATUL,72.1,72.1
TATAMOTORS,10.58,10.51
MRPL,14.15,14.11
ESCORTS,40.66,40.66
BAJAJHLDNG,77,77
ZUARIIND,1.53,
VOLTAS,94.33,94.33
TATASTEEL,,53.32
SPIC,19.89,13.87
RELIANCE,26.02,26.02
DRREDDY,20.96,20.96
CARBORUNIV,70.26,70.26
ASIANPAINT,60.76,60.76
CENTURYTEX,100.25,100.25
TORNTPHARM,65.59,68.48
FEDERALBNK,12.23,12.23
EPL,36.91,34.99
BIRLACABLE,78.32,78.32
AEGISLOG,40.71,40.71
UNICHEMLAB,,2274.79
JTEKTINDIA,41.92,41.92
HCC,18.99,
ARE&M,29.52,29.52
ADANIENT,81.9,77.48
GET&D,145.91,145.91
BANARISUG,27.42,27.42
KPIL,41.76,41.76
IGARASHI,130.68,130.68
JAYNECOIND,30.2,26.94
SOTL,22.61,22.61
WSI,21.26,20.41
ADVANIHOTR,29.11,29.11
SIMPLEXINF,12.29,12.29
VSTIND,25.52,25.52
JUBLPHARMA,24.47,55.74
SOMANYCERA,30.87,31.99
HLVLTD,61.89,61.89
M&M,31.04,31.04
KABRAEXTRU,49.42,49.42
PRSMJOHNSN,75.88,
PCBL,34.06,34.06
3PLAND,41.91,41.91
SAIL,22.53,15.2
GRAPHITE,9.88,37.26
BBL,41.54,41.54
DCMSHRIRAM,36.94,36.94
COSMOFIRST,29.87,29.87
HDFCBANK,17.8,17.7
GMBREW,12.39,12.39
ITC,30.46,30.45
IOC,8.08,8.08
OSWALGREEN,634.62,634.62
HUHTAMAKI,7.75,33.68
RICOAUTO,42.68,41.58
MANINDS,25.73,25.73
SIYSIL,12.17,12.17
ONWARDTEC,31.37,31.37
NCC,26,25.33
SEAMECLTD,26.35,27.93
BBTC,9.03,8.71
GICHSGFIN,8.42,8.42
BANARBEADS,22.96,22.96
WSTCSTPAPR,6.44,6.44
VENKEYS,23.8,23.8
PRUDMOULI,12.34,11.43
TFCILTD,18.23,18.23
GTL,1.11,5.34
AGI,23.5,23.5
TATACONSUM,94.95,81.03
ZEEL,41.76,31.88
KOTAKBANK,17.03,19.68
FOSECOIND,47.57,47.79
ANDHRAPAP,8.89,8.89
SCHAEFFLER,69.98,69.72
AMJLAND,17.47,17.47
KSB,78.13,78.13
GODFRYPHLP,43.05,40.64
GLFL,267.87,267.87
SUDARSCHEM,60.43,60.43
INGERRAND,57.66,57.66
HINDUNILVR,63.44,63.42
AMBUJACEM,35.6,37.44
DCM,34.42,34.42
HEUBACHIND,40.54,40.54
PVP,10.61,
NAVA,9.95,10.79
AUTOAXLES,18.69,18.69
KHAITANLTD,19.96,19.96
ANDHRSUGAR,35.36,33.47
JAYAGROGN,17.08,17.08
SILINV,20.91,20.91
BIOFILCHEM,173.57,173.57
SUNDRMBRAK,43.55,43.55
MOTHERSON,41.76,40.65
CREST,12.53,12.53
WENDT,74.78,74.78
SHRIRAMFIN,15.43,15.43
DYNAMATECH,55.4,100.99
ALKYLAMINE,72.52,72.52
INDRAMEDCO,24.71,24.71
MADRASFERT,22.84,14.05
ICICIBANK,17.98,17.98
INDSWFTLAB,2.66,14.04
ADROITINFO,13.51,13.51
JAICORPLTD,106.98,106.98
MAHAPEXLTD,.65,44.56
ASAHIINDIA,54.27,54.27
KOTHARIPRO,39.61,39.61
SOUTHBANK,6.06,6.06
ITDCEM,30.45,30.45
CYIENT,31.93,30.11
CYBERTECH,25.09,25.09
GOACARBON,8.62,8.62
STCINDIA,16.49,17.44
RSSOFTWARE,39.13,39.13
NATIONALUM,13.61,15.8
ALEMBICLTD,41.95,41.95
ICDSLTD,28.29,28.29
BSOFT,26.12,26.12
ZYDUSLIFE,29.12,29.12
RAJESHEXPO,231.6,231.6
IOB,41.91,41.91
BLUESTARCO,71.95,71.95
PNBGILTS,34.01,37.16
TAJGVK,27.5,27.5
CHENNPETRO,5.91,5.91
GAEL,18.03,18.03
BALAJITELE,109.43,109.43
MARKSANS,31.26,31.26
ACLGATI,229.13,
UNITDSPR,74.52,74.71
OLECTRA,165.71,180.41
TIMESGTY,63.11,63.11
NUCLEUS,22.66,22.66
GODREJIND,29.17,29.17
UCOBANK,31.68,31.68
NSIL,35.54,35.54
VAIBHAVGBL,45.48,43.5
POONAWALLA,17.97,25.68
RKFORGE,50.33,50.27
APARINDS,41.19,41.19
TCS,34.59,34.07
GULFPETRO,12.45,12.45
NTPC,19.32,19.32
JBMA,117.15,117.15
SUPRAJIT,45.51,45.51
JINDALPHOT,60.22,60.22
ALLSEC,20.91,25.24
SHOPERSTOP,217.25,186.99
63MOONS,9.54,9.54
VHL,351.5,41.58
YESBANK,52.96,52.96
IDFC,747.61,747.61
SUZLON,122.78,114.57
AIAENG,37,37.02
ORIENTCER,35.41,39.13
EKC,20.6,20.23
ENIL,32.74,32.74
JAGRAN,12.86,12.86
M&MFIN,19.22,19.22
KEI,69.57,69.56
VAKRANGEE,373.68,396.56
RSYSTEMS,40.99,40.99
BALPHARMA,28.59,28.59
KAMDHENU,24.95,24.95
PIONEEREMB,51.08,51.08
MUNJALAU,27.98,16.7
TECHM,61.68,61.76
ANANTRAJ,65.43,65.43
BINANIIND,29.55,
ALICON,31.71,31.71
INSPIRISYS,43.21,43.21
LTFOODS,21.05,21.05
VENUSREM,16.74,16.74
PLASTIBLEN,22.37,22.37
TANLA,22.23,22.23
PTL,22.62,22.62
GANDHITUBE,19.02,19.02
UNOMINDA,85.58,87.66
TTL,23.18,64.47
SMSPHARMA,45.66,45.66
LAOPALA,29.17,29.17
NAHARPOLY,2365.06,2365.06
BALAMINES,33.65,33.65
AROGRANITE,58.01,58.01
NDLVENTURE,277.85,277.85
SRHHYPOLTD,13.86,12.49
TIMETECHNO,25.98,25.98
DLF,125.29,125.29
CENTRALBK,17.36,17.36
PURVA,137.86,137.86
POWERGRID,19.8,19.8
MAANALU,25.94,25.94
BAJAJELEC,88.59,88.59
BVCL,20.05,20.05
RGL,13.75,13.75
JYOTHYLAB,55.87,55.87
HITECHCORP,21.93,22.67
TRIL,133.07,133.07
DVL,29.04,29.04
PATINTLOG,27.23,27.23
AMBIKCO,15.92,15.92
BIRLAMONEY,15.06,15.06
JKIL,18.97,18.97
KNRCON,12.32,12.32
SEPC,130.36,130.36
NMDC,11.29,10.9
RECLTD,10.71,10.71
TITAGARH,63.97,63.61
BAJAJ-AUTO,35.77,35.77
DIGISPICE,15.46,41.39
ALMONDZ,21.57,55.47
RANEENGINE,34,27.62
LOTUSEYE,73.57,74.36
VINYLINDIA,33.96,33.96
ZFCVINDIA,72.88,72.88
TATAMTRDVR,1.11,1.11
TPHQ,26.95,26.95
GKWLIMITED,197.91,197.91
ADANIPOWER,16.26,16.26
EXPLEOSOL,21.69,21.69
SUNTECK,89.62,89.62
JSWENERGY,63.69,63.69
MMTC,160.87,121.55
NESTLEIND,75.81,76.03
MBLINFRA,4.08,
THANGAMAYL,42.57,42.57
