SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,51.44,51.44
WHEELS,18.51,18.51
RIIL,130.74,130.74
PREMIERPOL,19.65,19.65
RAYMOND,15.64,15.64
SHREDIGCEM,48.11,48.11
SESHAPAPER,18.77,18.77
SMLMAH,28.13,28.13
SUNDRMFAST,36.56,36.56
FACT,606.57,733.99
EXIDEIND,37.38,37.38
ELECON,22.59,26.05
CRISIL,45.45,45.45
LMW,158.43,157.42
NELCO,300.27,300.27
MASTEK,17.73,17.94
MAHSCOOTER,69.29,86.31
LUMAXIND,64.99,64.99
TRENT,101.43,101.43
KECL,322.69,
CUMMINSIND,64.02,64.34
KCP,7.90,7.29
JAYBARMARU,19.93,19.93
JBCHEPHARM,39.54,39.54
INFY,23.51,23.51
INDIAGLYCO,36.82,36.82
IONEXCHANG,24.08,24.08
IFBIND,55.25,55.25
IGPL,19.05,19.05
HIMATSEIDE,23.64,8.90
GNFC,13.20,13.20
BPCL,10.38,10.23
BHARATFORG,65.44,65.23
BASF,48.06,48.83
FORCEMOT,25.44,36.11
ATUL,34.52,34.52
ARVIND,24.02,24.02
ACC,14.23,14.74
TMPV,6.26,6.11
SCI,12.97,12.97
LINDEINDIA,115.29,115.29
HINDPETRO,9.27,9.27
ESCORTS,32.27,33.91
RELINFRA,0.76,0.88
BAJAJHLDNG,63.82,196.18
ASHOKLEY,24.60,24.71
VOLTAS,60.58,60.58
TITAN,93.38,93.38
TATASTEEL,51.35,47.72
SUNDARMFIN,28.67,28.67
SPIC,13.91,13.91
VEDL,9.76,10.79
SBIN,11.09,11.09
RELIANCE,22.26,22.26
PFIZER,28.29,33.84
NOCIL,30.49,30.49
BOSCHLTD,40.43,48.59
DRREDDY,18.13,18.13
BATAINDIA,61.64,58.68
DEEPAKFERT,18.11,18.11
CHAMBLFERT,11.37,11.37
CARBORUNIV,76.84,106.42
MAHSEAMLES,8.64,8.62
HINDOILEXP,12.79,16.32
DICIND,29.97,30.98
COROMANDEL,29.20,33.26
BALMLAWRIE,16.08,16.08
WILLAMAGOR,1.31,1.31
VINDHYATEL,23.35,23.35
MOTOGENFIN,128.01,128.01
ASIANPAINT,78.84,73.54
RAMCOCEM,75.13,208.79
INDIACEM,,540.25
PGHL,32.20,32.20
BEML,53.06,53.06
ADOR,52.02,43.75
CENTENKA,17.12,17.12
TATACHEM,58.46,42.36
TORNTPHARM,62.32,61.79
VTL,16.19,16.19
SUNDROP,,69.11
FEDERALBNK,14.68,14.68
EPL,16.05,15.91
VLSFINANCE,37.21,37.21
SUPREMEIND,56.45,56.45
SRF,58.80,58.80
BIRLACABLE,72.93,72.93
BALRAMCHIN,23.88,23.88
AEGISLOG,33.38,33.38
WEIZMANIND,19.34,19.34
UNICHEMLAB,25.10,25.10
BBOX,40.77,31.93
HONAUT,58.99,58.99
JTEKTINDIA,58.01,58.45
SAURASHCEM,73.53,189.08
RANEHOLDIN,9.56,58.70
PRECOT,11.96,11.96
TATAELXSI,44.47,44.47
SUNPHARMA,41.01,37.10
KOHINOOR,0.29,
SHREYANIND,4.74,4.74
SANDESH,10.06,10.15
HCC,12.90,
APOLLOHOSP,66.61,66.61
ARE&M,20.29,22.26
ADANIENT,75.99,89.79
IVP,18.46,18.46
BALKRISIND,30.85,30.85
INDBANK,21.51,21.51
GINNIFILA,18.11,14.75
EICHERMOT,47.09,47.09
GVT&D,97.13,97.13
NEULANDLAB,120.90,162.25
ONGC,7.76,7.74
ZENSARTECH,23.93,23.93
TAINWALCHM,26.69,26.69
BERGEPAINT,61.03,59.54
BANARISUG,40.21,40.21
JINDALPOLY,,42.16
ANIKINDS,88.19,88.19
KPIL,30.13,30.13
JYOTISTRUC,34.19,34.19
IGARASHI,74.62,74.62
BSL,30.40,30.40
BLUEDART,55.58,55.58
JAYNECOIND,30.13,30.13
MUNJALSHOW,19.84,19.84
APCOTEXIND,35.70,35.70
SOTL,19.41,19.41
HSCL,35.61,35.61
RCF,28.33,28.61
RANASUG,5.65,5.65
KARURVYSYA,11.91,11.91
DECCANCE,58.94,58.94
ARENTERP,190.66,190.66
UFLEX,12.10,9.39
TATAPOWER,29.33,28.40
ADVANIHOTR,20.25,20.25
THOMASCOOK,29.28,28.61
SUNFLAG,22.72,22.72
SUBROS,35.52,35.52
SPMLINFRA,30.55,30.55
SIMPLEXINF,93.32,216.53
SIEMENS,55.55,55.55
BHARATRAS,30.68,28.52
WIPRO,19.01,19.01
VSTIND,14.63,20.35
JUBLPHARMA,36.82,34.84
UNIVCABLES,52.24,52.24
TATACOMM,38.24,59.03
TOKYOPLAST,113.33,113.33
SOMANYCERA,33.78,33.02
MURUDCERA,22.05,22.05
IFCI,28.36,28.13
HLVLTD,30.00,31.20
SANOFI,28.67,29.17
M&M,35.29,35.29
LIBERTSHOE,41.80,37.36
KAJARIACER,49.47,49.47
KABRAEXTRU,37.95,55.23
HEIDELBERG,35.75,35.75
MODTHREAD,50.23,50.23
MANGLMCEM,32.31,32.31
PRSMJOHNSN,177.88,
POLYPLEX,13.56,13.56
PIDILITIND,67.94,67.37
PCBL,30.51,30.48
3PLAND,34.14,34.14
OSWALAGRO,7.03,7.03
EIHAHOTELS,23.28,22.26
HONDAPOWER,33.97,33.97
JINDALSAW,7.35,7.35
SAIL,21.45,21.32
RUBYMILLS,16.92,16.92
STYRENIX,15.88,15.88
ABB,59.99,59.99
IDBI,13.69,13.69
GRAPHITE,30.54,30.54
CANFINHOME,13.37,13.37
BRITANNIA,63.41,63.41
BBL,23.96,23.96
ELECTCAST,8.13,8.13
DHAMPURSUG,16.13,16.13
DCMSHRIRAM,32.02,32.02
DABUR,52.14,52.14
COSMOFIRST,13.24,13.24
CIPLA,22.59,22.59
HEROMOTOCO,26.53,26.53
HDFCBANK,21.29,21.01
HARRMALAYA,12.18,12.18
GMBREW,18.13,18.13
GIPCL,12.96,12.96
ITC,25.32,25.31
INDIANHUME,3.61,23.20
HINDCOMPOS,19.89,14.58
IOC,16.26,18.57
OSWALGREEN,85.57,85.57
HUHTAMAKI,22.66,23.39
RICOAUTO,45.00,43.38
KAMATHOTEL,14.32,14.30
IFBAGRO,41.53,41.53
BANCOINDIA,23.42,23.42
MANINDS,20.89,20.89
APOLLOTYRE,39.14,41.44
SIYSIL,18.17,18.17
SHANTIGEAR,37.43,37.43
PRECWIRE,48.40,48.40
ONWARDTEC,19.59,19.59
NILKAMAL,22.89,22.89
NCC,13.14,13.14
ICIL,30.36,30.36
SEAMECLTD,19.94,19.96
ELGIEQUIP,44.04,44.04
AUROPHARMA,20.49,20.49
BBTC,6.24,6.32
EIHOTEL,36.13,31.35
LICHSGFIN,5.46,5.46
GICHSGFIN,7.07,6.60
BEPL,13.41,13.41
BANARBEADS,27.73,27.73
MOREPENLAB,25.86,25.86
WSTCSTPAPR,10.14,10.14
VENKEYS,32.69,32.69
GHCL,9.26,9.26
S&SPOWER,2027.05,200.11
PRUDMOULI,14.22,14.22
PRAJIND,43.90,43.90
BPL,,5.26
TRANSWORLD,20.65,13.55
KEEPLEARN,75.10,75.10
PGHH,50.34,50.34
VESUVIUS,38.62,38.62
TFCILTD,27.33,27.33
BOMDYEING,6.17,176.91
NAVNETEDUL,15.72,17.51
GUJALKALI,82.99,82.99
AGI,14.16,14.16
GLAXO,44.53,44.69
TATACONSUM,82.88,83.56
ZEEL,13.36,12.31
CHOLAFIN,31.46,31.46
INDHOTEL,51.00,58.31
FMGOETZE,15.95,15.95
KOTAKBANK,21.88,21.88
LYKALABS,39.42,39.42
ORIENTHOT,41.23,41.23
JAYSREETEA,3.47,7.15
GILLETTE,47.87,47.87
GOLDENTOBC,8.67,9.83
KANSAINER,17.11,31.69
FOSECOIND,40.68,40.68
ESABINDIA,50.65,50.65
3MINDIA,80.43,80.43
ANDHRAPAP,16.76,16.76
GABRIEL,58.75,58.75
SCHAEFFLER,61.30,61.30
AARTIIND,58.76,59.55
RALLIS,28.25,28.36
AMJLAND,10.85,10.85
PRAKASH,6.69,6.69
MFSL,170.47,170.47
KSB,51.39,51.39
KOPRAN,17.79,17.79
HEG,52.92,52.92
GREAVESCOT,323.66,
GODFRYPHLP,45.43,45.43
VARDMNPOLY,12.50,12.50
SURYAROSNI,19.43,19.43
TATAINVEST,176.89,176.89
TIMKEN,50.72,50.72
SUDARSCHEM,106.32,
SHREECEM,64.16,64.16
SAKHTISUG,11.04,17.82
IPCALAB,44.52,41.38
INGERRAND,46.35,46.35
AKZOINDIA,37.98,37.98
HINDALCO,10.32,10.09
HINDZINC,18.91,18.80
HINDUNILVR,52.78,53.57
GSFC,11.83,11.92
