SYMBOL,SYMBOL P/E,ADJUSTED P/E
ERIS,34.57,34.57
AUBANK,32.01,30.76
DYNPRO,90.13,90.13
SALASAR,59.14,59.14
THEINVEST,51.77,51.77
OPTIEMUS,45.43,45.43
COCHINSHIP,71.27,71.27
ABCAPITAL,19.91,19.91
CHOLAHLDNG,6.3,6.3
DPWIRES,28.36,28.36
DIAMONDYD,40.09,39.51
GATECHDVR,16.01,16.01
GODREJAGRO,36.71,36.71
IEX,47.14,47.14
TIINDIA,70.3,70.32
SECURCRED,11.98,11.98
5PAISA,30.58,30.58
SILVERTUC,61.48,61.48
SHRADHA,9.42,9.42
TOUCHWOOD,50.8,50.82
SILLYMONKS,141.2,141.2
GALAXYSURF,31.4,31.4
GMMPFAUDLR,33.11,33.11
SARVESHWAR,50.36,50.36
MITTAL,30.26,93.59
ISEC,13.64,13.64
AVG,20.86,34.64
BSHSL,93.35,93.35
GODHA,108.68,108.68
E2E,115.24,115.24
SVLL,80.01,80.01
SONAMLTD,29.1,29.1
INDIAMART,41.29,41.12
AFFLE,59.19,59.19
SPANDANA,11.12,11.12
UJJIVANSFB,7.53,7.53
SAFARI,57.84,57.84
360ONE,36.03,36.03
VISHWARAJ,25.53,25.53
GREENPANEL,27.59,27.59
APOLLOPIPE,64.6,64.6
ROUTE,24.72,25.64
SIGMA,21.01,21.01
EQUITASBNK,14.47,14.47
HINDWAREAP,74.66,74.66
ARTEMISMED,50.09,50.09
ATALREAL,29.44,29.44
MAHEPC,287.35,223.2
SUVENPHAR,60.97,60.97
KSOLVES,40.17,40.17
AARTISURF,27.23,27.23
BOROLTD,51.39,51.39
PAVNAIND,54.6,54.6
UNIDT,47.77,47.77
ANGELONE,20.82,20.82
ROML,46.47,46.47
RAILTEL,54.83,56.99
HERANBA,39.75,39.75
FAIRCHEMOR,44.07,44.07
ISGEC,34.96,34.96
PAKKA,23.96,23.96
SHAILY,55.97,55.97
FIBERWEB,15.85,15.85
SBCL,38.26,38.26
IPL,44.86,44.86
LODHA,98.85,93.09
UTKARSHBNK,11.92,11.92
CRAFTSMAN,29.59,29.59
EXXARO,190.54,190.54
KIMS,48.47,48.47
CLEAN,58.79,58.79
ABSLAMC,25.07,25.07
CARTRADE,52.96,52.96
DEVYANI,,567.91
SUPRIYA,26.92,26.92
AMIORG,113.25,51.14
PFIZER,40.07,40.56
DRREDDY,18.25,18.25
DEEPAKFERT,16.39,16.39
MAHSEAMLES,9.56,9.53
COROMANDEL,26.65,26.65
VINDHYATEL,25.69,25.69
ASIANPAINT,51.66,51.66
PGHL,39.22,39.22
BEML,69.7,69.7
TATACHEM,73.94,22.45
VTL,22.92,22.92
EPL,30.16,28.51
VIPIND,123.63,195.83
BIRLACABLE,34.26,34.26
HONAUT,102.14,102.14
PRECOT,29.21,46.46
SHREYANIND,4.32,4.32
APOLLOHOSP,97.33,97.47
EICHERMOT,38.06,38.06
ZENSARTECH,23.74,23.74
KPIL,38.41,38.41
IGARASHI,171.25,171.25
BLUEDART,62.58,62.58
HSCL,43.42,43.42
ARENTERP,18.31,18.31
SUBROS,42.37,42.37
WIPRO,22.43,22.43
JUBLPHARMA,112.28,77.14
MURUDCERA,54.69,54.69
HLVLTD,75.23,75.23
KAJARIACER,47.23,47.21
MANGLMCEM,41.31,41.31
3PLAND,30.91,30.91
SAIL,24.15,19.11
STYRENIX,22.1,22.1
BBL,42.88,42.88
FMGOETZE,18.18,18.18
GILLETTE,64.84,64.84
3MINDIA,70.46,70.46
AMJLAND,14.85,14.85
KOPRAN,24.52,24.52
TATAINVEST,106.32,106.32
IPCALAB,56.63,61.75
HINDUNILVR,56.64,56.67
EIDPARRY,7.85,7.85
BIRLACORPN,28.82,29.26
ASHAPURMIN,16.63,25.7
PEARLPOLY,86.45,86.45
SWARAJENG,24.64,24.64
TTKPRESTIG,46.27,46.27
EIMCOELECO,31.92,31.92
BIOFILCHEM,140.2,140.2
SANGAMIND,53.5,46.72
STERTOOLS,24.56,24.69
TVSSRICHAK,31,29.56
GUJAPOLLO,25.7,25.7
JAGSNPHARM,40.52,40.52
GUJRAFFIA,46.72,46.72
KOTHARIPET,12.43,12.38
BANKBARODA,8.04,8.04
GAIL,16.96,17.57
SKMEGGPROD,7.78,7.78
CONCOR,56.37,56.37
KCPSUGIND,7.75,8.7
REPRO,81.52,81.52
HAVELLS,90.72,90.72
AXISCADES,66.21,66.21
TIPSINDLTD,46.37,46.37
HIKAL,52.93,52.93
MARKSANS,23.14,23.14
TCI,25.51,25.31
PONNIERODE,9.1,9.1
UNIONBANK,8.22,8.22
GODREJIND,42.88,42.88
VARDHACRLC,25.79,25.79
