SYMBOL,SYMBOL P/E,ADJUSTED P/E
RGL,21.62,21.62
JYOTHYLAB,39.3,39.3
KALYANIFRG,35.35,35.35
TARIL,81.4,81.4
BRIGADE,44.55,44.55
MANAKSIA,8.09,5.94
DVL,32.81,32.81
ARIES,12.78,12.78
RPOWER,14.66,
CORDSCABLE,18.22,18.22
SEPC,123.3,123.3
GSS,18.82,18.82
VGUARD,53.11,53.11
NESCO,17.3,17.3
TITAGARH,43.9,43.66
BAJAJFINSV,16.43,16.43
DIGISPICE,13.99,49.14
GOKUL,45.64,45.64
RBL,13.3,13.01
LOTUSEYE,97.91,99.14
UBL,119.84,119.84
ZFCVINDIA,51.1,51.1
HINDNATGLS,2.9,1.18
MHRIL,49.83,49.83
VINATIORGA,46.94,46.94
OIL,8.28,8.28
RTNPOWER,.55,47.15
REFEX,42.13,42.19
JSWENERGY,47.05,47.05
HINDCOPPER,57.37,57.37
NESTLEIND,68,71.1
MBLINFRA,2.83,
THANGAMAYL,52.47,52.47
HATHWAY,35.42,34.92
MANINFRA,30.77,30.77
KIRLOSIND,12.1,11.57
AHLEAST,10.16,10.16
BAJAJCON,18.42,18.42
GPPL,20.52,18.9
CAREERP,10.02,10.02
GREENPOWER,73.6,71.73
BEDMUTHA,18.42,18.42
PRESTIGE,73.08,73.08
IOLCP,21.17,21.17
RPPINFRA,10.47,10.47
ZEELEARN,1.56,6.8
RKDL,335.64,335.64
STEL,45.72,45.72
HINDMOTORS,17.57,17.57
VADILALIND,19.39,19.39
OMINFRAL,53.59,53.59
DHANUKA,24.03,24.03
INVENTURE,13.88,11.99
LTF,14.17,14.17
BODALCHEM,493.06,493.06
ASAHISONG,30.32,29.89
THERMAX,62.83,72.56
RIIL,143.53,143.53
RAYMOND,22.19,21.78
SHREDIGCEM,29.09,29.09
SMLISUZU,15.73,15.73
SUNDRMFAST,39.77,39.77
LMW,138.47,138.47
NELCO,121.95,121.95
LUMAXIND,39.33,39.33
KECL,81.19,283.14
KCP,8.23,7.95
INFY,28.19,28.19
IONEXCHANG,39.39,39.39
IFBIND,43.2,43.2
GNFC,18.56,18.56
BHARATFORG,65.24,59.08
FORCEMOT,20.7,20.7
ARVIND,27.88,27.88
TATAMOTORS,8.28,8.27
LINDEINDIA,122.21,122.21
ESCORTS,35.95,35.95
ASHOKLEY,22.46,22.85
ZUARIIND,1.28,
SUNDARMFIN,32.16,30.9
VEDL,9.67,10.75
RELIANCE,21.54,21.54
BATAINDIA,47.94,68.7
CARBORUNIV,51.37,51.37
DICIND,116.44,54.52
MOTOGENFIN,53.15,53.15
RAMCOCEM,79.09,79.09
ABREL,136.03,136.03
ADORWELD,31.02,28.08
ATFL,457.08,1716.9
VLSFINANCE,3.21,3.21
BALRAMCHIN,24.41,24.41
AEGISLOG,35.14,35.14
UNICHEMLAB,,87.61
BBOX,51.27,39.77
SAURASHCEM,118.58,118.58
TATAELXSI,48.75,48.75
APOLLOHOSP,81.82,81.82
ARE&M,19.54,19.54
BALKRISIND,30.21,30.21
RAJSREESUG,37.66,37.66
GVT&D,115.93,115.93
BANARISUG,34.7,34.7
KPIL,34.6,34.6
IGARASHI,91.26,91.26
JAYNECOIND,282.9,118.06
SOTL,19.5,19.5
UFLEX,,7.83
SUNFLAG,28.9,28.9
SIEMENS,79.58,79.58
VSTIND,22.39,22.39
TOKYOPLAST,137.94,137.94
IFCI,50.06,50.23
HLVLTD,41.71,45.96
HEIDELBERG,47.31,47.31
PIDILITIND,73.87,72.04
HONDAPOWER,36.98,39.12
RUBYMILLS,19.19,19.19
STYRENIX,19.09,19.09
GRAPHITE,20.04,20.04
BBL,30.31,30.31
DABUR,53.09,53.09
COSMOFIRST,19.07,19.07
HDFCBANK,18.31,18.05
GMBREW,10.54,10.54
INDIANHUME,16.51,16.51
IOC,19.74,24.57
OSWALGREEN,95.49,95.49
HUHTAMAKI,4.23,22.62
KAMATHOTEL,12.27,38.59
BANCOINDIA,18.7,18.7
MANINDS,17.83,17.83
SHANTIGEAR,38.59,38.59
ONWARDTEC,25.07,25.07
ICIL,19.07,19.07
ELGIEQUIP,52.95,52.95
BBTC,7.78,7.63
LICHSGFIN,6.39,6.39
BEPL,16.93,16.93
MOREPENLAB,27.05,27.05
