SYMBOL,SYMBOL P/E,ADJUSTED P/E
AURIONPRO,57.53,57.53
AIAENG,36.19,36.21
ORIENTCER,29.99,35.36
VIMTALABS,27.42,27.42
NITINSPIN,15.92,15.92
GSPL,8.74,8.91
GVKPIL,3.73,3.73
KEC,54.28,54.28
INDOTECH,50.5,50.5
BLKASHYAP,43.72,43.72
CENTURYPLY,56.01,54.75
VAKRANGEE,492.95,536.26
GALLANTT,32.43,32.43
UTTAMSUGAR,9.03,9.03
RSYSTEMS,40.49,40.49
LOKESHMACH,54.22,54.22
KAMDHENU,26.41,26.41
PIONEEREMB,38.89,38.89
MUNJALAU,26.36,18.28
GRINDWELL,70.85,70.8
VOLTAMP,56.41,56.41
ACE,44.15,44.15
ALICON,16.13,16.13
TORNTPOWER,35.9,35.9
LTFOODS,17.98,17.98
VENUSREM,18.57,18.57
PARACABLES,26.54,26.54
PTL,24.63,24.63
GANDHITUBE,18.65,18.65
UNOMINDA,75.73,77.63
ORIENTBELL,6949.38,6949.38
TTL,56.28,56.28
PAGEIND,81.19,81.19
ASTRAL,103.65,103.65
THEMISMED,69.76,69.76
NDLVENTURE,219.99,219.99
WEBELSOLAR,,242.6
INSECTICID,23.23,23.23
HGS,27.87,27.87
KPRMILL,35.07,35.07
INDOWIND,52.96,46.28
CENTUM,,356.34
MANGCHEFER,10.39,10.39
RELIGARE,22.7,47.71
RGL,12.09,12.09
JYOTHYLAB,50.27,50.27
HITECHCORP,19.1,19.1
TRIL,130.05,130.05
DVL,33.03,33.03
AMBIKCO,17.57,17.57
BIRLAMONEY,14.69,14.69
JKIL,18.61,18.61
HERCULES,53.53,53.53
SEPC,129.51,129.51
NMDC,11.8,11.37
RECLTD,10.42,10.42
NESCO,16.53,16.53
TITAGARH,63.82,63.46
DIGISPICE,17.74,40.76
GOKUL,232.88,18.28
ALMONDZ,23.22,60.98
ARCHIDPLY,33.98,33.98
VINYLINDIA,30.46,30.46
ZFCVINDIA,74.19,74.19
TATAMTRDVR,1.06,1.06
TPHQ,23.22,23.22
MHRIL,69.78,69.78
EXCEL,57.62,57.62
EXPLEOSOL,21.22,21.22
SUNTECK,113.15,113.15
SARDAEN,16.59,16.52
DBCORP,12.32,12.32
MMTC,217.79,308.97
NESTLEIND,74.62,74.83
JUBLFOOD,100.37,171.26
EMMBI,18.49,18.49
LGBBROSLTD,14.59,15.27
KSL,19.63,19.63
HMVL,193.73,193.73
BAJAJCON,23.75,23.75
UGARSUGAR,41.59,41.59
WELINV,111.89,111.89
SASTASUNDR,8.01,8.08
GREENPOWER,53.1,61.94
ASHOKA,11.72,13.53
JWL,67.21,67.21
SHAH,10.65,183.9
RESPONIND,44.28,44.28
PENIND,23.81,23.81
KIRLOSENG,37.01,36.17
KICL,37.12,49.46
JUBLINDS,74.64,34.81
PFS,19.81,19.81
RELAXO,107.9,107.9
OMINFRAL,44.27,44.27
MAITHANALL,8.49,8.49
LTF,17,17
THERMAX,78.06,90.94
RIIL,169.79,169.79
RAYMOND,19.54,18.61
SHREDIGCEM,17.78,17.78
SMLISUZU,23.84,23.84
SUNDRMFAST,53.31,53.31
CRISIL,47.45,47.45
PEL,,37.63
MASTEK,28.48,28.26
TRENT,140.39,227.81
CUMMINSIND,65.72,65.66
JBCHEPHARM,53.49,53.49
INDIAGLYCO,22.42,22.42
IONEXCHANG,47.26,47.26
HIMATSEIDE,12.66,12.66
GFLLIMITED,287.15,287.15
BHARATFORG,79.91,79.3
ATUL,70.21,70.21
TATAMOTORS,10.06,10
MRPL,13.9,13.86
ESCORTS,40.16,40.16
BAJAJHLDNG,71.08,71.08
ZUARIIND,1.52,
VOLTAS,124.22,124.22
TATASTEEL,,51.83
VEDL,21.45,32.14
RELIANCE,25.14,25.14
BATAINDIA,76.24,69.69
CARBORUNIV,71.16,71.16
DICIND,,133.09
MOTOGENFIN,122.94,122.94
RAMCOCEM,54.52,54.52
CENTURYTEX,93.05,93.05
TORNTPHARM,61.79,64.51
FEDERALBNK,11.59,11.59
SRF,59.66,59.66
AEGISLOG,37.15,37.15
WEIZMANIND,19.2,19.2
BBOX,69.01,55.17
JTEKTINDIA,45.95,45.95
SHREYANIND,4.35,4.35
HCC,19.01,
ADANIENT,80.29,75.96
INDBANK,22.97,22.97
RAJSREESUG,17.68,17.68
JINDALPOLY,46.17,46
BSL,19.62,19.62
JAYNECOIND,22.13,20.31
RCF,47.61,56.66
TATAPOWER,44.78,48.39
SUNFLAG,30.11,30.11
SIEMENS,102.06,102.06
VSTIND,23.58,23.58
TOKYOPLAST,106.18,106.18
IFCI,82.49,83.15
HLVLTD,57.98,57.98
HEIDELBERG,32.01,32.01
PRSMJOHNSN,53.36,
PCBL,29.54,29.54
3PLAND,34.9,34.9
HONDAPOWER,43.42,45.28
RUBYMILLS,18.22,18.22
IDBI,16.21,16.21
BBL,40.28,40.28
DCMSHRIRAM,33.3,33.3
COSMOFIRST,34.88,34.88
HEROMOTOCO,26.83,26.01
HARRMALAYA,,1521.59
ITC,29.34,29.32
HINDCOMPOS,24.42,24.42
OSWALGREEN,559.48,559.48
HUHTAMAKI,7.58,32.94
RICOAUTO,41.98,40.13
MANINDS,25.55,25.55
SIYSIL,11.47,11.47
PRECWIRE,35.89,35.89
NCC,27.5,26.75
SEAMECLTD,30.84,30.84
BBTC,7.75,7.49
GICHSGFIN,8.32,8.32
BANARBEADS,22.73,22.73
WSTCSTPAPR,5.02,5.02
PRUDMOULI,11.15,10.37
PRAJIND,38.93,41.93
