SYMBOL,SYMBOL P/E,ADJUSTED P/E
PENINLAND,29.32,30.58
THERMAX,76.99,89.7
WHEELS,31.67,31.67
RAYMOND,21.32,20.51
SHREDIGCEM,18.71,18.71
SUNDRMFAST,52.29,52.29
EXIDEIND,48.29,48.29
ELECON,39.39,39.39
LAXMIMACH,56.64,56.64
PEL,,138.13
MASTEK,29.95,29.71
TRENT,159.43,239.85
KECL,99,99
CUMMINSIND,66.95,66.89
JAYBARMARU,36.89,36.89
IONEXCHANG,51.56,51.56
IGPL,55.97,55.97
HIMATSEIDE,14.2,14.2
GFLLIMITED,183.16,183.16
BPCL,8.45,8.19
ATUL,70.97,70.97
ARVIND,32.49,32.59
ACC,19.65,22.26
LINDEINDIA,141.73,141.73
ESCORTS,41.36,41.36
BAJAJHLDNG,76.95,76.95
ASHOKLEY,28.89,28.31
ZUARIIND,1.61,
TATASTEEL,,53.34
VEDL,18.85,21.17
SBIN,10.53,9.79
NOCIL,38.38,38.38
CENTURYTEX,100.89,100.89
EPL,36.55,34.65
SRF,60.09,60.09
BIRLACABLE,79.03,79.03
AEGISLOG,40.14,40.14
UNICHEMLAB,,2316.75
TATAELXSI,56.06,56.06
SHREYANIND,5.48,5.48
HCC,18.76,
ADANIENT,81.3,76.92
IVP,14.21,14.21
EICHERMOT,36.65,36.65
RAJSREESUG,22.32,22.32
NEULANDLAB,46.57,48.86
ZENSARTECH,26.37,26.37
BANARISUG,27.52,27.52
JINDALPOLY,29.01,128.36
KPIL,43.31,43.31
IGARASHI,136.03,136.03
APCOTEXIND,40.31,40.31
WSI,20.91,20.07
SUBROS,41.14,41.14
BHARATRAS,48.19,48.19
JUBLPHARMA,24.83,56.56
SOMANYCERA,30.39,31.49
MURUDCERA,67.51,67.51
HLVLTD,62.34,62.34
KAJARIACER,51.1,51.07
MODTHREAD,10.93,10.93
POLYPLEX,21.9,21.9
PCBL,37.8,37.8
HONDAPOWER,40.78,42.54
DHAMPURSUG,14.8,14.8
COSMOFIRST,31.61,31.61
GIPCL,15.95,15.95
INDIANHUME,27.92,27.92
HINDCOMPOS,27.59,27.59
OSWALGREEN,639.53,639.53
HUHTAMAKI,7.78,33.8
RICOAUTO,43.54,42.42
BANCOINDIA,17.81,17.81
MANINDS,25.33,25.33
APOLLOTYRE,19.86,18.84
SIYSIL,12.13,12.13
SHANTIGEAR,55.06,55.06
NILKAMAL,28.12,28.12
