SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,54.26,57.77
WHEELS,16.36,16.36
RIIL,100.76,100.76
PREMIERPOL,19.01,19.01
RAYMOND,32.61,9.23
RSWM,37.68,26.78
SHREDIGCEM,28.54,28.54
SESHAPAPER,22.52,22.52
SMLMAH,41.48,41.48
SUNDRMFAST,32.01,31.46
FACT,1644.87,3964.71
EXIDEIND,33.07,32.80
EUROTEXIND,6.32,6.32
ELECON,19.04,22.19
CRISIL,41.21,41.21
LMW,134.82,127.17
NELCO,,290.57
MASTEK,12.75,12.55
MAHSCOOTER,42.18,48.64
LUMAXIND,54.67,49.49
TRENT,85.46,84.43
KECL,53.15,30.85
CUMMINSIND,67.74,64.95
KCP,9.09,8.79
JAYBARMARU,14.72,13.89
JBCHEPHARM,44.25,44.25
INFY,18.66,18.09
INDIAGLYCO,26.71,26.62
IONEXCHANG,28.81,26.99
IFBIND,33.65,31.27
HIMATSEIDE,16.79,6.67
GNFC,10.54,10.54
GFLLIMITED,270.29,270.29
BPCL,7.29,7.17
BHARATFORG,78.16,75.54
BASF,41.16,41.85
FORCEMOT,22.28,31.73
ATUL,31.92,31.92
ARVIND,21.54,20.74
ACC,11.03,11.62
TMPV,60.52,18.17
SCI,11.00,11.00
MRPL,15.30,15.30
LINDEINDIA,106.33,106.33
HINDPETRO,6.08,6.08
ESCORTS,28.84,29.28
RELINFRA,0.31,0.38
BAJAJHLDNG,59.18,185.53
ASHOKLEY,34.51,31.70
VOLTAS,80.16,77.69
TITAN,79.56,77.70
TATASTEEL,29.90,27.93
SUNDARMFIN,29.77,29.02
SPIC,8.49,8.49
VEDL,17.07,15.61
SBIN,12.93,13.28
RELIANCE,18.86,18.86
PFIZER,26.32,29.50
NOCIL,38.88,36.75
BOSCHLTD,37.86,45.19
DRREDDY,19.61,19.61
BATAINDIA,55.59,51.51
DEEPAKFERT,14.09,14.09
CHAMBLFERT,10.09,10.09
CARBORUNIV,75.35,75.35
MAHSEAMLES,8.74,8.72
HINDOILEXP,17.03,24.47
DICIND,27.83,24.99
COROMANDEL,27.03,30.62
BALMLAWRIE,15.45,15.45
WILLAMAGOR,1.72,1.72
VINDHYATEL,66.84,66.84
MOTOGENFIN,56.79,56.79
ASIANPAINT,59.07,55.57
RAMCOCEM,45.58,230.85
INDIACEM,,63.86
PGHL,28.21,28.21
BEML,55.18,55.18
ADOR,27.16,25.13
CENTENKA,13.51,12.96
TATACHEM,102.84,55.87
TORNTPHARM,65.09,64.14
VTL,21.13,21.13
SUNDROP,,61.09
FEDERALBNK,17.31,17.31
EPL,16.82,16.30
VLSFINANCE,13.83,13.83
SUPREMEIND,68.61,68.61
SRF,42.27,41.02
BIRLACABLE,56.17,56.17
BALRAMCHIN,22.55,22.55
AEGISLOG,24.53,24.53
WEIZMANIND,15.15,15.15
UNICHEMLAB,7.87,28.41
BBOX,41.24,32.06
HONAUT,53.06,52.28
JTEKTINDIA,51.92,50.12
SAURASHCEM,24.71,27.65
RANEHOLDIN,19.32,15.91
PRECOT,13.12,13.12
TATAELXSI,47.75,43.94
SUNPHARMA,38.22,34.38
KOHINOOR,0.25,
SHREYANIND,5.96,5.96
SANDESH,6.73,6.62
HCC,12.95,13.86
APOLLOHOSP,61.54,61.04
ARE&M,20.31,22.02
ADANIENT,21.97,72.92
IVP,9.87,9.65
BALKRISIND,33.92,33.92
INDBANK,21.53,21.53
GINNIFILA,8.64,7.77
EICHERMOT,46.32,45.90
GVT&D,90.44,86.43
NEULANDLAB,93.80,93.80
ONGC,8.05,8.03
ZENSARTECH,17.46,17.01
TAINWALCHM,16.90,16.90
BERGEPAINT,51.84,48.66
BANARISUG,31.91,31.91
ANIKINDS,74.34,74.34
KPIL,24.57,23.91
JYOTISTRUC,28.18,28.18
IGARASHI,80.54,80.54
BSL,36.06,36.06
BLUEDART,51.79,45.20
JAYNECOIND,19.72,19.20
MUNJALSHOW,17.10,16.23
APCOTEXIND,22.70,22.83
SOTL,15.20,15.20
HSCL,32.83,32.83
RCF,21.36,21.55
RANASUG,4.64,5.17
KARURVYSYA,13.26,13.26
DECCANCE,31.73,31.73
UFLEX,11.15,13.27
TATAPOWER,26.34,26.43
ADVANIHOTR,21.16,20.68
THOMASCOOK,18.67,18.24
SUNFLAG,20.96,20.30
SUBROS,30.27,29.26
SPMLINFRA,21.55,21.55
SIMPLEXINF,25.96,33.74
SIEMENS,70.46,70.46
BHARATRAS,18.40,17.16
WIPRO,15.68,15.68
VSTIND,17.02,17.02
JUBLPHARMA,31.51,29.03
UNIVCABLES,25.58,25.58
TATACOMM,29.48,41.92
TOKYOPLAST,68.95,68.95
SOMANYCERA,28.76,28.76
MURUDCERA,14.35,14.35
IFCI,22.96,22.55
HLVLTD,121.23,58.47
SANOFI,27.21,25.71
M&M,27.55,27.16
LIBERTSHOE,34.30,33.71
KAJARIACER,37.26,34.92
HEIDELBERG,25.99,25.47
MODTHREAD,11.50,11.50
MANGLMCEM,29.66,29.35
PRSMJOHNSN,42.17,
PIDILITIND,64.42,63.79
PCBL,44.99,48.23
3PLAND,26.49,26.49
OSWALAGRO,7.88,7.88
EIHAHOTELS,20.53,19.94
HONDAPOWER,28.74,25.71
JINDALSAW,13.28,13.28
SAIL,27.92,25.67
RUBYMILLS,11.71,11.71
STYRENIX,19.96,19.78
ABB,75.95,75.95
IDBI,13.28,13.28
GRAPHITE,42.53,39.93
CANFINHOME,11.23,11.23
BRITANNIA,59.02,59.02
BBL,20.68,20.68
ELECTCAST,13.36,12.31
DHAMPURSUG,11.68,11.68
DCMSHRIRAM,23.79,22.28
DABUR,49.46,49.14
COSMOFIRST,12.35,12.35
CIPLA,24.02,22.88
HEROMOTOCO,22.54,22.13
HDFCBANK,17.75,17.55
HARRMALAYA,14.16,14.16
GMBREW,13.69,13.69
GIPCL,14.60,14.60
ITC,19.37,19.15
INDIANHUME,2.75,16.18
HINDCOMPOS,24.07,15.62
IOC,7.38,7.38
OSWALGREEN,32.95,32.95
HUHTAMAKI,10.96,11.04
RICOAUTO,31.97,28.17
KAMATHOTEL,16.91,24.11
IFBAGRO,16.09,16.09
BANCOINDIA,17.41,17.77
MANINDS,17.71,17.71
APOLLOTYRE,30.22,26.94
SIYSIL,11.52,11.52
SHANTIGEAR,41.75,41.18
PRECWIRE,45.41,45.41
ONWARDTEC,13.40,12.76
NILKAMAL,20.12,18.39
NCC,12.22,11.81
ICIL,46.25,46.25
SEAMECLTD,17.95,17.95
ELGIEQUIP,41.74,40.65
AUROPHARMA,20.01,19.75
BBTC,4.97,5.07
EIHOTEL,32.24,27.23
LICHSGFIN,5.29,5.29
GICHSGFIN,6.00,5.62
BEPL,11.99,11.99
RAIN,36.19,36.19
BANARBEADS,41.50,41.50
MOREPENLAB,22.80,29.66
WSTCSTPAPR,18.12,18.12
EASTSILK,10.99,10.99
VENKEYS,35.74,35.74
GHCL,8.50,8.50
S&SPOWER,45.06,44.74
PRUDMOULI,7.94,7.94
PRAJIND,107.53,46.50
BPL,,4.73
PGHH,42.38,42.38
VESUVIUS,38.54,38.54
TFCILTD,26.58,26.58
BOMDYEING,134.65,128.65
NAVNETEDUL,8.31,23.93
GUJALKALI,100.70,100.70
AGI,10.31,10.20
GLAXO,42.02,42.66
TATACONSUM,71.68,72.74
ZEEL,14.36,14.18
CHOLAFIN,29.96,29.96
INDHOTEL,43.92,48.70
FMGOETZE,11.60,11.04
KOTAKBANK,21.99,21.99
ORIENTHOT,29.01,28.70
JAYSREETEA,5.41,193.20
GILLETTE,42.87,42.87
GOLDENTOBC,7.24,8.22
KANSAINER,27.93,26.43
FOSECOIND,54.07,45.86
ESABINDIA,39.58,42.89
3MINDIA,106.22,122.67
ANDHRAPAP,71.02,71.02
GABRIEL,54.78,52.66
SCHAEFFLER,63.18,63.18
AARTIIND,41.59,42.40
RALLIS,30.57,
AMJLAND,7.81,7.81
PRAKASH,7.02,7.02
MFSL,350.57,350.57
KSB,50.38,47.38
KOPRAN,36.97,36.97
HEG,36.41,36.41
GREAVESCOT,101.53,108.84
GODFRYPHLP,30.40,30.40
VARDMNPOLY,47.52,47.52
SURYAROSNI,15.20,15.20
TATAINVEST,112.33,112.33
GLFL,400.46,400.46
TIMKEN,58.32,58.32
SHREECEM,52.48,52.48
SAKHTISUG,11.94,11.94
IPCALAB,40.50,36.94
INGERRAND,47.82,44.69
AKZOINDIA,6.73,37.61
