SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,59.00,59.00
WHEELS,17.54,17.54
RIIL,140.15,140.15
PREMIERPOL,19.19,19.19
RAYMOND,19.63,19.63
SHREDIGCEM,47.71,47.71
SESHAPAPER,20.33,20.33
SMLISUZU,38.36,38.36
SUNDRMFAST,40.54,40.54
FACT,689.81,834.72
EXIDEIND,41.70,41.70
ELECON,27.60,31.83
CRISIL,66.89,66.89
LMW,158.51,157.50
PEL,70.92,
NELCO,300.43,300.43
MASTEK,19.18,19.41
MAHSCOOTER,85.28,106.23
LUMAXIND,56.79,56.79
TRENT,120.94,120.94
KECL,366.65,
CUMMINSIND,60.94,61.25
KCP,9.06,8.37
JAYBARMARU,20.59,20.59
JBCHEPHARM,38.70,38.70
INFY,23.17,23.17
INDIAGLYCO,27.49,27.49
IONEXCHANG,29.45,29.45
IFBIND,51.21,51.21
IGPL,22.27,22.27
HIMATSEIDE,24.82,9.34
GNFC,13.61,13.61
BPCL,9.22,9.08
BHARATFORG,58.87,58.68
BASF,51.06,51.88
FORCEMOT,29.87,42.41
ATUL,37.83,37.83
ARVIND,23.15,23.15
ACC,14.44,14.95
TATAMOTORS,12.43,12.12
SCI,11.76,11.76
LINDEINDIA,124.50,124.50
HINDPETRO,7.97,7.97
ESCORTS,32.67,34.33
RELINFRA,1.25,1.44
BAJAJHLDNG,74.90,230.26
ASHOKLEY,23.25,23.35
VOLTAS,61.28,61.28
TITAN,84.26,84.26
TATASTEEL,52.37,48.68
SUNDARMFIN,28.25,28.25
SPIC,16.59,16.59
VEDL,8.97,9.92
SBIN,9.77,9.77
RELIANCE,20.35,20.35
PFIZER,29.43,35.21
NOCIL,32.69,32.69
BOSCHLTD,44.05,52.95
DRREDDY,19.11,19.11
BATAINDIA,77.58,73.86
DEEPAKFERT,18.68,18.68
CHAMBLFERT,13.73,13.73
CARBORUNIV,93.53,129.54
MAHSEAMLES,9.54,9.51
HINDOILEXP,15.85,20.22
DICIND,44.26,46.32
COROMANDEL,30.04,34.21
BALMLAWRIE,18.60,18.60
WILLAMAGOR,1.36,1.36
VINDHYATEL,22.92,22.92
MOTOGENFIN,137.08,137.08
ASIANPAINT,68.35,63.75
RAMCOCEM,78.97,219.47
INDIACEM,,543.80
PGHL,35.10,35.10
BEML,61.35,61.35
ADOR,48.15,40.50
CENTENKA,18.88,18.88
TATACHEM,72.54,52.56
TORNTPHARM,59.99,59.47
VTL,15.95,15.95
SUNDROP,,78.04
FEDERALBNK,11.91,11.91
EPL,17.98,17.83
VLSFINANCE,31.20,31.20
SUPREMEIND,73.23,73.23
SRF,61.07,61.07
BIRLACABLE,84.55,84.55
BALRAMCHIN,27.36,27.36
AEGISLOG,34.94,34.94
WEIZMANIND,20.00,20.00
UNICHEMLAB,27.26,27.26
BBOX,38.77,30.36
HONAUT,64.46,64.46
JTEKTINDIA,67.66,68.18
SAURASHCEM,89.62,230.48
RANEHOLDIN,10.04,61.63
PRECOT,12.42,12.42
TATAELXSI,47.50,47.50
SUNPHARMA,37.34,33.77
KOHINOOR,0.35,
SHREYANIND,6.00,6.00
SANDESH,10.79,10.88
HCC,15.39,
APOLLOHOSP,71.09,71.09
ARE&M,21.94,24.07
ADANIENT,67.28,79.50
IVP,19.01,19.01
BALKRISIND,33.40,33.40
INDBANK,18.82,18.82
GINNIFILA,20.47,16.67
EICHERMOT,45.48,45.48
GVT&D,100.17,100.17
NEULANDLAB,117.68,157.93
ONGC,7.44,7.42
ZENSARTECH,28.20,28.20
TAINWALCHM,29.19,29.19
BERGEPAINT,56.26,54.89
BANARISUG,40.52,40.52
JINDALPOLY,,48.08
ANIKINDS,81.74,81.74
KPIL,31.15,31.15
JYOTISTRUC,47.79,47.79
IGARASHI,84.65,84.65
BSL,27.87,27.87
BLUEDART,55.03,55.03
JAYNECOIND,29.25,29.25
MUNJALSHOW,22.40,22.40
APCOTEXIND,36.24,36.24
SOTL,21.86,21.86
HSCL,37.78,37.78
RCF,29.94,30.23
RANASUG,6.14,6.14
KARURVYSYA,10.41,10.41
DECCANCE,77.66,77.66
ARENTERP,175.94,175.94
UFLEX,13.19,10.24
TATAPOWER,29.91,28.96
ADVANIHOTR,22.04,22.04
THOMASCOOK,32.00,31.27
SUNFLAG,24.76,24.76
SUBROS,40.43,40.43
SPMLINFRA,41.33,41.33
SIMPLEXINF,99.27,230.35
SIEMENS,45.79,45.79
BHARATRAS,29.59,27.51
WIPRO,19.76,19.76
VSTIND,15.73,21.89
JUBLPHARMA,38.67,36.59
UNIVCABLES,40.38,40.38
TATACOMM,33.71,52.03
TOKYOPLAST,119.62,119.62
SOMANYCERA,37.52,36.67
MURUDCERA,27.08,27.08
IFCI,31.86,31.61
HLVLTD,38.12,39.65
SANOFI,39.71,40.56
M&M,34.19,34.19
LIBERTSHOE,52.46,46.88
KAJARIACER,56.57,56.57
KABRAEXTRU,44.59,64.90
HEIDELBERG,41.51,41.51
MODTHREAD,56.39,56.39
MANGLMCEM,33.85,33.85
PRSMJOHNSN,188.83,
