SYMBOL,SYMBOL P/E,ADJUSTED P/E
PENINLAND,44.05,43.22
THERMAX,62.64,62.64
WHEELS,13.09,13.09
ZODIACLOTH,,
RIIL,114.63,114.63
PREMIERPOL,25.80,25.80
RAYMOND,18.78,18.43
RSWM,,
SHREDIGCEM,26.78,26.78
SESHAPAPER,13.52,13.52
SMLISUZU,13.73,13.73
SUPERSPIN,,
SUNDRMFAST,34.94,34.94
FACT,,506.25
EXIDEIND,36.82,36.82
ELECON,24.17,24.17
CRISIL,47.43,47.43
LMW,129.55,129.55
ORIENTPPR,,
PEL,41.30,
NELCO,91.44,91.44
MASTEK,17.74,18.25
MAHSCOOTER,65.20,67.95
LUMAXIND,41.31,41.31
TRENT,98.45,138.23
KECL,60.29,256.32
CUMMINSIND,45.41,45.41
KCP,8.87,8.05
JAYBARMARU,29.50,29.50
JBCHEPHARM,39.08,39.08
INFY,25.32,25.32
INDIAGLYCO,19.97,19.97
IONEXCHANG,32.87,32.87
IFBIND,34.19,34.19
IGPL,12.70,12.70
HIMATSEIDE,17.50,17.50
GNFC,14.22,14.22
GFLLIMITED,,
BPCL,8.36,8.19
BHARATFORG,56.95,51.36
BASF,31.22,31.75
FORCEMOT,18.37,18.37
ATUL,39.25,39.25
ARVIND,27.74,27.74
ACC,13.23,14.56
TATAMOTORS,7.16,7.15
SCI,7.34,7.34
MRPL,22.58,22.39
LINDEINDIA,116.78,116.78
HINDPETRO,10.56,10.56
ESCORTS,29.10,29.10
RELINFRA,32.24,
BAJAJHLDNG,82.41,82.41
ASHOKLEY,19.96,20.23
ZUARIIND,,481.71
VOLTAS,55.42,55.42
TITAN,83.62,83.62
TATASTEEL,73.20,60.66
SUNDARMFIN,30.93,29.75
SPIC,19.01,12.83
VEDL,8.91,9.91
SBIN,7.91,7.91
RELIANCE,19.78,19.78
PFIZER,29.63,29.63
NOCIL,23.52,23.52
BOSCHLTD,38.27,38.29
DRREDDY,17.22,17.22
BATAINDIA,44.71,62.15
DEEPAKFERT,13.90,13.90
CHAMBLFERT,14.28,14.28
CARBORUNIV,46.45,54.93
MAHSEAMLES,10.97,10.97
HINDOILEXP,14.62,18.01
DICIND,30.08,31.00
COROMANDEL,28.15,28.15
BALMLAWRIE,13.95,13.95
WILLAMAGOR,,
VINDHYATEL,15.73,15.73
MOTOGENFIN,43.54,43.54
MARALOVER,,
ASIANPAINT,49.38,47.89
RAMCOCEM,53.57,110.67
INDIACEM,,
PGHL,35.79,34.49
ABREL,126.41,126.41
BEML,39.64,39.64
ADORWELD,26.72,24.18
CENTENKA,13.83,13.83
TATACHEM,,38.16
TORNTPHARM,53.26,53.26
VTL,13.94,13.94
ATFL,353.64,316.51
FEDERALBNK,10.67,10.67
EPL,23.41,22.40
VLSFINANCE,4.07,4.07
VIPIND,,
SUPREMEIND,48.00,48.00
SRF,73.74,73.74
BIRLACABLE,81.72,81.72
BALRAMCHIN,23.49,23.49
ANSALAPI,,
AEGISLOG,38.01,38.01
WEIZMANIND,20.14,20.14
UNITECH,,
UNICHEMLAB,,45.97
BBOX,31.72,24.50
HONAUT,55.88,55.88
JTEKTINDIA,33.86,34.08
SAURASHCEM,171.76,171.76
RANEHOLDIN,7.94,74.99
PRECOT,12.14,15.09
TATAELXSI,41.47,41.47
SUNPHARMA,32.72,31.72
KOHINOOR,,
OILCOUNTUB,,
SHREYANIND,5.18,5.18
SHALPAINTS,,
SANDESH,5.81,5.83
HCC,15.90,
BAJAJHIND,,
ASHIMASYN,3.77,3.77
APOLLOHOSP,67.51,67.51
ARE&M,17.47,18.89
ADANIENT,63.70,60.55
IVP,12.24,12.24
BALKRISIND,27.55,27.55
TIRUMALCHM,,
INDBANK,14.86,14.86
GINNIFILA,,129.19
EICHERMOT,34.21,34.21
RAJSREESUG,11.23,11.23
GVT&D,71.39,71.39
NEULANDLAB,48.76,61.13
ONGC,7.06,6.83
ITI,,
ZENSARTECH,24.99,24.99
TIL,7.16,150.38
TAINWALCHM,52.22,52.22
BERGEPAINT,51.76,51.76
BANARISUG,44.90,44.90
JINDALPOLY,10.51,17.80
ANIKINDS,,
KPIL,27.82,27.82
JYOTISTRUC,54.39,54.39
IGARASHI,62.41,62.41
BSL,17.07,17.07
BLUEDART,50.73,50.73
NKIND,814.21,814.21
JAYNECOIND,215.82,90.06
MUNJALSHOW,15.68,15.68
APCOTEXIND,30.41,30.41
SOTL,22.21,22.21
HSCL,39.37,39.37
RCF,24.35,25.88
RANASUG,9.75,9.75
KARURVYSYA,8.32,8.32
DECCANCE,438.63,76.90
ARENTERP,17.98,17.98
TECILCHEM,,
WSI,879.49,191.38
UFLEX,,6.86
TATAPOWER,31.69,30.57
ADVANIHOTR,19.52,19.52
THOMASCOOK,23.08,22.78
SUNFLAG,24.37,24.37
SUBROS,26.39,26.39
SPMLINFRA,32.79,34.48
SIMPLEXINF,9.74,9.74
SIEMENS,67.96,67.96
BHARATRAS,26.38,26.39
WIPRO,23.43,23.43
VSTIND,12.89,17.26
JUBLPHARMA,23.63,19.33
UNIVCABLES,37.90,37.90
UCAL,,
TATACOMM,33.69,35.15
TOKYOPLAST,139.50,139.50
SOMANYCERA,24.52,24.96
MURUDCERA,26.54,26.54
IFCI,44.12,44.57
HLVLTD,33.69,37.02
SANOFI,31.06,29.11
M&M,26.72,26.72
LIBERTSHOE,38.26,28.19
KREBSBIO,,
KAKATCEM,,
KAJARIACER,37.46,37.46
KABRAEXTRU,29.96,29.96
HEIDELBERG,43.42,43.42
MODTHREAD,25.94,25.94
MODIRUBBER,,
MIRCELECTR,,
MANGLMCEM,41.78,41.78
PRSMJOHNSN,,
PREMIER,,
POLYPLEX,8.61,8.61
PIDILITIND,69.42,67.70
PCBL,30.89,30.86
3PLAND,33.96,33.96
OSWALAGRO,17.63,17.62
EIHAHOTELS,22.98,22.09
HONDAPOWER,32.72,34.93
JINDALSAW,8.18,8.18
SAIL,26.04,16.79
RUBYMILLS,16.42,16.42
STYRENIX,18.12,18.12
ABB,58.68,58.68
ABAN,,
IDBI,10.19,10.19
GRAPHITE,17.41,17.41
CANFINHOME,9.48,9.48
BRITANNIA,50.90,50.47
BBL,21.71,21.71
ELECTCAST,7.71,7.71
DHAMPURSUG,14.01,14.01
DCMSHRIRAM,29.10,29.10
DABUR,48.47,48.47
COSMOFIRST,13.21,13.21
CIPLA,22.64,22.64
HEROMOTOCO,15.77,15.77
HDFCBANK,18.43,18.17
