SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,72.93,72.93
WHEELS,17.87,17.87
RIIL,134.09,134.09
PREMIERPOL,20.73,20.73
RAYMOND,17.58,17.58
SHREDIGCEM,46.77,46.77
SESHAPAPER,20.81,20.81
SMLISUZU,34.20,34.20
SUNDRMFAST,38.97,38.97
FACT,1511.35,3749.28
EXIDEIND,41.55,41.55
ELECON,25.44,29.34
CRISIL,68.65,68.65
LMW,157.02,156.02
PEL,78.26,
NELCO,296.82,296.82
MASTEK,19.26,19.49
MAHSCOOTER,74.77,93.13
LUMAXIND,56.58,56.58
TRENT,123.83,123.83
KECL,230.21,
CUMMINSIND,57.29,57.29
KCP,10.58,9.61
JAYBARMARU,26.27,26.27
JBCHEPHARM,40.67,40.67
INFY,23.11,23.11
INDIAGLYCO,28.98,28.98
IONEXCHANG,33.18,33.18
IFBIND,44.74,44.74
IGPL,14.06,14.06
HIMATSEIDE,23.68,9.69
GNFC,13.72,13.72
BPCL,12.17,11.90
BHARATFORG,61.97,56.38
BASF,54.79,55.67
FORCEMOT,26.59,37.76
ATUL,38.94,38.94
ARVIND,22.84,22.84
ACC,14.09,14.59
TATAMOTORS,10.71,10.49
SCI,12.35,12.35
LINDEINDIA,126.03,126.03
HINDPETRO,13.23,13.23
ESCORTS,32.72,32.69
RELINFRA,1.51,1.74
BAJAJHLDNG,316.63,316.63
ASHOKLEY,21.36,21.48
VOLTAS,46.03,46.03
TITAN,89.85,89.85
TATASTEEL,49.32,45.83
SUNDARMFIN,29.07,29.07
SPIC,16.56,16.56
VEDL,8.28,9.13
SBIN,9.36,9.36
RELIANCE,20.30,20.30
PFIZER,31.35,37.90
NOCIL,30.17,30.17
BOSCHLTD,58.69,58.73
DRREDDY,18.83,18.83
BATAINDIA,46.65,66.23
DEEPAKFERT,19.97,19.97
CHAMBLFERT,14.21,14.21
CARBORUNIV,71.72,92.22
MAHSEAMLES,10.43,10.39
HINDOILEXP,14.86,14.86
DICIND,48.99,51.28
COROMANDEL,34.23,38.98
BALMLAWRIE,18.73,18.73
VINDHYATEL,22.00,22.00
MOTOGENFIN,121.07,121.07
ASIANPAINT,66.21,61.76
RAMCOCEM,105.87,438.83
INDIACEM,,497.03
PGHL,39.30,37.96
BEML,57.21,57.21
ADOR,31.81,28.31
CENTENKA,16.97,16.97
TATACHEM,72.27,52.37
TORNTPHARM,63.07,62.53
VTL,16.41,16.41
SUNDROP,,84.96
FEDERALBNK,11.98,11.98
EPL,19.91,19.72
VLSFINANCE,17.22,17.22
SUPREMEIND,69.50,69.50
SRF,63.94,63.94
BIRLACABLE,104.63,104.63
BALRAMCHIN,29.70,29.70
AEGISLOG,32.22,32.22
WEIZMANIND,22.79,22.79
UNICHEMLAB,28.98,28.98
BBOX,42.40,32.57
HONAUT,65.28,65.28
JTEKTINDIA,48.29,48.64
SAURASHCEM,94.74,243.64
RANEHOLDIN,11.78,111.52
PRECOT,16.39,16.39
TATAELXSI,50.99,50.99
SUNPHARMA,37.89,36.22
KOHINOOR,0.36,
SHREYANIND,6.43,6.43
SANDESH,11.46,11.54
HCC,17.69,
APOLLOHOSP,72.77,72.77
ARE&M,18.98,20.65
ADANIENT,59.94,68.88
IVP,17.50,17.50
BALKRISIND,36.70,36.70
INDBANK,18.99,18.99
GINNIFILA,101.65,101.65
EICHERMOT,37.26,37.26
RAJSREESUG,18.36,18.36
GVT&D,86.92,86.92
NEULANDLAB,68.63,89.50
ONGC,7.95,7.93
ZENSARTECH,27.31,27.31
TIL,808.31,808.31
TAINWALCHM,44.94,44.94
BERGEPAINT,58.40,58.40
BANARISUG,45.14,45.14
JINDALPOLY,22.19,29.35
ANIKINDS,88.03,88.03
KPIL,33.83,33.83
JYOTISTRUC,56.63,56.63
IGARASHI,76.65,76.65
BLUEDART,59.04,59.04
JAYNECOIND,20.79,20.79
MUNJALSHOW,20.80,20.80
APCOTEXIND,37.95,37.95
SOTL,24.74,24.74
HSCL,38.67,38.67
RCF,35.45,35.86
RANASUG,5.41,5.41
KARURVYSYA,10.40,10.40
DECCANCE,194.33,194.33
ARENTERP,63.32,63.32
UFLEX,30.24,9.31
TATAPOWER,32.21,31.13
ADVANIHOTR,20.93,20.93
THOMASCOOK,30.81,30.11
SUNFLAG,32.33,32.33
SUBROS,38.03,38.03
SPMLINFRA,42.85,42.85
SIMPLEXINF,232.23,
SIEMENS,42.33,42.33
BHARATRAS,37.08,37.08
WIPRO,19.45,19.45
VSTIND,16.37,22.78
JUBLPHARMA,43.03,40.72
UNIVCABLES,53.76,53.76
TATACOMM,35.01,54.05
TOKYOPLAST,114.40,114.40
SOMANYCERA,37.28,36.51
MURUDCERA,25.97,25.97
IFCI,45.21,44.87
HLVLTD,32.91,33.97
SANOFI,46.23,47.22
M&M,30.20,30.20
LIBERTSHOE,42.85,38.69
KAJARIACER,53.64,53.64
KABRAEXTRU,31.79,40.54
HEIDELBERG,42.50,42.50
MODTHREAD,53.23,53.23
MANGLMCEM,44.21,44.21
PRSMJOHNSN,303.66,
POLYPLEX,9.76,9.76
PIDILITIND,69.64,69.02
PCBL,36.59,36.55
3PLAND,38.05,38.05
OSWALAGRO,9.78,9.78
EIHAHOTELS,25.80,24.90
HONDAPOWER,35.89,35.89
JINDALSAW,9.53,9.53
SAIL,19.87,19.75
RUBYMILLS,19.83,19.83
STYRENIX,21.68,21.68
ABB,81.36,81.36
IDBI,12.86,12.86
