SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,73.22,77.95
WHEELS,20.05,20.05
RIIL,115.32,115.32
PREMIERPOL,18.94,18.94
RAYMOND,35.11,9.94
RSWM,40.56,28.83
SHREDIGCEM,30.61,30.61
SESHAPAPER,22.45,22.45
SMLMAH,39.15,39.15
SUNDRMFAST,31.33,30.79
FACT,2062.14,4970.46
EXIDEIND,33.77,33.50
EUROTEXIND,6.75,6.75
ELECON,28.70,34.29
CRISIL,37.77,37.77
LMW,131.52,124.05
NELCO,508.92,157.41
MASTEK,12.91,12.41
MAHSCOOTER,41.60,47.98
LUMAXIND,50.69,45.89
TRENT,94.21,93.08
KECL,89.62,52.03
CUMMINSIND,73.13,70.12
KCP,9.41,9.10
JAYBARMARU,13.12,12.38
JBCHEPHARM,42.41,42.41
INFY,19.01,18.43
INDIAGLYCO,28.56,28.47
IONEXCHANG,32.24,30.19
IFBIND,34.18,31.76
HIMATSEIDE,15.52,6.17
GNFC,11.50,11.50
GFLLIMITED,287.14,287.14
BPCL,6.15,6.05
BHARATFORG,77.62,75.01
BASF,41.86,42.57
FORCEMOT,20.89,29.76
ATUL,31.94,31.94
ARVIND,24.09,23.20
ACC,10.15,10.69
TMPV,58.09,17.44
SCI,12.89,12.89
MRPL,14.60,14.60
LINDEINDIA,112.72,112.72
HINDPETRO,5.44,5.44
ESCORTS,28.15,28.58
RELINFRA,0.30,0.36
BAJAJHLDNG,57.48,180.21
ASHOKLEY,29.06,26.69
VOLTAS,76.89,74.53
TITAN,84.08,82.12
TATASTEEL,30.00,28.03
SUNDARMFIN,28.16,27.45
SPIC,8.87,8.87
VEDL,18.20,16.64
SBIN,12.04,12.37
RELIANCE,18.94,18.94
PFIZER,26.23,29.40
NOCIL,48.26,45.61
BOSCHLTD,40.45,48.28
DRREDDY,18.68,18.68
BATAINDIA,54.74,50.73
DEEPAKFERT,17.69,17.69
CHAMBLFERT,10.15,10.15
CARBORUNIV,87.90,87.90
MAHSEAMLES,10.19,10.16
HINDOILEXP,18.98,27.27
DICIND,28.85,25.90
COROMANDEL,25.73,29.15
BALMLAWRIE,15.45,15.45
WILLAMAGOR,1.84,1.84
VINDHYATEL,87.46,87.46
MOTOGENFIN,74.35,74.35
ASIANPAINT,64.43,60.62
RAMCOCEM,41.88,212.08
INDIACEM,,66.86
PGHL,28.77,28.77
BEML,58.32,58.32
ADOR,27.42,25.38
CENTENKA,13.79,13.24
TATACHEM,101.91,55.37
TORNTPHARM,62.43,61.53
VTL,21.23,21.23
SUNDROP,,62.80
FEDERALBNK,17.29,17.29
EPL,18.80,18.21
VLSFINANCE,13.22,13.22
SUPREMEIND,64.40,64.40
SRF,41.07,39.86
BIRLACABLE,59.62,59.62
BALRAMCHIN,25.38,25.38
AEGISLOG,26.80,26.80
WEIZMANIND,14.58,14.58
UNICHEMLAB,8.25,29.78
BBOX,43.59,33.89
HONAUT,56.97,56.13
JTEKTINDIA,49.55,47.83
SAURASHCEM,24.77,27.71
RANEHOLDIN,17.87,14.72
PRECOT,17.14,17.14
TATAELXSI,48.47,44.60
SUNPHARMA,36.39,32.74
KOHINOOR,0.25,
SHREYANIND,6.72,6.72
SANDESH,6.78,6.68
HCC,14.92,15.96
APOLLOHOSP,60.48,59.98
ARE&M,18.85,20.44
ADANIENT,25.81,85.65
IVP,10.82,10.58
BALKRISIND,33.62,33.62
INDBANK,22.70,22.70
GINNIFILA,9.23,8.30
EICHERMOT,42.87,42.48
GVT&D,101.47,96.97
NEULANDLAB,108.88,108.88
ONGC,8.08,8.06
ZENSARTECH,18.27,17.79
TAINWALCHM,17.71,17.71
BERGEPAINT,56.08,52.63
BANARISUG,32.14,32.14
ANIKINDS,70.63,70.63
KPIL,25.91,25.22
JYOTISTRUC,31.63,31.63
IGARASHI,77.73,77.73
BSL,35.27,35.27
BLUEDART,51.47,44.91
JAYNECOIND,24.76,24.11
MUNJALSHOW,16.94,16.08
APCOTEXIND,24.33,24.46
SOTL,15.26,15.26
HSCL,35.10,35.10
RCF,22.91,23.11
RANASUG,5.95,6.63
KARURVYSYA,11.55,11.55
DECCANCE,29.39,29.39
UFLEX,9.71,11.56
TATAPOWER,31.01,31.12
ADVANIHOTR,21.34,20.86
THOMASCOOK,19.57,19.11
SUNFLAG,22.98,22.25
SUBROS,31.09,30.06
SPMLINFRA,28.56,28.56
SIMPLEXINF,27.75,36.07
SIEMENS,78.21,78.21
BHARATRAS,19.38,18.07
WIPRO,16.04,16.04
VSTIND,15.35,15.35
JUBLPHARMA,33.55,30.91
UNIVCABLES,31.02,31.02
TATACOMM,28.93,41.14
TOKYOPLAST,98.08,98.08
SOMANYCERA,33.33,33.33
MURUDCERA,14.95,14.95
IFCI,24.65,24.21
HLVLTD,137.63,66.38
SANOFI,25.23,23.84
M&M,26.62,26.24
LIBERTSHOE,39.27,38.59
KAJARIACER,47.28,44.31
HEIDELBERG,25.81,25.30
MODTHREAD,14.46,14.46
MANGLMCEM,31.01,30.69
PRSMJOHNSN,43.61,
PIDILITIND,61.13,60.53
PCBL,43.21,46.32
3PLAND,29.29,29.29
OSWALAGRO,8.73,8.73
EIHAHOTELS,20.88,20.28
HONDAPOWER,31.52,28.20
JINDALSAW,17.88,17.88
SAIL,29.12,26.77
RUBYMILLS,16.16,16.16
STYRENIX,22.71,22.50
ABB,90.86,90.86
IDBI,8.57,8.57
GRAPHITE,42.79,40.17
CANFINHOME,11.90,11.90
BRITANNIA,56.46,56.46
BBL,24.37,24.37
ELECTCAST,15.44,14.22
DHAMPURSUG,13.36,13.36
DCMSHRIRAM,28.17,26.38
DABUR,43.04,42.76
COSMOFIRST,11.86,11.86
CIPLA,21.85,20.82
HEROMOTOCO,21.30,20.90
HDFCBANK,15.75,15.53
HARRMALAYA,15.49,15.49
GMBREW,14.20,14.20
GIPCL,16.54,16.54
ITC,18.76,18.55
INDIANHUME,2.77,16.30
HINDCOMPOS,27.14,17.61
IOC,6.05,6.05
OSWALGREEN,36.46,36.46
HUHTAMAKI,12.07,12.15
RICOAUTO,29.63,26.11
KAMATHOTEL,15.52,22.13
IFBAGRO,16.38,16.38
BANCOINDIA,17.99,18.36
MANINDS,21.40,21.40
APOLLOTYRE,30.29,27.00
SIYSIL,12.39,12.39
SHANTIGEAR,43.21,42.62
PRECWIRE,51.34,51.34
ONWARDTEC,12.35,11.76
NILKAMAL,19.68,17.99
NCC,13.13,12.69
ICIL,47.24,47.24
SEAMECLTD,20.78,20.79
ELGIEQUIP,44.29,43.13
AUROPHARMA,22.61,22.32
BBTC,4.56,4.66
EIHOTEL,34.30,28.97
LICHSGFIN,5.38,5.38
GICHSGFIN,6.06,5.69
BEPL,14.95,14.95
RAIN,33.55,33.55
BANARBEADS,40.31,40.31
MOREPENLAB,22.57,29.36
WSTCSTPAPR,21.38,21.38
EASTSILK,9.07,9.07
VENKEYS,43.58,43.58
GHCL,9.06,9.06
S&SPOWER,55.28,54.90
PRUDMOULI,7.78,7.78
PRAJIND,125.89,54.44
BPL,,4.78
PGHH,37.51,37.51
VESUVIUS,38.30,38.30
TFCILTD,27.74,27.74
BOMDYEING,131.38,125.52
NAVNETEDUL,8.87,25.54
GUJALKALI,157.39,157.39
AGI,11.09,10.96
GLAXO,40.32,40.93
TATACONSUM,71.38,72.43
ZEEL,14.94,14.75
CHOLAFIN,27.60,27.60
INDHOTEL,44.49,49.33
FMGOETZE,13.10,12.48
KOTAKBANK,20.18,20.18
