SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,56.46,60.11
WHEELS,19.17,19.17
RIIL,105.54,105.54
PREMIERPOL,21.75,21.75
RAYMOND,31.13,8.81
RSWM,33.64,23.91
SHREDIGCEM,25.13,25.13
SESHAPAPER,21.72,21.72
SMLMAH,36.98,36.98
SUNDRMFAST,30.73,30.20
FACT,1831.63,4414.87
EXIDEIND,31.00,30.75
EUROTEXIND,6.42,6.42
ELECON,18.28,21.30
CRISIL,38.19,38.19
LMW,127.43,120.19
NELCO,,283.71
MASTEK,11.86,11.67
MAHSCOOTER,39.70,45.78
LUMAXIND,46.45,42.05
TRENT,79.04,78.09
KECL,51.98,30.17
CUMMINSIND,64.90,62.23
KCP,7.80,7.54
JAYBARMARU,11.96,11.29
JBCHEPHARM,45.55,45.55
INFY,18.19,17.63
INDIAGLYCO,26.09,26.01
IONEXCHANG,27.48,25.74
IFBIND,30.44,28.28
HIMATSEIDE,13.74,5.46
GNFC,9.73,9.73
GFLLIMITED,261.68,261.68
BPCL,5.60,5.51
BHARATFORG,71.18,68.79
BASF,37.98,38.62
FORCEMOT,20.57,29.30
ATUL,30.52,30.52
ARVIND,22.47,21.64
ACC,9.81,10.33
TMPV,51.30,15.40
SCI,10.02,10.02
MRPL,15.51,15.51
LINDEINDIA,111.91,111.91
HINDPETRO,4.82,4.82
ESCORTS,25.97,26.37
RELINFRA,0.28,0.34
BAJAJHLDNG,52.64,165.01
ASHOKLEY,27.89,25.62
VOLTAS,70.82,68.64
TITAN,76.51,74.72
TATASTEEL,27.88,26.05
SUNDARMFIN,26.27,25.61
SPIC,7.73,7.73
VEDL,15.86,14.51
SBIN,11.50,11.81
RELIANCE,19.65,19.65
PFIZER,25.58,28.68
NOCIL,40.47,38.25
BOSCHLTD,32.53,38.82
DRREDDY,19.68,19.68
BATAINDIA,47.92,44.41
DEEPAKFERT,13.07,13.07
CHAMBLFERT,9.65,9.65
CARBORUNIV,70.69,70.69
MAHSEAMLES,8.93,8.90
HINDOILEXP,16.01,23.00
DICIND,26.29,23.61
COROMANDEL,23.70,26.84
BALMLAWRIE,14.15,14.15
WILLAMAGOR,1.70,1.70
VINDHYATEL,69.06,69.06
MOTOGENFIN,57.62,57.62
ASIANPAINT,56.21,52.88
RAMCOCEM,38.34,194.19
INDIACEM,,57.77
PGHL,27.49,27.49
BEML,50.64,50.64
ADOR,24.23,22.42
CENTENKA,13.27,12.73
TATACHEM,91.67,49.80
TORNTPHARM,63.61,62.69
VTL,20.57,20.57
SUNDROP,,59.82
FEDERALBNK,15.68,15.68
EPL,15.17,14.70
VLSFINANCE,12.44,12.44
SUPREMEIND,66.53,66.53
SRF,40.89,39.69
BIRLACABLE,50.84,50.84
BALRAMCHIN,23.91,23.91
AEGISLOG,22.14,22.14
WEIZMANIND,13.52,13.52
UNICHEMLAB,7.48,27.01
BBOX,40.38,31.40
HONAUT,49.58,48.85
JTEKTINDIA,47.68,46.02
SAURASHCEM,23.19,25.95
RANEHOLDIN,17.45,14.37
PRECOT,14.57,14.57
TATAELXSI,45.48,41.85
SUNPHARMA,38.76,34.87
KOHINOOR,0.23,
SHREYANIND,5.85,5.85
SANDESH,6.47,6.37
HCC,11.97,12.81
APOLLOHOSP,58.17,57.69
ARE&M,18.70,20.27
ADANIENT,19.93,66.14
IVP,9.89,9.66
BALKRISIND,31.01,31.01
INDBANK,19.60,19.60
GINNIFILA,8.41,7.57
EICHERMOT,40.89,40.52
GVT&D,88.20,84.29
NEULANDLAB,85.91,85.91
ONGC,7.57,7.55
ZENSARTECH,17.35,16.90
TAINWALCHM,15.98,15.98
BERGEPAINT,48.29,45.32
BANARISUG,31.93,31.93
ANIKINDS,62.59,62.59
KPIL,22.35,21.76
JYOTISTRUC,25.06,25.06
IGARASHI,72.81,72.81
BSL,34.77,34.77
BLUEDART,47.71,41.64
JAYNECOIND,19.28,18.78
MUNJALSHOW,15.62,14.83
APCOTEXIND,21.82,21.94
SOTL,14.36,14.36
HSCL,32.40,32.40
RCF,20.50,20.68
RANASUG,4.98,5.54
KARURVYSYA,11.10,11.10
DECCANCE,28.70,28.70
UFLEX,10.48,12.47
TATAPOWER,28.78,28.88
ADVANIHOTR,20.24,19.78
THOMASCOOK,19.28,18.83
SUNFLAG,18.72,18.13
SUBROS,27.23,26.32
SPMLINFRA,21.85,21.85
SIMPLEXINF,21.17,27.51
SIEMENS,65.99,65.99
BHARATRAS,16.03,14.95
WIPRO,15.08,15.08
VSTIND,15.89,15.89
JUBLPHARMA,30.80,28.38
UNIVCABLES,25.24,25.24
TATACOMM,27.04,38.45
TOKYOPLAST,63.20,63.20
SOMANYCERA,28.02,28.02
MURUDCERA,13.41,13.41
IFCI,22.00,21.61
HLVLTD,108.11,52.14
SANOFI,23.87,22.56
M&M,25.33,24.97
LIBERTSHOE,36.80,36.17
KAJARIACER,37.89,35.50
HEIDELBERG,24.32,23.84
MODTHREAD,13.55,13.55
MANGLMCEM,28.44,28.14
PRSMJOHNSN,41.66,
PIDILITIND,58.96,58.39
PCBL,37.83,40.54
3PLAND,27.30,27.30
OSWALAGRO,7.36,7.36
EIHAHOTELS,19.19,18.63
HONDAPOWER,27.91,24.97
JINDALSAW,14.45,14.45
SAIL,26.22,24.11
RUBYMILLS,13.86,13.86
STYRENIX,20.48,20.29
ABB,79.93,79.93
IDBI,8.45,8.45
GRAPHITE,36.50,34.27
CANFINHOME,11.21,11.21
BRITANNIA,55.65,55.65
BBL,19.92,19.92
ELECTCAST,14.74,13.58
DHAMPURSUG,11.86,11.86
DCMSHRIRAM,24.44,22.89
DABUR,41.97,41.70
COSMOFIRST,11.22,11.22
CIPLA,22.33,21.27
HEROMOTOCO,21.27,20.88
HDFCBANK,15.76,15.57
HARRMALAYA,12.77,12.77
GMBREW,14.08,14.08
GIPCL,14.19,14.19
ITC,18.45,18.24
INDIANHUME,2.76,16.26
HINDCOMPOS,22.87,14.84
IOC,5.96,5.96
OSWALGREEN,31.77,31.77
HUHTAMAKI,10.41,10.48
RICOAUTO,27.92,24.60
KAMATHOTEL,16.86,24.04
IFBAGRO,14.95,14.95
BANCOINDIA,16.24,16.58
MANINDS,14.84,14.84
APOLLOTYRE,28.88,25.75
SIYSIL,10.51,10.51
SHANTIGEAR,40.78,40.22
PRECWIRE,42.52,42.52
ONWARDTEC,12.02,11.45
NILKAMAL,18.18,16.62
NCC,11.50,11.12
ICIL,41.12,41.12
SEAMECLTD,18.38,18.38
ELGIEQUIP,38.52,37.52
AUROPHARMA,21.35,21.07
BBTC,4.54,4.64
EIHOTEL,31.93,26.96
LICHSGFIN,4.88,4.88
GICHSGFIN,5.62,5.27
BEPL,12.90,12.90
RAIN,27.44,27.44
BANARBEADS,38.72,38.72
MOREPENLAB,20.22,26.30
WSTCSTPAPR,19.41,19.41
VENKEYS,35.93,35.93
GHCL,7.86,7.86
PRUDMOULI,5.45,5.45
PRAJIND,111.29,48.12
BPL,,4.18
PGHH,36.66,36.66
VESUVIUS,36.76,36.76
TFCILTD,24.91,24.91
BOMDYEING,122.45,116.99
NAVNETEDUL,7.45,21.44
GUJALKALI,115.29,115.29
AGI,9.70,9.59
GLAXO,39.57,40.17
TATACONSUM,66.90,67.89
ZEEL,12.41,12.26
CHOLAFIN,25.33,25.33
INDHOTEL,41.53,46.05
FMGOETZE,11.27,10.73
KOTAKBANK,19.52,19.52
ORIENTHOT,27.08,26.79
JAYSREETEA,5.66,202.42
GILLETTE,42.02,42.02
GOLDENTOBC,7.03,7.97
KANSAINER,23.72,22.45
FOSECOIND,52.82,44.81
ESABINDIA,39.52,42.82
3MINDIA,96.08,110.96
ANDHRAPAP,64.07,64.07
GABRIEL,49.58,47.65
SCHAEFFLER,56.88,56.88
AARTIIND,41.05,41.85
RALLIS,27.79,
AMJLAND,7.72,7.72
PRAKASH,6.57,6.57
MFSL,318.07,318.07
KSB,53.20,50.04
KOPRAN,34.51,34.51
HEG,31.70,31.70
GREAVESCOT,90.64,97.16
GODFRYPHLP,29.64,29.64
VARDMNPOLY,45.33,45.33
SURYAROSNI,14.33,14.33
TATAINVEST,105.61,105.61
GLFL,321.88,321.88
TIMKEN,54.69,54.69
SHREECEM,47.28,47.28
SAKHTISUG,11.14,11.14
IPCALAB,41.36,37.72
INGERRAND,44.48,41.57
AKZOINDIA,6.72,37.51
HINDALCO,12.22,11.34
HINDZINC,18.43,18.46
HINDUNILVR,48.61,46.41
GSFC,9.01,9.01
GRASIM,19.29,18.82
AMBUJACEM,21.20,19.27
FINPIPE,23.75,23.75
FINCABLES,21.59,24.33
EIDPARRY,6.31,7.21
DCW,28.59,28.59
CGPOWER,96.75,94.66
SUDARCOLOR,17.15,9.61
CESC,13.16,13.16
BIRLACORPN,12.08,10.94
BHEL,120.05,120.05
BHARATGEAR,11.45,11.45
BEL,52.52,52.52
BAJFINANCE,28.23,27.95
ASHAPURMIN,13.69,13.52
NAVA,12.98,12.98
CORALFINAC,8.58,8.58
GREENPLY,20.11,20.27
TNPL,30.48,30.48
PARASPETRO,597.36,597.36
AUTOAXLES,16.10,15.27
REMSONSIND,12.50,12.07
DALMIASUG,7.69,7.69
NATCOPHARM,11.12,11.12
KHAITANLTD,6.92,6.92
SWARAJENG,23.11,22.81
MRF,24.25,23.65
