SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,82.31,88.81
WHEELS,21.18,21.18
RIIL,91.95,91.95
PREMIERPOL,25.88,25.88
RAYMOND,65.25,15.40
RSWM,14.90,13.26
SHREDIGCEM,57.74,57.74
SESHAPAPER,14.58,14.58
SMLMAH,49.13,49.13
SUNDRMFAST,42.06,41.41
EXIDEIND,42.22,41.92
ELECON,41.25,39.20
CRISIL,36.74,36.74
LMW,120.70,115.25
NELCO,560.88,209.39
MASTEK,12.74,12.26
MAHSCOOTER,54.27,54.27
LUMAXIND,28.57,26.84
TRENT,86.45,85.53
KECL,120.51,59.32
CUMMINSIND,62.65,60.85
KCP,8.04,7.74
JAYBARMARU,10.21,9.88
INFY,14.92,14.50
INDIAGLYCO,24.14,24.08
IONEXCHANG,55.52,49.37
IFBIND,35.77,33.60
IGPL,18.10,18.10
HIMATSEIDE,15.97,15.97
GNFC,8.64,8.64
GFLLIMITED,9.28,9.28
BPCL,7.86,8.69
BHARATFORG,140.22,448.34
BASF,26.79,26.79
FORCEMOT,18.95,21.55
ATUL,23.99,24.04
ARVIND,33.31,31.40
ACC,12.83,12.89
TMPV,1.50,1.41
SCI,8.51,8.51
MRPL,9.90,11.26
LINDEINDIA,104.98,104.98
HINDPETRO,46.60,46.60
ESCORTS,24.77,24.06
RELINFRA,0.50,0.67
BAJAJHLDNG,13.93,13.93
ASHOKLEY,27.76,25.94
ZUARIIND,7.30,7.00
VOLTAS,93.76,89.77
TITAN,77.81,76.80
TATASTEEL,20.56,19.12
SUNDARMFIN,23.12,22.53
SPIC,6.63,6.63
VEDL,3.62,3.43
SBIN,11.27,11.58
RELIANCE,20.29,20.29
PFIZER,29.87,28.55
NOCIL,41.15,39.11
BOSCHLTD,60.82,60.82
DRREDDY,30.91,30.91
BATAINDIA,66.21,94.93
DEEPAKFERT,18.87,18.87
CHAMBLFERT,9.03,9.03
CARBORUNIV,114.25,46.36
MAHSEAMLES,11.29,11.26
HINDOILEXP,82.46,82.46
DICIND,18.54,17.36
COROMANDEL,34.22,33.44
BALMLAWRIE,11.62,11.62
VINDHYATEL,12.42,12.42
MOTOGENFIN,0.68,53.57
MARALOVER,10.03,9.76
ASIANPAINT,52.12,50.94
RAMCOCEM,33.31,180.00
INDIACEM,125.48,80.85
PGHL,27.15,29.13
BEML,91.73,91.73
ADOR,23.94,23.55
CENTENKA,8.56,8.47
TORNTPHARM,87.70,84.74
VTL,20.16,20.16
SUNDROP,87.61,87.61
FEDERALBNK,18.89,18.89
EPL,19.98,18.84
VLSFINANCE,17.02,17.02
SUPREMEIND,44.34,44.34
SRF,36.06,35.04
BIRLACABLE,19.02,19.02
BALRAMCHIN,37.23,37.23
AEGISLOG,32.52,32.52
WEIZMANIND,19.61,19.61
UNICHEMLAB,12.23,36.57
BBOX,61.09,47.93
HONAUT,58.40,57.54
JTEKTINDIA,49.90,46.92
SAURASHCEM,97.67,43.58
RANEHOLDIN,17.55,18.55
PRECOT,17.39,17.39
TATAELXSI,34.85,32.36
SUNPHARMA,37.13,35.55
KOHINOOR,1.20,
SANDESH,7.48,7.36
HCC,31.65,36.52
BAJAJHIND,38.52,34.39
APOLLOHOSP,58.37,57.97
ARE&M,18.58,23.45
ADANIENT,54.09,104.00
IVP,5.76,5.71
BALKRISIND,32.69,32.69
INDBANK,19.38,19.38
GINNIFILA,10.87,10.87
EICHERMOT,38.13,37.85
GVT&D,82.31,79.55
NEULANDLAB,60.24,60.24
ONGC,6.73,6.68
ITI,83.27,
ZENSARTECH,14.21,13.87
TAINWALCHM,25.14,25.04
BERGEPAINT,51.81,51.34
BANARISUG,36.50,36.50
JINDALPOLY,,55.88
KPIL,21.24,21.63
JYOTISTRUC,19.91,19.91
IGARASHI,86.42,86.42
BSL,34.80,34.80
BLUEDART,42.04,37.22
JAYNECOIND,15.53,15.26
MUNJALSHOW,21.82,20.46
APCOTEXIND,20.35,20.40
SOTL,11.90,11.90
HSCL,49.05,49.05
RCF,14.97,16.23
RANASUG,35.87,
KARURVYSYA,11.76,11.76
DECCANCE,130.85,
WSI,172.35,180.71
UFLEX,6.49,6.41
TATAPOWER,23.16,22.97
ADVANIHOTR,20.21,19.61
THOMASCOOK,22.87,22.32
SUNFLAG,31.30,30.29
SUBROS,29.27,28.32
SPMLINFRA,19.20,19.20
SIMPLEXINF,44.47,45.15
SIEMENS,41.18,41.18
BHARATRAS,15.19,14.83
WIPRO,13.27,13.27
VSTIND,13.10,13.10
JUBLPHARMA,39.25,34.90
UNIVCABLES,27.86,27.86
TATACOMM,51.43,46.71
TOKYOPLAST,213.35,213.35
SOMANYCERA,20.82,20.29
MURUDCERA,19.08,19.08
IFCI,50.68,49.17
HLVLTD,92.60,56.63
SANOFI,23.06,21.78
M&M,21.02,20.80
LIBERTSHOE,48.88,49.04
KAJARIACER,35.17,33.34
KABRAEXTRU,3533.12,2394.75
HEIDELBERG,31.19,29.85
MODTHREAD,11.06,11.06
MODIRUBBER,35545.19,35545.19
MANGLMCEM,20.85,18.92
PRSMJOHNSN,35.64,142.21
POLYPLEX,13.65,13.65
PIDILITIND,63.67,63.68
PCBL,49.63,52.49
3PLAND,25.40,25.40
EIHAHOTELS,20.35,19.93
HONDAPOWER,32.51,29.29
JINDALSAW,28.60,28.60
SAIL,16.46,14.66
RUBYMILLS,31.08,31.08
STYRENIX,13.90,13.84
ABB,53.52,53.52
IDBI,9.36,9.36
GRAPHITE,68.91,68.31
CANFINHOME,9.71,9.71
BRITANNIA,50.71,50.71
BBL,23.65,23.65
ELECTCAST,36.47,29.86
DHAMPURSUG,15.38,15.38
DCMSHRIRAM,11.15,11.77
DABUR,36.77,36.55
