SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,52.60,56.01
WHEELS,17.13,17.13
RIIL,106.80,106.80
PREMIERPOL,18.71,18.71
RAYMOND,32.89,9.31
RSWM,39.07,27.77
SHREDIGCEM,29.30,29.30
SESHAPAPER,23.04,23.04
SMLMAH,46.87,46.87
SUNDRMFAST,34.47,33.88
FACT,1813.01,4369.97
EXIDEIND,34.13,33.86
EUROTEXIND,5.96,5.96
ELECON,19.93,23.22
CRISIL,43.18,43.18
LMW,141.23,133.21
NELCO,,311.32
MASTEK,14.01,13.79
MAHSCOOTER,43.69,50.39
LUMAXIND,55.14,49.92
TRENT,90.33,89.24
KECL,57.49,33.37
CUMMINSIND,65.33,62.65
KCP,9.45,9.14
JAYBARMARU,14.84,14.00
JBCHEPHARM,42.43,42.43
INFY,19.84,19.23
INDIAGLYCO,28.03,27.94
IONEXCHANG,30.66,28.71
IFBIND,35.40,32.90
HIMATSEIDE,18.58,7.38
GNFC,11.02,11.02
GFLLIMITED,290.62,290.62
BPCL,7.15,7.04
BHARATFORG,73.13,70.67
BASF,40.71,41.39
FORCEMOT,23.00,32.76
ATUL,32.26,32.26
ARVIND,22.84,22.00
ACC,11.49,12.10
TMPV,61.35,18.42
SCI,11.23,11.23
MRPL,15.72,15.72
LINDEINDIA,108.32,108.32
HINDPETRO,6.23,6.23
ESCORTS,29.38,29.82
RELINFRA,0.39,0.48
BAJAJHLDNG,61.91,194.09
ASHOKLEY,33.60,30.87
VOLTAS,80.89,78.40
TITAN,78.22,76.39
TATASTEEL,29.10,27.19
SUNDARMFIN,29.06,28.33
SPIC,8.83,8.83
VEDL,15.96,14.59
SBIN,13.10,13.46
RELIANCE,19.58,19.58
PFIZER,26.75,29.98
NOCIL,42.30,39.98
BOSCHLTD,37.48,44.73
DRREDDY,19.43,19.43
BATAINDIA,59.64,55.26
DEEPAKFERT,14.44,14.44
CHAMBLFERT,10.33,10.33
CARBORUNIV,78.83,78.83
MAHSEAMLES,8.37,8.35
HINDOILEXP,16.83,24.18
DICIND,25.46,26.14
COROMANDEL,28.66,32.46
BALMLAWRIE,15.57,15.57
WILLAMAGOR,1.89,1.89
VINDHYATEL,70.83,70.83
MOTOGENFIN,61.67,61.67
ASIANPAINT,61.46,57.83
RAMCOCEM,46.72,236.58
INDIACEM,,67.18
PGHL,28.38,28.38
BEML,57.54,57.54
ADOR,28.69,26.55
CENTENKA,14.14,13.57
TATACHEM,102.06,55.45
TORNTPHARM,62.96,62.04
VTL,20.17,20.17
SUNDROP,,64.76
FEDERALBNK,16.92,16.92
EPL,17.10,16.57
VLSFINANCE,14.58,14.58
SUPREMEIND,67.20,67.20
SRF,44.63,43.31
