SYMBOL,SYMBOL P/E,ADJUSTED P/E
TNPL,12.2,12.2
PEARLPOLY,38.09,38.09
DALMIASUG,13.19,13.19
SWARAJENG,24.1,24.1
MRF,25.18,25.18
TNPETRO,14.81,13.22
STARPAPER,5.39,5.26
EIMCOELECO,29.88,29.88
JAYAGROGN,14.85,14.85
MARICO,50.5,50.5
BIOFILCHEM,170.56,170.56
KEYFINSERV,6.96,6.96
MOTHERSON,42.55,41.42
AARTIDRUGS,29.02,29.02
INDIANCARD,2.12,
DENORA,36.27,36.27
SHRIRAMFIN,15.46,15.46
MIRZAINT,47.92,47.92
JAGSNPHARM,50.89,46.05
HERITGFOOD,26.88,26.48
SKMEGGPROD,10.49,10.49
KCPSUGIND,6.58,7.72
NLCINDIA,18.11,18.11
HAVELLS,74.36,74.36
MRO-TEK,26.77,26.77
TRIDENT,50.73,50.74
GODREJCP,,64.87
TCI,26.98,26.79
PONNIERODE,10.2,10.2
OFSS,38.23,38.23
OMAXAUTO,15.4,
VARDHACRLC,26.02,26.02
WELSPUNLIV,20.49,20.49
IGL,19.41,19.41
SIL,124,124
BIOCON,19.04,19.24
AMBICAAGAR,13,13
ULTRACEMCO,49.07,48.87
GUFICBIO,49.12,49.12
KOTARISUG,37.05,37.05
GOKEX,47.65,47.65
ALLDIGI,18.61,22.85
CYBERMEDIA,16.16,20.97
63MOONS,14.4,14.4
GENUSPOWER,78.44,78.44
TORNTPOWER,37.53,37.53
SOBHA,384.88,384.95
PLASTIBLEN,18.48,18.48
WANBURY,13.6,26.59
IZMO,18.38,18.38
ORIENTBELL,1504.24,1504.24
TTL,25.04,65.52
PFC,7.27,7.27
INDIANB,8.19,8.19
LAOPALA,29.83,29.83
AMDIND,91.85,91.85
ASTRAL,86.6,86.6
NAHARPOLY,1571.04,1571.04
NCLIND,11.95,11.95
ICRA,44.24,44.24
PHOENIXLTD,40.6,40.59
BFUTILITIE,16.14,16.14
SRHHYPOLTD,16.7,15.05
HILTON,31.5,31.5
KMSUGAR,13.77,13.77
TIMETECHNO,26.96,26.96
TARMAT,,131.41
ALPA,12.36,12.37
KPRMILL,37.78,37.78
MAGNUM,37.42,131.04
DELTACORP,15.65,19.58
ADANIPORTS,29.79,28.39
EXPLEOSOL,19.53,19.53
SUNTECK,80.77,80.77
SARDAEN,31.79,31.67
DLINKINDIA,19.21,19.21
MMTC,116.67,88.15
UNITEDTEA,15.8,15.8
DBREALTY,6.47,6.88
LGBBROSLTD,14.54,15.12
