SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,71.05,82.05
RIIL,144.13,144.13
RAYMOND,16.86,16.61
SHREDIGCEM,16.35,16.35
SMLISUZU,18.8,18.8
SUNDRMFAST,44.38,44.38
LMW,80.55,80.55
NELCO,106.25,106.25
LUMAXIND,40.35,40.35
KECL,81.31,283.57
JAYBARMARU,38.01,38.01
INFY,28.23,28.23
IONEXCHANG,43.27,43.27
IFBIND,53.33,53.33
GNFC,18.6,18.6
BHARATFORG,67.27,60.93
FORCEMOT,21.81,21.81
ARVIND,30.21,30.22
SCI,9.61,9.61
LINDEINDIA,124.19,124.19
ESCORTS,34.27,34.27
ASHOKLEY,22.67,23.07
ZUARIIND,1.36,
SUNDARMFIN,28.59,27.47
VEDL,10.93,12.33
RELIANCE,21.44,21.44
BATAINDIA,47.38,67.89
CARBORUNIV,61,61
DICIND,122.29,57.26
MOTOGENFIN,61.12,61.12
RAMCOCEM,78.87,78.87
ABREL,94.68,94.68
ADORWELD,36.31,32.76
VTL,16.86,16.86
VLSFINANCE,4.14,4.14
BALRAMCHIN,25.48,25.48
WEIZMANIND,22.24,22.24
BBOX,58.23,45.16
JTEKTINDIA,43.19,43.45
ARE&M,23.12,23.12
IVP,20.98,20.98
GVT&D,122.83,122.83
ONGC,7.44,7.2
TAINWALCHM,68.14,68.14
JINDALPOLY,14.09,25.51
IGARASHI,102.39,102.39
APCOTEXIND,38.34,38.34
RCF,42.04,45.71
TATAPOWER,39.47,37.99
SUNFLAG,23.93,23.93
SIEMENS,96.21,96.21
TOKYOPLAST,130.6,130.6
IFCI,52.72,52.9
KABRAEXTRU,44.38,44.38
MANGLMCEM,41.79,41.79
PIDILITIND,77.4,75.45
EIHAHOTELS,28.83,27.68
RUBYMILLS,18.12,18.12
IDBI,12.16,12.16
BRITANNIA,54.12,53.61
DCMSHRIRAM,38.66,38.66
COSMOFIRST,18.47,18.47
HEROMOTOCO,22.16,22.16
GMBREW,11.12,11.12
INDIANHUME,20.33,20.33
IOC,11.64,12.49
OSWALGREEN,133.34,133.34
HUHTAMAKI,4.92,26.37
RICOAUTO,29.16,28.42
BANCOINDIA,21.35,21.35
MANINDS,18.03,18.03
SIYSIL,15.7,15.7
ONWARDTEC,29.81,29.81
NCC,19.75,19.29
ELGIEQUIP,54.14,54.14
BBTC,9.16,8.99
LICHSGFIN,6.89,6.89
BEPL,16.47,16.47
BANARBEADS,28.98,28.98
S&SPOWER,88.46,88.46
PRUDMOULI,28.09,26.18
PRAJIND,41.34,44.63
EVERESTIND,118.96,158.17
TRANSWORLD,133.91,133.91
PGHH,76.21,76.21
BOMDYEING,1.19,
NAVNETEDUL,4.02,14.82
AGI,21.91,21.91
GLAXO,59.47,53.19
TATACONSUM,71.78,60.78
INDHOTEL,68.35,81.15
LYKALABS,164.15,162.61
ESABINDIA,54.88,54.88
GABRIEL,28.65,28.65
AMJLAND,16.56,16.56
KOPRAN,18.19,18.19
SHREECEM,50.09,50.09
INGERRAND,54.72,54.72
HINDUNILVR,54.43,54.37
FINPIPE,20.41,35.39
DCW,331.52,298.2
BIRLACORPN,26.84,27.41
BAJFINANCE,26.02,26.02
REMSONSIND,37.07,38.19
SWARAJENG,23.99,23.99
ANDHRSUGAR,39.82,37.08
AUSOMENT,14.25,14.25
JAYAGROGN,14.71,14.71
SILINV,22.3,22.3
SANGAMIND,47.71,40.67
HITECHGEAR,25.07,25.02
SHRIRAMFIN,13.27,13.27
