SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,61.84,65.84
WHEELS,18.69,18.69
RIIL,104.94,104.94
PREMIERPOL,20.64,20.64
RAYMOND,30.61,8.67
RSWM,35.83,25.47
SHREDIGCEM,29.45,29.45
SESHAPAPER,22.04,22.04
SMLMAH,37.71,37.71
SUNDRMFAST,29.51,29.00
FACT,1992.48,4802.56
EXIDEIND,31.88,31.63
EUROTEXIND,6.58,6.58
ELECON,19.97,23.27
CRISIL,37.45,37.45
LMW,124.36,117.30
NELCO,,301.35
MASTEK,13.17,12.96
MAHSCOOTER,41.88,48.30
LUMAXIND,48.73,44.11
TRENT,85.50,84.48
KECL,61.41,35.65
CUMMINSIND,69.01,66.17
KCP,8.96,8.67
JAYBARMARU,12.32,11.62
JBCHEPHARM,41.97,41.97
INFY,19.29,18.69
INDIAGLYCO,26.85,26.77
IONEXCHANG,30.13,28.22
IFBIND,32.38,30.08
HIMATSEIDE,15.09,6.00
GNFC,10.24,10.24
GFLLIMITED,272.00,272.00
BPCL,5.79,5.69
BHARATFORG,72.34,69.92
BASF,40.63,41.31
FORCEMOT,21.13,30.09
ATUL,31.55,31.55
ARVIND,23.94,23.06
ACC,9.89,10.41
TMPV,54.42,16.34
SCI,10.26,10.26
MRPL,14.30,14.30
LINDEINDIA,114.61,114.61
HINDPETRO,5.13,5.13
ESCORTS,26.55,26.95
RELINFRA,0.32,0.39
BAJAJHLDNG,54.85,171.96
ASHOKLEY,28.14,25.84
VOLTAS,68.65,66.54
TITAN,82.72,80.79
TATASTEEL,29.07,27.16
SUNDARMFIN,27.49,26.80
SPIC,8.37,8.37
VEDL,17.39,15.91
SBIN,11.31,11.62
RELIANCE,18.47,18.47
PFIZER,25.45,28.53
NOCIL,46.39,43.85
BOSCHLTD,39.36,46.97
DRREDDY,18.36,18.36
BATAINDIA,50.66,46.94
DEEPAKFERT,15.23,15.23
CHAMBLFERT,10.25,10.25
CARBORUNIV,79.88,79.88
MAHSEAMLES,9.62,9.59
HINDOILEXP,17.65,25.37
DICIND,27.21,24.43
COROMANDEL,26.62,30.15
BALMLAWRIE,14.59,14.59
WILLAMAGOR,1.71,1.71
VINDHYATEL,75.58,75.58
MOTOGENFIN,64.48,64.48
ASIANPAINT,58.11,54.67
RAMCOCEM,40.63,205.75
INDIACEM,,60.67
PGHL,27.16,27.16
BEML,53.59,53.59
ADOR,23.10,21.38
CENTENKA,13.40,12.86
TATACHEM,94.02,51.08
TORNTPHARM,60.99,60.11
VTL,21.22,21.22
SUNDROP,,62.15
FEDERALBNK,16.63,16.63
EPL,18.27,17.70
VLSFINANCE,12.91,12.91
SUPREMEIND,65.44,65.44
SRF,39.98,38.80
BIRLACABLE,50.42,50.42
BALRAMCHIN,23.51,23.51
AEGISLOG,21.92,21.92
WEIZMANIND,14.39,14.39
UNICHEMLAB,7.93,28.65
BBOX,39.22,30.50
HONAUT,48.58,47.86
JTEKTINDIA,49.05,47.35
SAURASHCEM,22.52,25.19
RANEHOLDIN,16.76,13.80
PRECOT,17.11,17.11
TATAELXSI,47.78,43.97
SUNPHARMA,37.45,33.69
KOHINOOR,0.24,
SHREYANIND,6.01,6.01
SANDESH,6.35,6.25
HCC,12.81,13.71
APOLLOHOSP,59.09,58.61
ARE&M,18.23,19.77
ADANIENT,23.62,78.37
IVP,10.13,9.90
BALKRISIND,32.72,32.72
INDBANK,20.26,20.26
GINNIFILA,9.05,8.14
EICHERMOT,42.31,41.92
GVT&D,93.77,89.62
NEULANDLAB,105.45,105.45
ONGC,8.23,8.21
ZENSARTECH,17.03,16.58
TAINWALCHM,16.21,16.21
BERGEPAINT,50.41,47.31
BANARISUG,32.07,32.07
ANIKINDS,70.59,70.59
KPIL,23.86,23.22
JYOTISTRUC,27.67,27.67
IGARASHI,72.20,72.20
BSL,31.98,31.98
BLUEDART,47.19,41.18
JAYNECOIND,21.31,20.76
MUNJALSHOW,16.04,15.23
APCOTEXIND,23.57,23.70
SOTL,14.05,14.05
HSCL,33.36,33.36
RCF,22.48,22.67
RANASUG,5.52,6.15
KARURVYSYA,11.67,11.67
DECCANCE,28.62,28.62
UFLEX,8.97,10.68
TATAPOWER,28.23,28.32
ADVANIHOTR,20.41,19.95
THOMASCOOK,19.05,18.61
SUNFLAG,20.54,19.90
SUBROS,29.05,28.09
SPMLINFRA,24.44,24.44
SIMPLEXINF,23.14,30.09
SIEMENS,67.95,67.95
BHARATRAS,18.45,17.20
WIPRO,16.02,16.02
VSTIND,16.51,16.51
JUBLPHARMA,32.57,30.01
UNIVCABLES,27.90,27.90
TATACOMM,28.07,39.93
TOKYOPLAST,68.90,68.90
SOMANYCERA,30.83,30.83
MURUDCERA,14.25,14.25
IFCI,22.84,22.42
HLVLTD,121.23,58.47
SANOFI,24.42,23.08
M&M,26.16,25.79
LIBERTSHOE,38.07,37.42
KAJARIACER,43.59,40.84
