SYMBOL,SYMBOL P/E,ADJUSTED P/E
SUZLON,64.73,63.25
AIAENG,29.55,29.57
ORIENTCER,42.15,42.15
EKC,15.2,14.9
KERNEX,284.21,284.21
ENIL,79.15,79.15
JAGRAN,10.2,10.2
M&MFIN,13.91,13.91
KEI,56,55.99
SOLARINDS,68.35,68.35
SUNTV,13.18,13.18
BALPHARMA,21.1,21.1
KAMDHENU,14.45,14.45
EMAMILTD,30.08,30.08
VOLTAMP,31.09,31.09
ATLANTAA,1.17,3.1
SELAN,11.52,11.52
HOVS,18.08,18.08
TALBROAUTO,14,19.61
DCBBANK,5.76,5.76
INSPIRISYS,14.65,14.65
AARVEEDEN,20.59,20.59
VENUSREM,11.76,14.7
NFL,26.22,26.22
PARACABLES,19.48,19.48
VEEDOL,20.69,19.89
PTL,15.46,15.46
PGIL,29.81,29.88
FSL,44.26,44.81
SMSPHARMA,28.16,28.16
NAHARPOLY,24.11,24.11
BANSWRAS,19.6,19.6
NDLVENTURE,404.95,404.95
ZENITHSTL,12.65,12.65
ALPHAGEO,88.17,20.11
NAVINFLUOR,73.44,73.44
DLF,67.98,93.04
ADSL,22.78,22.78
CENTRALBK,11.13,11.13
KPRMILL,33.79,33.79
NAGREEKCAP,1.15,1.15
MANGCHEFER,12.66,12.66
DELTACORP,16.37,21.97
BVCL,31.04,31.04
RGL,20.06,20.06
KAUSHALYA,2.73,2.73
JYOTHYLAB,33.4,33.4
HITECHCORP,22.4,23.35
TARIL,81.56,81.56
MANAKSIA,7.46,5.74
BIRLAMONEY,11.13,11.13
CORDSCABLE,17.16,17.16
HERCULES,22.92,22.92
SEPC,102.41,62.19
NMDC,8.97,8.94
RECLTD,6.59,6.59
NESCO,16.02,16.02
TITAGARH,33.88,33.7
DIGISPICE,26.58,49.72
GOKUL,46.04,46.04
ALMONDZ,53.56,53.56
LOTUSEYE,240.13,251.37
UBL,126.25,122.3
ZFCVINDIA,47.22,47.22
JOCIL,62.36,62.36
TPHQ,21.92,21.92
MAWANASUG,3.53,8.63
MHRIL,45.93,45.93
VINATIORGA,41.32,41.32
GLOBUSSPR,146.32,146.32
EXPLEOSOL,16.1,16.1
SUNTECK,28.3,28.3
DLINKINDIA,13.94,13.94
HINDCOPPER,52.57,52.57
NESTLEIND,65.27,68.25
MBLINFRA,2.51,
THANGAMAYL,41.78,41.78
SJVN,35.57,38.85
MANAPPURAM,8.76,8.76
HMVL,14.42,14.42
PRAKASHSTL,3.57,97.17
SASTASUNDR,,8.85
RAMKY,11.71,11.71
BEDMUTHA,15.6,15.6
SHAH,7.01,38.92
CGCL,36.84,36.84
GRAVITA,44.84,44.84
ZEELEARN,1.44,6.51
HFCL,34.58,34.58
SYMPHONY,43.61,33.32
VSTTILLERS,26.12,26.2
DHANUKA,21.33,21.33
LTF,13.08,13.08
FILATEX,14.49,14.49
THERMAX,64.22,64.22
RIIL,123.28,123.28
RAYMOND,20.45,20.07
SHREDIGCEM,27.01,27.01
SESHAPAPER,14.29,14.29
SUNDRMFAST,36.6,36.6
CRISIL,48.84,48.84
LMW,125.83,125.83
NELCO,95.79,95.79
MAHSCOOTER,66,68.78
TRENT,99.75,140.06
KCP,9.58,8.69
INFY,26.46,26.46
IONEXCHANG,35.7,35.7
IFBIND,36.38,36.38
HIMATSEIDE,18.08,18.08
BHARATFORG,57.99,52.3
FORCEMOT,17.47,17.47
ARVIND,27.01,27.01
TATAMOTORS,7.73,7.71
LINDEINDIA,124.59,124.59
ESCORTS,28.97,28.97
ASHOKLEY,21.52,21.82
ZUARIIND,,520.91
SUNDARMFIN,29.92,28.78
VEDL,9.26,10.3
RELIANCE,20.67,20.67
BATAINDIA,49.3,68.52
HINDOILEXP,15.34,18.9
BALMLAWRIE,14.55,14.55
MOTOGENFIN,45.72,45.72
ABREL,125.68,125.68
CENTENKA,15.55,15.55
ATFL,348.77,312.16
SUPREMEIND,52.51,52.51
BALRAMCHIN,25.01,25.01
AEGISLOG,37.31,37.31
BBOX,38.72,29.92
JTEKTINDIA,37.7,37.94
SAURASHCEM,184.97,184.97
TATAELXSI,45.03,45.03
SANDESH,6.47,6.5
ARE&M,18.2,19.68
IVP,13.5,13.5
INDBANK,16.16,16.16
RAJSREESUG,12.61,12.61
GVT&D,75.76,75.76
TIL,8.58,180.24
BANARISUG,48.06,48.06
KPIL,30.58,30.58
BSL,17.33,17.33
JAYNECOIND,251.03,104.76
RCF,26.39,28.06
ADVANIHOTR,21.42,21.42
SUNFLAG,25.49,25.49
SIEMENS,67.15,67.15
TOKYOPLAST,138.05,138.05
IFCI,48.44,48.94
HLVLTD,35.92,39.47
HEIDELBERG,43.17,43.17
PCBL,32.53,32.5
OSWALAGRO,19.27,19.26
JINDALSAW,8.63,8.63
STYRENIX,19.15,19.15
CANFINHOME,9.68,9.68
ELECTCAST,8.35,8.35
COSMOFIRST,14.39,14.39
CIPLA,23.85,23.85
HDFCBANK,18.08,17.82
GMBREW,9.61,9.61
INDIANHUME,19.19,19.19
IOC,18.47,22.99
OSWALGREEN,77.37,77.37
HUHTAMAKI,16.34,24.33
KAMATHOTEL,23.03,24.39
BANCOINDIA,15.23,15.23
APOLLOTYRE,19.76,18.7
SHANTIGEAR,32.28,32.28
NILKAMAL,24.15,24.15
ICIL,17.47,17.47
AUROPHARMA,18.28,17.94
EIHOTEL,27.78,28.05
LICHSGFIN,5.74,5.74
MOREPENLAB,22.12,22.12
21STCENMGM,1.78,1.78
GHCL,9.89,9.89
PRUDMOULI,30.02,27.5
HIL,,59.98
TRANSWORLD,13.74,13.74
KEEPLEARN,127.83,127.83
VESUVIUS,31.29,31.29
GTL,1.24,19.61
AGI,15.96,15.96
TATACONSUM,79.93,70.4
CHOLAFIN,28.6,28.6
KOTAKBANK,17.55,20.14
JAYSREETEA,9.32,43.8
FOSECOIND,31.99,32.13
ANDHRAPAP,13.11,13.11
SCHAEFFLER,53.02,52.82
MFSL,113.53,113.53
HEG,35.17,35.17
VARDMNPOLY,32.31,32.31
SAKHTISUG,2.58,
HINDZINC,18.71,18.59
GRASIM,21.12,19.98
FINCABLES,20.5,28.36
HEUBACHIND,27.98,27.98
CESC,12.45,12.45
BAJFINANCE,32.28,32.28
NAVA,8.4,8.4
CORALFINAC,6.74,6.74
REMSONSIND,27.6,27.87
ANDHRSUGAR,32.25,29.15
AUSOMENT,12.41,12.41
CUBEXTUB,26.55,26.55
SAMBHAAV,55.93,65.18
KEYFINSERV,5.88,5.88
SANGAMIND,45.91,39.72
DENORA,98.75,98.75
SHRIRAMFIN,11.67,13.22
DYNAMATECH,52.34,103.27
JAGSNPHARM,27.17,38.93
MPHASIS,28.66,28.66
HERITGFOOD,18.86,18.47
MADRASFERT,6.11,6.29
INDSWFTLAB,2.24,129.78
FDC,23.96,23.96
ADROITINFO,13.15,13.15
INDUSINDBK,11.05,11.05
TRIGYN,9.31,9.03
ITDCEM,25.94,25.94
SONATSOFTW,26.63,26.63
