SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,93.1,102.91
RIIL,183.96,183.96
RAYMOND,22.84,21.75
SHREDIGCEM,17.67,17.67
SMLISUZU,39.11,39.11
SUNDRMFAST,47.92,47.92
CRISIL,49.82,49.82
PEL,,31.16
MASTEK,24.6,24.41
TRENT,122.01,197.99
CUMMINSIND,79.57,79.5
JBCHEPHARM,47.77,47.77
INDIAGLYCO,15.65,15.65
IONEXCHANG,37.76,37.76
HIMATSEIDE,12.27,12.27
GFLLIMITED,.35,
BHARATFORG,76.07,75.49
ATUL,55.8,55.8
TATAMOTORS,10.12,9.89
MRPL,10.25,10.23
ESCORTS,41.03,41.03
BAJAJHLDNG,64.14,64.14
ZUARIIND,1.46,
VOLTAS,111.03,111.03
TATASTEEL,,52.66
VEDL,24.03,36.01
RELIANCE,25.14,25.14
BATAINDIA,66.4,60.73
CARBORUNIV,76.52,76.52
DICIND,,100.37
RAMCOCEM,46.48,46.48
CENTURYTEX,108.13,40.84
TORNTPHARM,60.34,63.45
VLSFINANCE,3.92,3.92
SRF,50.91,50.91
RANEHOLDIN,19.81,9.26
ARE&M,25.69,24.67
IVP,11.31,11.31
GET&D,181.41,181.41
BERGEPAINT,50.17,50.34
KPIL,38.6,38.6
BSL,16.25,16.25
JAYNECOIND,22.47,20.62
SOTL,17.68,17.68
WSI,16.23,16.04
SUNFLAG,29.45,29.45
VSTIND,20.74,20.74
UNIVCABLES,57.67,57.67
MURUDCERA,43.92,43.92
SANOFI,37.39,36.19
KAJARIACER,48,47.98
PCBL,20.71,20.71
3PLAND,30.62,30.62
HONDAPOWER,28.3,29.51
IDBI,16.23,16.23
BBL,38.28,38.28
DCMSHRIRAM,34.74,34.74
COSMOFIRST,23.76,23.76
HEROMOTOCO,25.86,25.06
GMBREW,9.55,9.55
ITC,26.45,26.52
IOC,5.67,5.67
OSWALGREEN,132.6,132.6
HUHTAMAKI,5.73,22.37
RICOAUTO,37.35,36.03
IFBAGRO,86.35,86.35
MANINDS,22.42,22.42
SIYSIL,11.02,11.02
PRECWIRE,33.3,33.3
NCC,24.69,24.02
SEAMECLTD,45.03,45.03
BBTC,5.61,5.42
BEPL,18.96,18.96
BANARBEADS,23.82,23.82
WSTCSTPAPR,4.35,4.31
VENKEYS,32.62,32.62
PRUDMOULI,12.89,12.89
PRAJIND,34.52,34.52
KEEPLEARN,210.58,210.58
TFCILTD,16.76,16.76
AGI,17.83,17.83
TATACONSUM,82.05,70.78
ZEEL,73.03,258.14
FMGOETZE,18.05,18.05
ORIENTHOT,50.17,50.17
ESABINDIA,54.94,54.94
AARTIIND,54.85,54.85
PRAKASH,8.64,8.64
SHREECEM,38.67,38.67
AKZOINDIA,27.39,27.39
HINDUNILVR,54.07,54.09
FINCABLES,29.31,34.8
HEUBACHIND,20.62,20.62
NAVA,5.9,6.44
GREENPLY,42.23,48.77
REMSONSIND,61.07,59.5
MRF,26.39,26.39
TNPETRO,15.76,12.63
EIMCOELECO,29.71,29.71
SAMBHAAV,68.05,90.07
KEYFINSERV,11.83,11.83
SUNDRMBRAK,30.71,30.71
MOTHERSON,42.25,40.61
STERTOOLS,23.25,23.37
WENDT,69.85,69.85
SHRIRAMFIN,11.88,11.88
MIRZAINT,48.11,48.11
GANESHHOUC,14.83,14.83
ALKYLAMINE,68.16,68.16
GUJRAFFIA,45.15,45.15
