SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,65.81,65.81
WHEELS,15.40,15.40
RIIL,129.03,129.03
PREMIERPOL,24.62,24.62
RAYMOND,22.21,21.79
SHREDIGCEM,28.16,28.16
SESHAPAPER,12.92,12.92
SMLISUZU,20.32,20.32
SUNDRMFAST,35.23,35.23
FACT,,517.51
EXIDEIND,40.15,40.15
ELECON,28.62,28.62
CRISIL,47.77,47.77
LMW,137.89,137.89
PEL,46.08,
NELCO,108.32,108.32
MASTEK,18.55,19.08
MAHSCOOTER,78.12,81.40
LUMAXIND,42.74,42.74
TRENT,99.15,139.21
KECL,69.28,294.54
CUMMINSIND,45.96,45.96
KCP,10.20,9.25
JAYBARMARU,29.24,29.24
JBCHEPHARM,39.60,39.60
INFY,21.20,21.20
INDIAGLYCO,24.88,24.88
IONEXCHANG,35.10,35.10
IFBIND,42.45,42.45
IGPL,13.74,13.74
HIMATSEIDE,21.11,21.11
GNFC,14.51,14.51
BPCL,9.99,9.79
BHARATFORG,58.75,52.98
BASF,31.94,32.47
FORCEMOT,22.15,22.15
ATUL,40.61,40.61
ARVIND,29.95,29.95
ACC,14.90,16.39
TATAMOTORS,7.13,7.11
SCI,8.75,8.75
MRPL,30.07,29.82
LINDEINDIA,122.47,122.47
HINDPETRO,13.07,13.07
ESCORTS,31.78,31.78
RELINFRA,39.64,
BAJAJHLDNG,85.17,85.17
ASHOKLEY,20.68,20.97
ZUARIIND,,549.67
VOLTAS,50.21,50.21
TITAN,89.76,89.76
TATASTEEL,71.95,59.63
SUNDARMFIN,34.92,33.59
SPIC,20.54,13.86
VEDL,8.74,9.71
SBIN,8.52,8.52
RELIANCE,21.10,21.10
PFIZER,31.23,31.23
NOCIL,25.48,25.48
BOSCHLTD,39.89,39.91
DRREDDY,17.81,17.81
BATAINDIA,45.54,63.29
DEEPAKFERT,17.93,17.93
CHAMBLFERT,17.44,17.44
CARBORUNIV,52.57,62.16
MAHSEAMLES,12.04,12.04
HINDOILEXP,14.05,17.31
DICIND,32.55,33.54
COROMANDEL,37.26,37.26
BALMLAWRIE,16.70,16.70
VINDHYATEL,15.25,15.25
MOTOGENFIN,45.98,45.98
ASIANPAINT,56.98,55.25
RAMCOCEM,60.90,125.79
PGHL,36.48,35.16
ABREL,119.70,119.70
BEML,49.58,49.58
ADOR,27.75,25.11
CENTENKA,14.14,14.14
TATACHEM,,41.31
TORNTPHARM,58.58,58.58
VTL,17.90,17.90
SUNDROP,525.65,470.47
FEDERALBNK,11.78,11.78
EPL,23.50,22.48
VLSFINANCE,4.94,4.94
SUPREMEIND,48.30,48.30
SRF,77.32,77.32
BIRLACABLE,93.60,93.60
BALRAMCHIN,30.09,30.09
AEGISLOG,40.04,40.04
WEIZMANIND,21.21,21.21
UNICHEMLAB,,45.14
BBOX,33.59,25.95
HONAUT,56.92,56.92
JTEKTINDIA,41.00,41.26
