SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,59.14,59.14
WHEELS,15.26,15.26
RIIL,102.99,102.99
PREMIERPOL,16.94,16.94
RAYMOND,16.88,7.67
RSWM,96.58,96.58
SHREDIGCEM,22.14,22.14
SESHAPAPER,18.53,18.53
SMLMAH,34.49,34.49
SUNDRMFAST,35.17,35.17
FACT,493.50,585.77
EXIDEIND,34.92,34.92
EUROTEXIND,5.41,5.41
ELECON,17.76,20.69
CRISIL,44.46,44.46
LMW,123.01,122.34
NELCO,,297.94
MASTEK,17.79,17.51
MAHSCOOTER,42.32,48.80
LUMAXIND,51.14,51.14
TRENT,85.07,85.07
KECL,74.34,74.34
CUMMINSIND,54.27,54.52
KCP,8.83,8.37
JAYBARMARU,14.37,14.37
JBCHEPHARM,39.17,39.17
INFY,23.95,23.22
INDIAGLYCO,27.71,27.71
IONEXCHANG,24.55,24.55
IFBIND,38.43,38.43
IGPL,33.74,33.74
HIMATSEIDE,13.85,6.11
GNFC,10.49,10.49
GFLLIMITED,173.29,173.29
BPCL,7.96,7.84
BHARATFORG,60.69,60.51
BASF,41.08,41.77
FORCEMOT,24.08,31.60
ATUL,30.87,30.87
ARVIND,18.96,18.96
ACC,9.67,9.99
TMPV,10.84,8.31
SCI,12.49,12.49
MRPL,12.35,12.35
LINDEINDIA,99.42,99.42
HINDPETRO,6.15,6.15
ESCORTS,32.06,33.70
BAJAJHLDNG,61.73,217.20
ASHOKLEY,30.32,29.54
VOLTAS,64.18,64.18
TITAN,87.73,87.73
TATASTEEL,35.79,32.65
SUNDARMFIN,29.38,29.38
SPIC,10.02,10.02
VEDL,14.89,13.81
SBIN,11.54,11.87
RELIANCE,19.51,19.51
PFIZER,25.13,29.84
NOCIL,36.47,36.47
BOSCHLTD,38.65,45.62
DRREDDY,17.53,17.53
BATAINDIA,66.51,60.96
DEEPAKFERT,14.69,14.69
CHAMBLFERT,9.80,9.80
CARBORUNIV,91.92,139.03
MAHSEAMLES,8.73,8.70
HINDOILEXP,13.23,17.15
DICIND,23.46,24.09
COROMANDEL,27.72,31.35
BALMLAWRIE,14.45,14.45
VINDHYATEL,21.53,21.53
MOTOGENFIN,55.92,55.92
ASIANPAINT,66.87,64.78
RAMCOCEM,69.50,155.29
INDIACEM,397.66,98.58
PGHL,29.28,29.28
BEML,47.22,47.22
ADOR,26.50,24.53
CENTENKA,16.10,16.10
TATACHEM,77.18,43.28
TORNTPHARM,62.97,62.20
VTL,15.55,15.55
SUNDROP,,58.85
FEDERALBNK,16.20,16.20
EPL,15.92,15.79
SUPREMEIND,58.10,58.10
SRF,44.60,43.28
BIRLACABLE,74.79,74.79
BALRAMCHIN,21.93,21.93
AEGISLOG,25.80,25.80
WEIZMANIND,15.53,15.53
UNICHEMLAB,30.08,17.51
BBOX,38.10,30.79
HONAUT,57.39,57.39
JTEKTINDIA,53.09,53.09
SAURASHCEM,23.36,31.07
RANEHOLDIN,33.21,24.49
PRECOT,8.41,8.41
TATAELXSI,57.39,52.81
SUNPHARMA,36.79,33.31
KOHINOOR,0.23,
SHREYANIND,4.74,4.74
SANDESH,15.20,15.36
HCC,13.97,
APOLLOHOSP,57.97,57.97
ARE&M,17.29,21.22
ADANIENT,41.73,103.44
IVP,12.53,12.53
BALKRISIND,33.87,33.87
INDBANK,22.54,22.54
GINNIFILA,10.73,9.34
EICHERMOT,44.47,44.47
GVT&D,71.20,71.20
NEULANDLAB,70.14,86.27
ONGC,7.19,7.17
ZENSARTECH,22.68,22.68
TAINWALCHM,21.54,21.54
BERGEPAINT,57.73,56.24
BANARISUG,36.94,36.94
ANIKINDS,87.53,87.53
KPIL,22.69,22.69
JYOTISTRUC,21.48,21.48
IGARASHI,76.78,76.78
BSL,24.39,24.39
BLUEDART,46.98,46.98
JAYNECOIND,18.94,18.44
MUNJALSHOW,17.80,17.80
APCOTEXIND,24.53,26.10
SOTL,17.46,17.46
HSCL,32.39,32.39
RCF,22.54,22.74
RANASUG,4.38,4.38
KARURVYSYA,11.70,11.70
DECCANCE,28.26,28.26
UFLEX,8.23,10.02
TATAPOWER,24.95,25.04
ADVANIHOTR,22.22,22.22
THOMASCOOK,23.05,24.53
SUNFLAG,21.67,21.67
SUBROS,31.16,31.16
SPMLINFRA,25.61,25.61
SIMPLEXINF,38.73,57.39
SIEMENS,60.83,60.83
BHARATRAS,21.56,19.89
WIPRO,18.92,18.92
VSTIND,13.03,17.86
JUBLPHARMA,31.75,30.44
UNIVCABLES,30.21,30.21
TATACOMM,30.88,43.91
TOKYOPLAST,91.75,91.75
SOMANYCERA,33.08,32.26
MURUDCERA,18.88,18.88
IFCI,24.98,24.89
HLVLTD,71.20,52.99
SANOFI,26.13,25.22
M&M,31.99,31.99
LIBERTSHOE,29.00,28.85
KAJARIACER,39.13,39.13
KABRAEXTRU,75.77,273.51
HEIDELBERG,28.68,28.68
MODTHREAD,24.98,24.98
MANGLMCEM,26.28,26.28
PRSMJOHNSN,44.17,1066.15
POLYPLEX,37.31,37.31
PIDILITIND,64.35,63.82
PCBL,29.99,29.95
3PLAND,29.54,29.54
OSWALAGRO,5.32,5.32
EIHAHOTELS,21.46,21.38
HONDAPOWER,27.67,27.67
JINDALSAW,14.41,14.41
SAIL,28.01,25.55
RUBYMILLS,12.12,12.12
STYRENIX,16.47,16.47
ABB,56.46,56.46
IDBI,11.36,11.36
GRAPHITE,51.19,51.19
CANFINHOME,12.28,12.28
BRITANNIA,59.95,59.95
BBL,19.05,19.05
ELECTCAST,9.05,9.05
DHAMPURSUG,12.39,12.39
DCMSHRIRAM,25.85,24.21
DABUR,51.39,51.39
COSMOFIRST,10.69,10.69
CIPLA,20.29,20.29
HEROMOTOCO,23.12,23.12
HDFCBANK,18.58,18.36
HARRMALAYA,10.06,10.06
GMBREW,13.26,13.26
GIPCL,11.33,11.33
ITC,20.09,20.15
INDIANHUME,3.36,17.94
HINDCOMPOS,20.15,14.26
IOC,9.69,10.01
OSWALGREEN,56.68,56.68
HUHTAMAKI,14.05,14.15
RICOAUTO,35.89,34.91
KAMATHOTEL,15.83,23.04
IFBAGRO,25.45,25.45
BANCOINDIA,18.90,18.90
MANINDS,14.55,14.55
APOLLOTYRE,40.25,35.96
SIYSIL,12.47,12.47
SHANTIGEAR,34.25,34.25
PRECWIRE,36.00,36.00
ONWARDTEC,15.29,14.56
NILKAMAL,20.87,20.87
NCC,10.74,10.74
ICIL,28.41,28.41
SEAMECLTD,31.60,31.64
ELGIEQUIP,35.45,35.45
AUROPHARMA,18.90,18.90
BBTC,5.38,5.45
EIHOTEL,32.82,28.68
LICHSGFIN,5.05,5.05
GICHSGFIN,6.17,5.80
BEPL,12.40,12.40
BANARBEADS,37.82,37.82
MOREPENLAB,19.06,24.86
WSTCSTPAPR,14.08,14.08
VENKEYS,89.49,89.49
GHCL,8.69,8.69
S&SPOWER,,449.49
PRUDMOULI,9.87,9.87
PRAJIND,50.36,50.36
BPL,,5.21
TRANSWORLD,,162.58
KEEPLEARN,77.89,77.89
PGHH,46.83,46.83
VESUVIUS,37.85,37.85
TFCILTD,24.92,24.92
BOMDYEING,24.60,43.45
NAVNETEDUL,14.98,16.77
GUJALKALI,62.33,62.33
AGI,11.58,11.58
GLAXO,40.41,40.49
TATACONSUM,79.39,81.32
ZEEL,10.95,10.00
CHOLAFIN,29.60,29.60
INDHOTEL,51.99,51.94
FMGOETZE,12.67,12.67
KOTAKBANK,22.76,22.76
LYKALABS,104.74,104.74
ORIENTHOT,31.30,30.96
JAYSREETEA,3.85,11.27
GILLETTE,45.95,45.95
GOLDENTOBC,7.16,8.13
KANSAINER,16.64,30.51
FOSECOIND,42.86,41.14
ESABINDIA,40.50,46.18
3MINDIA,69.07,69.07
ANDHRAPAP,60.62,60.62
GABRIEL,50.19,50.19
SCHAEFFLER,52.28,52.28
AARTIIND,42.43,45.98
RALLIS,27.43,
AMJLAND,8.55,8.55
PRAKASH,6.35,6.35
MFSL,275.47,275.47
KSB,48.06,48.06
KOPRAN,37.14,37.14
HEG,41.01,41.01
GREAVESCOT,108.10,109.54
GODFRYPHLP,31.08,31.08
VARDMNPOLY,8.09,8.09
SURYAROSNI,16.01,16.01
TATAINVEST,131.89,131.89
GLFL,340.02,340.02
TIMKEN,50.55,50.55
SUDARSCHEM,125.58,
