SYMBOL,SYMBOL P/E,ADJUSTED P/E
KAUSHALYA,2.8,2.8
JYOTHYLAB,35.04,35.04
HITECHCORP,21.59,22.51
TARIL,70.68,70.68
DVL,13.27,13.27
PATINTLOG,15.78,15.78
ARIES,10.77,10.77
CEATLTD,24.38,22.37
JKIL,13.52,13.52
KNRCON,4.98,4.93
SEPC,110.27,66.97
NAHARCAP,12.84,12.84
VGUARD,48.64,48.64
DPSCLTD,85.2,85.2
TITAGARH,34.96,34.77
BAJAJFINSV,17.75,17.75
DIGISPICE,25.87,48.39
RPGLIFE,48.41,44.07
RANEENGINE,52.09,21.77
ZFCVINDIA,47.06,47.06
JOCIL,63.98,63.98
COUNCODOS,81.24,81.24
TPHQ,22.08,22.08
AJMERA,24.48,24.48
VINATIORGA,42.26,42.26
NHPC,24.08,24.08
EXPLEOSOL,16.64,16.64
DEN,7.67,7.67
SARDAEN,25.63,25.61
AHLUCONT,13.61,24.55
GODREJPROP,40.17,40.17
NESTLEIND,64.82,67.77
WHIRLPOOL,39.44,37.83
JUBLFOOD,120.07,201.25
HATHWAY,33.32,32.85
MANINFRA,21.23,21.23
KIRLOSBROS,33.56,33.18
SJVN,35.26,38.51
UMESLTD,121.24,121.24
BLISSGVS,20.56,8.81
BAJAJCON,17.14,17.14
GPPL,19.34,17.75
KILITCH,29.43,29.43
CANTABIL,30.62,31.15
BEDMUTHA,17.26,17.26
JWL,35.01,35.01
SHAH,6.92,38.38
IOLCP,20.03,20.03
JAMNAAUTO,16.88,16.88
MOIL,17.85,17.85
PSB,34.47,34.47
SHEKHAWATI,.58,6.16
PFS,13.1,13.1
RELAXO,63.28,63.28
DHANUKA,21.4,21.4
INVENTURE,14.69,13.52
LTF,13.18,13.18
BODALCHEM,123.05,101.98
ASAHISONG,28.95,28.54
THERMAX,65.29,65.29
RIIL,125.41,125.41
RAYMOND,20.57,20.19
SHREDIGCEM,26.18,26.18
SESHAPAPER,14.25,14.25
SUNDRMFAST,37.19,37.19
CRISIL,50.32,50.32
LMW,127.71,127.71
NELCO,99.75,99.75
MAHSCOOTER,65.54,68.29
TRENT,98.28,137.99
KCP,9.41,8.53
INFY,27.16,27.16
IONEXCHANG,34.44,34.44
IFBIND,37.43,37.43
HIMATSEIDE,18.83,18.83
BHARATFORG,59.91,54.04
FORCEMOT,17.17,17.17
ARVIND,28.03,28.03
TATAMOTORS,7.88,7.86
LINDEINDIA,115.09,115.09
ESCORTS,29.69,29.69
ASHOKLEY,21.74,22.04
ZUARIIND,,505.72
SUNDARMFIN,31.97,30.75
VEDL,9.28,10.32
RELIANCE,20.89,20.89
BATAINDIA,46.35,64.42
CARBORUNIV,46.85,55.4
BALMLAWRIE,13.33,13.33
MOTOGENFIN,46.5,46.5
ABREL,129.02,129.02
TATACHEM,,41.62
ATFL,343.7,307.62
EPL,28.75,27.51
SRF,70.51,70.51
AEGISLOG,37.8,37.8
WEIZMANIND,22.02,22.02
BBOX,40.98,31.66
JTEKTINDIA,38.75,39
SAURASHCEM,177.83,177.83
ARE&M,17.54,18.97
IVP,12.63,12.63
GINNIFILA,,140.29
GVT&D,72.08,72.08
ONGC,7.42,7.18
TAINWALCHM,56.28,56.28
JINDALPOLY,11.9,20.15
KPIL,31.01,31.01
NKIND,956.55,956.55
APCOTEXIND,31.54,31.54
KARURVYSYA,9.2,9.2
UFLEX,,7.44
THOMASCOOK,22.68,22.39
SIEMENS,68.28,68.28
VSTIND,15.62,20.91
TOKYOPLAST,137.95,137.95
IFCI,48.09,48.58
HLVLTD,36.28,39.86
HEIDELBERG,43.56,43.56
PIDILITIND,71.22,69.46
PCBL,32.71,32.68
HONDAPOWER,35.93,38.37
STYRENIX,19.14,19.14
IDBI,10.97,10.97
ELECTCAST,8.07,8.07
COSMOFIRST,14.54,14.54
CIPLA,23.65,23.65
HDFCBANK,18.62,18.36
GMBREW,9.87,9.87
INDIANHUME,16.26,16.26
IOC,18.42,22.93
OSWALGREEN,80.09,80.09
HUHTAMAKI,17.18,25.57
KAMATHOTEL,22.8,24.15
BANCOINDIA,14.52,14.52
APOLLOTYRE,20.35,19.26
SHANTIGEAR,33.14,33.14
NILKAMAL,24.48,24.48
ICIL,18.36,18.36
ELGIEQUIP,47,47
EIHOTEL,28.86,29.14
LICHSGFIN,5.78,5.78
MOREPENLAB,22.54,22.54
21STCENMGM,1.81,1.81
VENKEYS,17.08,17.08
PRUDMOULI,28.89,26.47
HIL,,60.84
TRANSWORLD,14.87,14.87
KEEPLEARN,127.83,127.83
VESUVIUS,27.9,27.9
BOMDYEING,5.41,40.27
AGI,15.64,15.64
TATACONSUM,81.75,72.01
CHOLAFIN,28.56,28.56
KOTAKBANK,17.71,20.33
FOSECOIND,31.2,31.34
ANDHRAPAP,12.97,12.97
AARTIIND,41.16,41.52
MFSL,114.72,114.72
HEG,34.79,34.79
SURYAROSNI,15.61,15.61
TIMKEN,46.75,46.75
SAKHTISUG,2.61,
HINDZINC,18.61,18.49
GRASIM,21.73,20.56
FINCABLES,21.1,29.19
HEUBACHIND,28.3,28.3
CESC,11.96,11.96
BAJFINANCE,32.6,32.6
NAVA,8.85,8.85
CORALFINAC,6.79,6.79
REMSONSIND,27.74,28.01
TNPETRO,14.56,16.41
AUSOMENT,12.5,12.5
CUBEXTUB,27.17,27.17
SAMBHAAV,50.73,59.13
KEYFINSERV,6.1,6.1
SANGAMIND,46.77,40.46
DENORA,96.57,96.57
SHRIRAMFIN,11.27,12.77
DYNAMATECH,51.37,101.35
JAGSNPHARM,27.16,38.91
MPHASIS,30.08,30.08
HERITGFOOD,19.04,18.64
MADRASFERT,6.1,6.28
INDSWFTLAB,2.18,126.25
FDC,24.12,24.12
ADROITINFO,11.59,11.59
INDUSINDBK,11.12,11.12
TRIGYN,9.26,8.98
ITDCEM,25.9,25.9
SONATSOFTW,27.32,27.32
KOKUYOCMLN,84.15,84.15
DHANBANK,22.74,22.74
STCINDIA,20.68,11.86
IVC,48.19,48.19
ALEMBICLTD,18.17,18.17
ICDSLTD,68.15,68.15
HCLTECH,27.2,27.2
ZYDUSLIFE,19.53,19.53
RAJESHEXPO,126.95,126.95
IOB,28.11,28.11
GEPIL,53.64,53.64
BLBLIMITED,19.86,19.86
BLUESTARCO,69.99,71.21
PNC,79.66,79.66
CHENNPETRO,23.27,23.27
KRBL,14.18,14.18
GODREJCP,,54.25
LUPIN,31.22,31.22
BHARTIARTL,41.51,54.36
PONNIERODE,9.18,9.18
OFSS,33.26,33.26
CANBK,4.51,4.51
MARUTI,27.91,27.91
BAGFILMS,47.92,47.92
WELSPUNLIV,18.3,18.3
UNIENTER,796.45,796.45
PETRONET,12.6,12.6
MAHABANK,7.3,7.3
RKFORGE,9.72,9.71
EXCELINDUS,14.21,14.21
AMBICAAGAR,6.7,6.7
CENTEXT,18.03,18.28
COFORGE,60.6,61.24
GUFICBIO,48.71,48.71
WELENT,17.96,17.96
KOTARISUG,17.87,23.25
JINDALPHOT,45.74,45.74
ALLDIGI,16.29,19.55
IIFL,17.61,7.09
SSWL,4.29,13.32
SURYALAXMI,70.23,27.47
GRANULES,26.9,26.9
GEOJITFSL,11.61,11.61
MSPL,71.09,71.23
SUZLON,64.57,63.09
AIAENG,30.91,30.93
ORIENTCER,41.8,41.8
EKC,15.3,15
ENIL,81.6,81.6
JAGRAN,10.23,10.23
M&MFIN,14.27,14.27
KEI,53.41,53.4
SOLARINDS,67.71,67.71
SUNTV,13.1,13.1
RSYSTEMS,32.83,32.83
BALPHARMA,20.78,20.78
RATNAMANI,32.7,32.7
ALLCARGO,114.78,68.3
EMAMILTD,29.92,29.92
GRINDWELL,45.66,45.66
VOLTAMP,27.41,27.41
ATLANTAA,1.04,2.75
ACE,36.51,36.51
BINANIIND,6.97,
ALICON,24.19,24.19
FIEMIND,18.92,18.92
NAUKRI,116.86,119.42
LTFOODS,23.61,23.61
DONEAR,12.38,12.38
VENUSREM,11.85,14.81
HBLENGINE,48.4,45.56
AVTNPL,21.02,21.02
VEEDOL,20.46,19.67
PTL,15.63,15.63
GANDHITUBE,12.19,12.19
UNOMINDA,57.49,59.18
ORIENTBELL,88.84,88.84
FSL,43.46,43.99
SMSPHARMA,25.51,25.51
LAOPALA,24.41,24.41
NAHARPOLY,23.91,23.91
BALAMINES,23.74,23.74
NDLVENTURE,407.04,407.04
ZENITHSTL,12.88,12.88
